date,XRP price
2019-09-06,2.04
2019-09-07,2.58
2019-09-08,2.4
2019-09-09,1.92
2019-09-10,2.4
2019-09-11,2.46
2019-09-12,1.6199999999999999
2019-09-13,2.28
2019-09-14,1.8599999999999999
2019-09-15,1.98
2019-09-16,2.6999999999999997
2019-09-17,3.06
2019-09-18,6.0
2019-09-19,3.96
2019-09-20,2.76
2019-09-21,3.06
2019-09-22,1.26
2019-09-23,2.28
2019-09-24,2.6999999999999997
2019-09-25,2.6399999999999997
2019-09-26,3.42
2019-09-27,2.58
2019-09-28,2.76
2019-09-29,2.82
2019-09-30,3.0
2019-10-01,2.6399999999999997
2019-10-02,3.48
2019-10-03,1.74
2019-10-04,2.34
2019-10-05,2.6999999999999997
2019-10-06,1.74
2019-10-07,4.08
2019-10-08,3.2399999999999998
2019-10-09,2.82
2019-10-10,3.5999999999999996
2019-10-11,3.2399999999999998
2019-10-12,2.88
2019-10-13,2.76
2019-10-14,3.78
2019-10-15,3.96
2019-10-16,4.859999999999999
2019-10-17,3.3
2019-10-18,3.5999999999999996
2019-10-19,2.82
2019-10-20,2.6999999999999997
2019-10-21,2.58
2019-10-22,3.36
2019-10-23,3.1799999999999997
2019-10-24,3.06
2019-10-25,4.08
2019-10-26,6.0
2019-10-27,2.76
2019-10-28,3.78
2019-10-29,4.08
2019-10-30,4.26
2019-10-31,2.6399999999999997
2019-11-01,2.95
2019-11-02,2.45
2019-11-03,2.3000000000000003
2019-11-04,1.8
2019-11-05,5.0
2019-11-06,3.0500000000000003
2019-11-07,4.5
2019-11-08,3.35
2019-11-09,2.6500000000000004
2019-11-10,2.9000000000000004
2019-11-11,2.9000000000000004
2019-11-12,3.1
2019-11-13,2.45
2019-11-14,2.6
2019-11-15,1.75
2019-11-16,2.3000000000000003
2019-11-17,2.0500000000000003
2019-11-18,2.7
2019-11-19,2.45
2019-11-20,2.4000000000000004
2019-11-21,3.6
2019-11-22,2.9000000000000004
2019-11-23,3.25
2019-11-24,2.95
2019-11-25,2.85
2019-11-26,4.0
2019-11-27,2.5500000000000003
2019-11-28,2.5
2019-11-29,2.75
2019-11-30,2.25
2019-12-01,2.45
2019-12-02,2.25
2019-12-03,2.85
2019-12-04,2.35
2019-12-05,3.7
2019-12-06,2.0500000000000003
2019-12-07,1.55
2019-12-08,4.15
2019-12-09,2.5500000000000003
2019-12-10,2.6500000000000004
2019-12-11,2.35
2019-12-12,3.1
2019-12-13,1.4000000000000001
2019-12-14,2.6
2019-12-15,1.9500000000000002
2019-12-16,3.5500000000000003
2019-12-17,5.0
2019-12-18,4.9
2019-12-19,3.0
2019-12-20,4.4
2019-12-21,3.95
2019-12-22,2.95
2019-12-23,4.1000000000000005
2019-12-24,4.0
2019-12-25,1.7000000000000002
2019-12-26,4.05
2019-12-27,1.9000000000000001
2019-12-28,4.6000000000000005
2019-12-29,3.7
2019-12-30,4.4
2019-12-31,2.9000000000000004
2020-01-01,2.8000000000000003
2020-01-02,4.340000000000001
2020-01-03,2.5900000000000003
2020-01-04,1.8900000000000001
2020-01-05,2.9400000000000004
2020-01-06,4.9
2020-01-07,6.44
2020-01-08,4.62
2020-01-09,4.41
2020-01-10,2.7300000000000004
2020-01-11,3.3600000000000003
2020-01-12,2.66
2020-01-13,2.9400000000000004
2020-01-14,6.44
2020-01-15,6.090000000000001
2020-01-16,4.0600000000000005
2020-01-17,3.08
2020-01-18,5.32
2020-01-19,3.7800000000000002
2020-01-20,3.7100000000000004
2020-01-21,5.180000000000001
2020-01-22,3.22
2020-01-23,3.22
2020-01-24,3.2900000000000005
2020-01-25,2.66
2020-01-26,3.2900000000000005
2020-01-27,3.9200000000000004
2020-01-28,3.5000000000000004
2020-01-29,3.7800000000000002
2020-01-30,7.000000000000001
2020-01-31,4.62
2020-02-01,4.51
2020-02-02,4.07
2020-02-03,5.83
2020-02-04,5.17
2020-02-05,8.47
2020-02-06,8.47
2020-02-07,5.61
2020-02-08,5.94
2020-02-09,5.61
2020-02-10,5.5
2020-02-11,6.05
2020-02-12,8.8
2020-02-13,11.0
2020-02-14,8.91
2020-02-15,8.36
2020-02-16,6.93
2020-02-17,6.82
2020-02-18,6.16
2020-02-19,5.28
2020-02-20,5.61
2020-02-21,5.17
2020-02-22,4.18
2020-02-23,4.4
2020-02-24,5.39
2020-02-25,4.18
2020-02-26,4.18
2020-02-27,5.5
2020-02-28,5.06
2020-02-29,3.85
2020-03-01,2.64
2020-03-02,3.2
2020-03-03,3.2
2020-03-04,2.0
2020-03-05,2.48
2020-03-06,3.36
2020-03-07,2.72
2020-03-08,3.68
2020-03-09,4.08
2020-03-10,4.16
2020-03-11,2.8000000000000003
2020-03-12,6.8
2020-03-13,8.0
2020-03-14,4.24
2020-03-15,4.48
2020-03-16,6.5600000000000005
2020-03-17,5.04
2020-03-18,4.16
2020-03-19,6.08
2020-03-20,5.6000000000000005
2020-03-21,3.7600000000000002
2020-03-22,2.32
2020-03-23,3.92
2020-03-24,4.24
2020-03-25,3.6
2020-03-26,4.16
2020-03-27,5.2
2020-03-28,3.68
2020-03-29,2.24
2020-03-30,4.24
2020-03-31,3.04
2020-04-01,3.5000000000000004
2020-04-02,3.3600000000000003
2020-04-03,3.8500000000000005
2020-04-04,2.5200000000000005
2020-04-05,3.9200000000000004
2020-04-06,3.9200000000000004
2020-04-07,4.2
2020-04-08,4.0600000000000005
2020-04-09,4.340000000000001
2020-04-10,3.5000000000000004
2020-04-11,3.3600000000000003
2020-04-12,4.340000000000001
2020-04-13,3.99
2020-04-14,3.43
2020-04-15,2.5900000000000003
2020-04-16,4.340000000000001
2020-04-17,3.6400000000000006
2020-04-18,3.9200000000000004
2020-04-19,2.8000000000000003
2020-04-20,3.5700000000000003
2020-04-21,3.5000000000000004
2020-04-22,2.66
2020-04-23,3.99
2020-04-24,3.08
2020-04-25,3.08
2020-04-26,3.5700000000000003
2020-04-27,3.9200000000000004
2020-04-28,3.5700000000000003
2020-04-29,7.000000000000001
2020-04-30,6.720000000000001
2020-05-01,6.0200000000000005
2020-05-02,4.2
2020-05-03,6.510000000000001
2020-05-04,4.130000000000001
2020-05-05,6.090000000000001
2020-05-06,6.300000000000001
2020-05-07,5.6000000000000005
2020-05-08,7.000000000000001
2020-05-09,4.83
2020-05-10,5.250000000000001
2020-05-11,3.7800000000000002
2020-05-12,5.53
2020-05-13,5.390000000000001
2020-05-14,4.130000000000001
2020-05-15,4.69
2020-05-16,3.7800000000000002
2020-05-17,4.0600000000000005
2020-05-18,6.0200000000000005
2020-05-19,5.74
2020-05-20,4.0600000000000005
2020-05-21,3.99
2020-05-22,3.99
2020-05-23,4.340000000000001
2020-05-24,4.130000000000001
2020-05-25,3.99
2020-05-26,3.8500000000000005
2020-05-27,4.2
2020-05-28,3.43
2020-05-29,3.2900000000000005
2020-05-30,4.0600000000000005
2020-05-31,3.08
2020-06-01,4.9799999999999995
2020-06-02,5.1
2020-06-03,4.859999999999999
2020-06-04,4.56
2020-06-05,5.16
2020-06-06,3.96
2020-06-07,3.36
2020-06-08,4.38
2020-06-09,4.08
2020-06-10,4.38
2020-06-11,3.84
2020-06-12,4.8
2020-06-13,3.42
2020-06-14,4.26
2020-06-15,6.0
2020-06-16,3.84
2020-06-17,3.54
2020-06-18,4.14
2020-06-19,4.14
2020-06-20,3.36
2020-06-21,3.48
2020-06-22,4.5
2020-06-23,3.36
2020-06-24,3.54
2020-06-25,4.26
2020-06-26,5.1
2020-06-27,4.62
2020-06-28,3.42
2020-06-29,3.54
2020-06-30,3.96
2020-07-01,2.24
2020-07-02,2.48
2020-07-03,1.36
2020-07-04,2.0
2020-07-05,1.92
2020-07-06,2.96
2020-07-07,2.96
2020-07-08,4.64
2020-07-09,4.0
2020-07-10,3.7600000000000002
2020-07-11,3.2
2020-07-12,2.48
2020-07-13,3.68
2020-07-14,3.12
2020-07-15,2.56
2020-07-16,3.44
2020-07-17,3.52
2020-07-18,2.4
2020-07-19,1.92
2020-07-20,2.48
2020-07-21,3.92
2020-07-22,3.2800000000000002
2020-07-23,4.96
2020-07-24,3.7600000000000002
2020-07-25,4.32
2020-07-26,4.64
2020-07-27,7.28
2020-07-28,7.12
2020-07-29,8.0
2020-07-30,6.5600000000000005
2020-07-31,7.2
2020-08-01,14.549999999999999
2020-08-02,14.549999999999999
2020-08-03,15.0
2020-08-04,11.549999999999999
2020-08-05,10.95
2020-08-06,11.7
2020-08-07,8.7
2020-08-08,8.1
2020-08-09,7.6499999999999995
2020-08-10,7.199999999999999
2020-08-11,7.5
2020-08-12,6.3
2020-08-13,7.8
2020-08-14,8.4
2020-08-15,6.0
2020-08-16,8.25
2020-08-17,8.85
2020-08-18,10.2
2020-08-19,7.199999999999999
2020-08-20,6.3
2020-08-21,6.8999999999999995
2020-08-22,6.0
2020-08-23,4.2
2020-08-24,5.25
2020-08-25,4.8
2020-08-26,4.95
2020-08-27,5.1
2020-08-28,5.25
2020-08-29,3.5999999999999996
2020-08-30,4.5
2020-08-31,5.85
2020-09-01,7.84
2020-09-02,6.640000000000001
2020-09-03,8.0
2020-09-04,5.6000000000000005
2020-09-05,6.0
2020-09-06,4.88
2020-09-07,4.48
2020-09-08,5.44
2020-09-09,3.7600000000000002
2020-09-10,4.48
2020-09-11,4.0
2020-09-12,4.08
2020-09-13,4.32
2020-09-14,4.88
2020-09-15,4.72
2020-09-16,5.6000000000000005
2020-09-17,5.28
2020-09-18,4.0
2020-09-19,4.4
2020-09-20,3.68
2020-09-21,4.24
2020-09-22,4.24
2020-09-23,3.92
2020-09-24,4.64
2020-09-25,4.64
2020-09-26,3.84
2020-09-27,3.36
2020-09-28,4.96
2020-09-29,3.44
2020-09-30,2.96
2020-10-01,2.5900000000000003
2020-10-02,3.7100000000000004
2020-10-03,2.1700000000000004
2020-10-04,2.66
2020-10-05,4.340000000000001
2020-10-06,4.340000000000001
2020-10-07,3.22
2020-10-08,4.69
2020-10-09,4.130000000000001
2020-10-10,2.5900000000000003
2020-10-11,3.5000000000000004
2020-10-12,4.2
2020-10-13,2.87
2020-10-14,3.7800000000000002
2020-10-15,3.1500000000000004
2020-10-16,4.0600000000000005
2020-10-17,2.5900000000000003
2020-10-18,4.130000000000001
2020-10-19,3.99
2020-10-20,4.41
2020-10-21,7.000000000000001
2020-10-22,6.300000000000001
2020-10-23,5.180000000000001
2020-10-24,2.9400000000000004
2020-10-25,3.8500000000000005
2020-10-26,4.550000000000001
2020-10-27,5.390000000000001
2020-10-28,5.74
2020-10-29,3.6400000000000006
2020-10-30,3.08
2020-10-31,3.43
2020-11-01,1.28
2020-11-02,1.28
2020-11-03,1.6
2020-11-04,0.96
2020-11-05,1.6
2020-11-06,1.92
2020-11-07,2.56
2020-11-08,1.28
2020-11-09,2.56
2020-11-10,1.28
2020-11-11,2.24
2020-11-12,1.92
2020-11-13,1.92
2020-11-14,2.56
2020-11-15,2.56
2020-11-16,3.84
2020-11-17,5.76
2020-11-18,5.44
2020-11-19,4.16
2020-11-20,4.48
2020-11-21,13.76
2020-11-22,13.44
2020-11-23,16.0
2020-11-24,32.0
2020-11-25,17.28
2020-11-26,12.48
2020-11-27,9.28
2020-11-28,8.96
2020-11-29,8.32
2020-11-30,10.56
2020-12-01,27.6
2020-12-02,19.78
2020-12-03,22.540000000000003
2020-12-04,19.32
2020-12-05,15.64
2020-12-06,18.400000000000002
2020-12-07,20.7
2020-12-08,15.180000000000001
2020-12-09,18.400000000000002
2020-12-10,17.02
2020-12-11,15.180000000000001
2020-12-12,22.540000000000003
2020-12-13,14.26
2020-12-14,14.26
2020-12-15,15.180000000000001
2020-12-16,23.92
2020-12-17,33.120000000000005
2020-12-18,23.0
2020-12-19,21.16
2020-12-20,18.86
2020-12-21,19.78
2020-12-22,31.740000000000002
2020-12-23,46.0
2020-12-24,43.24
2020-12-25,31.740000000000002
2020-12-26,28.98
2020-12-27,26.68
2020-12-28,24.380000000000003
2020-12-29,38.64
2020-12-30,27.6
2020-12-31,23.92
2021-01-01,9.24
2021-01-02,11.55
2021-01-03,11.55
2021-01-04,12.21
2021-01-05,11.22
2021-01-06,11.22
2021-01-07,19.470000000000002
2021-01-08,14.190000000000001
2021-01-09,10.23
2021-01-10,9.9
2021-01-11,10.56
2021-01-12,8.91
2021-01-13,7.260000000000001
2021-01-14,9.24
2021-01-15,7.260000000000001
2021-01-16,5.61
2021-01-17,5.61
2021-01-18,6.6000000000000005
2021-01-19,7.92
2021-01-20,9.9
2021-01-21,8.91
2021-01-22,9.57
2021-01-23,5.94
2021-01-24,5.61
2021-01-25,6.6000000000000005
2021-01-26,6.2700000000000005
2021-01-27,6.2700000000000005
2021-01-28,6.6000000000000005
2021-01-29,11.55
2021-01-30,20.790000000000003
2021-01-31,33.0
2021-02-01,39.0
2021-02-02,15.600000000000001
2021-02-03,10.92
2021-02-04,10.14
2021-02-05,9.75
2021-02-06,8.58
2021-02-07,8.58
2021-02-08,10.14
2021-02-09,10.14
2021-02-10,10.14
2021-02-11,10.14
2021-02-12,12.48
2021-02-13,13.26
2021-02-14,10.92
2021-02-15,10.14
2021-02-16,9.36
2021-02-17,9.75
2021-02-18,8.97
2021-02-19,8.97
2021-02-20,10.14
2021-02-21,8.19
2021-02-22,10.92
2021-02-23,10.14
2021-02-24,7.800000000000001
2021-02-25,6.63
2021-02-26,6.24
2021-02-27,5.46
2021-02-28,6.24
2021-03-01,15.200000000000001
2021-03-02,14.8
2021-03-03,12.600000000000001
2021-03-04,12.8
2021-03-05,13.600000000000001
2021-03-06,13.4
2021-03-07,11.8
2021-03-08,15.200000000000001
2021-03-09,16.8
2021-03-10,13.200000000000001
2021-03-11,10.0
2021-03-12,10.4
2021-03-13,11.600000000000001
2021-03-14,11.4
2021-03-15,11.0
2021-03-16,9.200000000000001
2021-03-17,11.0
2021-03-18,12.600000000000001
2021-03-19,11.0
2021-03-20,14.8
2021-03-21,15.8
2021-03-22,20.0
2021-03-23,19.6
2021-03-24,11.600000000000001
2021-03-25,10.8
2021-03-26,14.0
2021-03-27,11.8
2021-03-28,10.600000000000001
2021-03-29,11.600000000000001
2021-03-30,13.600000000000001
2021-03-31,14.0
2021-04-01,9.88
2021-04-02,9.88
2021-04-03,12.92
2021-04-04,8.36
2021-04-05,38.0
2021-04-06,55.480000000000004
2021-04-07,39.52
2021-04-08,24.32
2021-04-09,29.64
2021-04-10,50.92
2021-04-11,54.72
2021-04-12,41.8
2021-04-13,76.0
2021-04-14,73.72
2021-04-15,50.92
2021-04-16,57.0
2021-04-17,39.52
2021-04-18,37.24
2021-04-19,38.0
2021-04-20,29.64
2021-04-21,28.88
2021-04-22,28.12
2021-04-23,28.12
2021-04-24,24.32
2021-04-25,18.240000000000002
2021-04-26,28.12
2021-04-27,31.16
2021-04-28,25.080000000000002
2021-04-29,25.84
2021-04-30,31.16
2021-05-01,37.62
2021-05-02,38.19
2021-05-03,46.169999999999995
2021-05-04,43.88999999999999
2021-05-05,51.87
2021-05-06,56.99999999999999
2021-05-07,47.879999999999995
2021-05-08,43.31999999999999
2021-05-09,46.739999999999995
2021-05-10,42.74999999999999
2021-05-11,38.19
2021-05-12,32.489999999999995
2021-05-13,44.459999999999994
2021-05-14,38.76
2021-05-15,33.059999999999995
2021-05-16,33.629999999999995
2021-05-17,35.91
2021-05-18,35.91
2021-05-19,49.589999999999996
2021-05-20,38.76
2021-05-21,37.62
2021-05-22,34.199999999999996
2021-05-23,36.48
2021-05-24,33.059999999999995
2021-05-25,33.629999999999995
2021-05-26,29.069999999999997
2021-05-27,28.499999999999996
2021-05-28,23.369999999999997
2021-05-29,20.52
2021-05-30,20.52
2021-05-31,24.509999999999998
2021-06-01,22.950000000000003
2021-06-02,27.0
2021-06-03,20.790000000000003
2021-06-04,19.71
2021-06-05,18.900000000000002
2021-06-06,15.66
2021-06-07,17.01
2021-06-08,21.330000000000002
2021-06-09,20.25
2021-06-10,14.31
2021-06-11,14.31
2021-06-12,13.23
2021-06-13,13.23
2021-06-14,17.01
2021-06-15,15.930000000000001
2021-06-16,14.31
2021-06-17,11.88
2021-06-18,11.610000000000001
2021-06-19,10.260000000000002
2021-06-20,13.770000000000001
2021-06-21,18.36
2021-06-22,19.17
2021-06-23,17.01
2021-06-24,16.200000000000003
2021-06-25,14.040000000000001
2021-06-26,14.31
2021-06-27,11.07
2021-06-28,12.420000000000002
2021-06-29,12.420000000000002
2021-06-30,12.96
2021-07-01,11.7
2021-07-02,9.15
2021-07-03,8.7
2021-07-04,10.049999999999999
2021-07-05,8.85
2021-07-06,10.95
2021-07-07,8.4
2021-07-08,10.049999999999999
2021-07-09,9.9
2021-07-10,7.949999999999999
2021-07-11,7.949999999999999
2021-07-12,12.299999999999999
2021-07-13,9.9
2021-07-14,10.65
2021-07-15,9.9
2021-07-16,9.9
2021-07-17,6.8999999999999995
2021-07-18,7.6499999999999995
2021-07-19,9.9
2021-07-20,10.65
2021-07-21,10.95
2021-07-22,9.75
2021-07-23,8.1
2021-07-24,7.6499999999999995
2021-07-25,8.1
2021-07-26,15.0
2021-07-27,10.95
2021-07-28,14.549999999999999
2021-07-29,14.7
2021-07-30,13.95
2021-07-31,13.35
2021-08-01,10.080000000000002
2021-08-02,10.64
2021-08-03,10.080000000000002
2021-08-04,9.8
2021-08-05,7.840000000000001
2021-08-06,8.120000000000001
2021-08-07,10.080000000000002
2021-08-08,11.760000000000002
2021-08-09,12.88
2021-08-10,12.600000000000001
2021-08-11,24.64
2021-08-12,20.720000000000002
2021-08-13,18.200000000000003
2021-08-14,28.000000000000004
2021-08-15,27.720000000000002
2021-08-16,24.64
2021-08-17,16.240000000000002
2021-08-18,13.72
2021-08-19,15.120000000000001
2021-08-20,15.680000000000001
2021-08-21,13.72
2021-08-22,13.440000000000001
2021-08-23,19.6
2021-08-24,17.080000000000002
2021-08-25,15.400000000000002
2021-08-26,13.160000000000002
2021-08-27,12.600000000000001
2021-08-28,10.64
2021-08-29,12.040000000000001
2021-08-30,12.600000000000001
2021-08-31,13.440000000000001
2021-09-01,19.68
2021-09-02,18.24
2021-09-03,17.52
2021-09-04,17.759999999999998
2021-09-05,13.44
2021-09-06,23.279999999999998
2021-09-07,24.0
2021-09-08,20.16
2021-09-09,20.64
2021-09-10,15.6
2021-09-11,15.6
2021-09-12,11.52
2021-09-13,15.6
2021-09-14,10.559999999999999
2021-09-15,13.68
2021-09-16,14.16
2021-09-17,12.0
2021-09-18,9.6
2021-09-19,9.6
2021-09-20,17.04
2021-09-21,15.6
2021-09-22,13.92
2021-09-23,11.28
2021-09-24,13.92
2021-09-25,11.76
2021-09-26,9.84
2021-09-27,11.52
2021-09-28,13.2
2021-09-29,9.84
2021-09-30,11.52
2021-10-01,17.43
2021-10-02,13.65
2021-10-03,12.809999999999999
2021-10-04,14.91
2021-10-05,15.54
2021-10-06,17.43
2021-10-07,17.43
2021-10-08,14.49
2021-10-09,17.849999999999998
2021-10-10,20.16
2021-10-11,17.849999999999998
2021-10-12,15.33
2021-10-13,13.65
2021-10-14,15.75
2021-10-15,18.27
2021-10-16,15.33
2021-10-17,10.92
2021-10-18,17.009999999999998
2021-10-19,17.64
2021-10-20,21.0
2021-10-21,18.9
2021-10-22,15.959999999999999
2021-10-23,13.86
2021-10-24,11.76
2021-10-25,12.809999999999999
2021-10-26,18.48
2021-10-27,18.48
2021-10-28,20.58
2021-10-29,15.75
2021-10-30,16.59
2021-10-31,14.7
2021-11-01,14.040000000000001
2021-11-02,16.900000000000002
2021-11-03,22.36
2021-11-04,22.36
2021-11-05,15.860000000000001
2021-11-06,14.82
2021-11-07,17.42
2021-11-08,25.48
2021-11-09,26.0
2021-11-10,22.36
2021-11-11,20.28
2021-11-12,19.240000000000002
2021-11-13,14.56
2021-11-14,11.440000000000001
2021-11-15,13.780000000000001
2021-11-16,16.38
2021-11-17,15.860000000000001
2021-11-18,14.82
2021-11-19,11.700000000000001
2021-11-20,12.48
2021-11-21,10.92
2021-11-22,13.780000000000001
2021-11-23,12.48
2021-11-24,11.440000000000001
2021-11-25,11.18
2021-11-26,16.12
2021-11-27,12.74
2021-11-28,11.18
2021-11-29,14.82
2021-11-30,17.16
2021-12-01,6.9
2021-12-02,6.44
2021-12-03,5.98
2021-12-04,8.74
2021-12-05,6.9
2021-12-06,7.82
2021-12-07,6.9
2021-12-08,5.98
2021-12-09,8.280000000000001
2021-12-10,5.75
2021-12-11,5.75
2021-12-12,5.98
2021-12-13,6.67
2021-12-14,23.0
2021-12-15,16.79
2021-12-16,7.590000000000001
2021-12-17,6.67
2021-12-18,4.83
2021-12-19,4.6000000000000005
2021-12-20,6.21
2021-12-21,8.05
2021-12-22,7.36
2021-12-23,8.51
2021-12-24,8.97
2021-12-25,7.36
2021-12-26,6.9
2021-12-27,6.67
2021-12-28,7.36
2021-12-29,5.98
2021-12-30,6.21
2021-12-31,5.29
2022-01-01,6.0200000000000005
2022-01-02,5.74
2022-01-03,7.280000000000001
2022-01-04,10.22
2022-01-05,7.98
2022-01-06,9.520000000000001
2022-01-07,7.280000000000001
2022-01-08,7.420000000000001
2022-01-09,5.040000000000001
2022-01-10,6.44
2022-01-11,6.44
2022-01-12,6.300000000000001
2022-01-13,9.520000000000001
2022-01-14,6.86
2022-01-15,5.74
2022-01-16,4.62
2022-01-17,5.460000000000001
2022-01-18,5.6000000000000005
2022-01-19,4.62
2022-01-20,5.32
2022-01-21,10.64
2022-01-22,9.100000000000001
2022-01-23,6.44
2022-01-24,14.000000000000002
2022-01-25,8.540000000000001
2022-01-26,7.700000000000001
2022-01-27,5.880000000000001
2022-01-28,5.32
2022-01-29,4.48
2022-01-30,5.180000000000001
2022-01-31,5.74
2022-02-01,6.72
2022-02-02,5.92
2022-02-03,6.72
2022-02-04,5.92
2022-02-05,6.4
2022-02-06,5.28
2022-02-07,12.32
2022-02-08,16.0
2022-02-09,13.280000000000001
2022-02-10,12.8
2022-02-11,10.24
2022-02-12,7.68
2022-02-13,6.5600000000000005
2022-02-14,8.48
2022-02-15,8.48
2022-02-16,8.16
2022-02-17,7.84
2022-02-18,8.16
2022-02-19,9.120000000000001
2022-02-20,10.4
2022-02-21,8.32
2022-02-22,9.44
2022-02-23,8.16
2022-02-24,10.08
2022-02-25,9.28
2022-02-26,6.4
2022-02-27,8.16
2022-02-28,9.120000000000001
2022-03-01,13.92
2022-03-02,11.200000000000001
2022-03-03,11.200000000000001
2022-03-04,13.280000000000001
2022-03-05,9.28
2022-03-06,9.76
2022-03-07,12.64
2022-03-08,10.24
2022-03-09,13.120000000000001
2022-03-10,12.64
2022-03-11,13.280000000000001
2022-03-12,16.0
2022-03-13,14.4
2022-03-14,13.76
2022-03-15,13.6
2022-03-16,12.0
2022-03-17,10.56
2022-03-18,11.040000000000001
2022-03-19,10.4
2022-03-20,9.92
2022-03-21,15.200000000000001
2022-03-22,15.36
2022-03-23,14.88
2022-03-24,14.4
2022-03-25,10.56
2022-03-26,10.88
2022-03-27,11.200000000000001
2022-03-28,14.24
2022-03-29,10.4
2022-03-30,11.52
2022-03-31,10.08
2022-04-01,14.000000000000002
2022-04-02,11.760000000000002
2022-04-03,9.8
2022-04-04,12.180000000000001
2022-04-05,11.9
2022-04-06,11.340000000000002
2022-04-07,10.64
2022-04-08,8.82
2022-04-09,9.38
2022-04-10,8.96
2022-04-11,11.06
2022-04-12,11.340000000000002
2022-04-13,13.580000000000002
2022-04-14,12.040000000000001
2022-04-15,13.72
2022-04-16,11.340000000000002
2022-04-17,8.680000000000001
2022-04-18,11.620000000000001
2022-04-19,11.06
2022-04-20,9.66
2022-04-21,9.520000000000001
2022-04-22,10.22
2022-04-23,8.82
2022-04-24,9.8
2022-04-25,10.22
2022-04-26,9.38
2022-04-27,8.540000000000001
2022-04-28,10.64
2022-04-29,10.64
2022-04-30,9.24
2022-05-01,5.1
2022-05-02,5.85
2022-05-03,6.45
2022-05-04,5.7
2022-05-05,6.75
2022-05-06,4.95
2022-05-07,4.6499999999999995
2022-05-08,4.95
2022-05-09,8.549999999999999
2022-05-10,10.5
2022-05-11,12.299999999999999
2022-05-12,15.0
2022-05-13,13.2
2022-05-14,8.549999999999999
2022-05-15,7.6499999999999995
2022-05-16,7.05
2022-05-17,7.949999999999999
2022-05-18,8.1
2022-05-19,8.85
2022-05-20,6.6
2022-05-21,6.45
2022-05-22,6.3
2022-05-23,6.75
2022-05-24,5.85
2022-05-25,5.85
2022-05-26,6.1499999999999995
2022-05-27,6.45
2022-05-28,4.95
2022-05-29,4.2
2022-05-30,4.5
2022-05-31,8.25
2022-06-01,7.28
2022-06-02,6.890000000000001
2022-06-03,5.07
2022-06-04,5.59
2022-06-05,5.720000000000001
2022-06-06,7.15
2022-06-07,5.98
2022-06-08,5.8500000000000005
2022-06-09,5.59
2022-06-10,6.890000000000001
2022-06-11,5.59
2022-06-12,8.32
2022-06-13,13.0
2022-06-14,12.09
2022-06-15,10.01
2022-06-16,8.71
2022-06-17,7.800000000000001
2022-06-18,9.1
2022-06-19,9.620000000000001
2022-06-20,8.71
2022-06-21,8.71
2022-06-22,7.930000000000001
2022-06-23,6.890000000000001
2022-06-24,10.14
2022-06-25,6.37
2022-06-26,5.98
2022-06-27,6.890000000000001
2022-06-28,5.59
2022-06-29,6.11
2022-06-30,7.54
2022-07-01,7.5
2022-07-02,7.2
2022-07-03,5.4
2022-07-04,6.800000000000001
2022-07-05,6.1000000000000005
2022-07-06,7.0
2022-07-07,8.9
2022-07-08,8.3
2022-07-09,6.6000000000000005
2022-07-10,6.9
2022-07-11,7.4
2022-07-12,6.6000000000000005
2022-07-13,7.0
2022-07-14,9.1
2022-07-15,7.5
2022-07-16,7.1000000000000005
2022-07-17,7.1000000000000005
2022-07-18,7.800000000000001
2022-07-19,10.0
2022-07-20,9.200000000000001
2022-07-21,5.5
2022-07-22,5.800000000000001
2022-07-23,4.7
2022-07-24,2.9000000000000004
2022-07-25,6.9
2022-07-26,6.5
2022-07-27,8.1
2022-07-28,7.300000000000001
2022-07-29,6.2
2022-07-30,7.0
2022-07-31,6.9
2022-08-01,8.0
2022-08-02,4.16
2022-08-03,4.88
2022-08-04,4.08
2022-08-05,6.72
2022-08-06,4.32
2022-08-07,3.36
2022-08-08,6.8
2022-08-09,4.88
2022-08-10,5.6000000000000005
2022-08-11,4.72
2022-08-12,4.24
2022-08-13,3.7600000000000002
2022-08-14,4.96
2022-08-15,4.64
2022-08-16,5.6000000000000005
2022-08-17,5.04
2022-08-18,3.7600000000000002
2022-08-19,5.84
2022-08-20,3.6
2022-08-21,4.4
2022-08-22,4.64
2022-08-23,3.7600000000000002
2022-08-24,4.72
2022-08-25,4.08
2022-08-26,4.88
2022-08-27,4.24
2022-08-28,5.12
2022-08-29,4.72
2022-08-30,4.88
2022-08-31,4.72
2022-09-01,2.8600000000000003
2022-09-02,2.08
2022-09-03,1.9500000000000002
2022-09-04,3.25
2022-09-05,2.08
2022-09-06,3.25
2022-09-07,2.99
2022-09-08,2.8600000000000003
2022-09-09,3.12
2022-09-10,2.21
2022-09-11,2.73
2022-09-12,2.73
2022-09-13,2.6
2022-09-14,2.73
2022-09-15,3.12
2022-09-16,2.99
2022-09-17,3.9000000000000004
2022-09-18,4.55
2022-09-19,5.33
2022-09-20,6.63
2022-09-21,6.11
2022-09-22,8.19
2022-09-23,13.0
2022-09-24,9.1
2022-09-25,6.24
2022-09-26,7.0200000000000005
2022-09-27,6.11
2022-09-28,5.07
2022-09-29,6.5
2022-09-30,7.67
2022-10-01,11.57
2022-10-02,9.23
2022-10-03,11.31
2022-10-04,10.01
2022-10-05,13.0
2022-10-06,11.96
2022-10-07,9.88
2022-10-08,10.27
2022-10-09,11.18
2022-10-10,12.35
2022-10-11,12.48
2022-10-12,11.18
2022-10-13,9.88
2022-10-14,10.01
2022-10-15,8.06
