date,Caterpillar Stock Price
2019-10-18,0.0
2019-10-19,0.0
2019-10-20,0.0
2019-10-21,21.56
2019-10-22,21.56
2019-10-23,48.02
2019-10-24,18.13
2019-10-25,36.75
2019-10-26,12.74
2019-10-27,15.19
2019-10-28,49.0
2019-10-29,12.74
2019-10-30,22.54
2019-10-31,32.34
2019-11-01,9.75
2019-11-02,0.0
2019-11-03,0.0
2019-11-04,0.0
2019-11-05,17.94
2019-11-06,16.77
2019-11-07,11.31
2019-11-08,19.89
2019-11-09,0.0
2019-11-10,0.0
2019-11-11,19.5
2019-11-12,25.35
2019-11-13,0.0
2019-11-14,14.04
2019-11-15,14.82
2019-11-16,0.0
2019-11-17,10.14
2019-11-18,0.0
2019-11-19,0.0
2019-11-20,15.21
2019-11-21,17.94
2019-11-22,9.75
2019-11-23,0.0
2019-11-24,0.0
2019-11-25,19.11
2019-11-26,9.36
2019-11-27,39.0
2019-11-28,10.92
2019-11-29,35.88
2019-11-30,0.0
2019-12-01,0.0
2019-12-02,0.0
2019-12-03,8.68
2019-12-04,16.12
2019-12-05,17.669999999999998
2019-12-06,14.26
2019-12-07,9.92
2019-12-08,17.05
2019-12-09,9.61
2019-12-10,14.57
2019-12-11,0.0
2019-12-12,9.3
2019-12-13,12.4
2019-12-14,0.0
2019-12-15,0.0
2019-12-16,8.37
2019-12-17,0.0
2019-12-18,23.56
2019-12-19,0.0
2019-12-20,14.57
2019-12-21,0.0
2019-12-22,0.0
2019-12-23,31.0
2019-12-24,12.09
2019-12-25,0.0
2019-12-26,0.0
2019-12-27,6.51
2019-12-28,18.6
2019-12-29,9.3
2019-12-30,0.0
2019-12-31,11.16
2020-01-01,0.0
2020-01-02,24.49
2020-01-03,0.0
2020-01-04,0.0
2020-01-05,0.0
2020-01-06,13.33
2020-01-07,12.09
2020-01-08,22.94
2020-01-09,0.0
2020-01-10,0.0
2020-01-11,9.3
2020-01-12,0.0
2020-01-13,0.0
2020-01-14,19.22
2020-01-15,0.0
2020-01-16,16.43
2020-01-17,13.02
2020-01-18,0.0
2020-01-19,0.0
2020-01-20,0.0
2020-01-21,31.0
2020-01-22,0.0
2020-01-23,0.0
2020-01-24,16.43
2020-01-25,0.0
2020-01-26,0.0
2020-01-27,0.0
2020-01-28,8.99
2020-01-29,18.6
2020-01-30,21.39
2020-01-31,25.73
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,13.65
2020-02-04,10.53
2020-02-05,9.75
2020-02-06,12.48
2020-02-07,11.7
2020-02-08,0.0
2020-02-09,11.31
2020-02-10,20.28
2020-02-11,29.25
2020-02-12,20.67
2020-02-13,20.28
2020-02-14,0.0
2020-02-15,0.0
2020-02-16,12.87
2020-02-17,0.0
2020-02-18,7.800000000000001
2020-02-19,17.94
2020-02-20,0.0
2020-02-21,16.38
2020-02-22,0.0
2020-02-23,0.0
2020-02-24,11.31
2020-02-25,26.91
2020-02-26,21.45
2020-02-27,23.79
2020-02-28,39.0
2020-02-29,0.0
2020-03-01,14.45
2020-03-02,10.2
2020-03-03,27.2
2020-03-04,36.55
2020-03-05,34.85
2020-03-06,35.7
2020-03-07,0.0
2020-03-08,0.0
2020-03-09,48.45
2020-03-10,70.55
2020-03-11,58.65
2020-03-12,48.45
2020-03-13,72.25
2020-03-14,37.4
2020-03-15,0.0
2020-03-16,76.5
2020-03-17,45.05
2020-03-18,63.75
2020-03-19,46.75
2020-03-20,45.9
2020-03-21,19.55
2020-03-22,0.0
2020-03-23,85.0
2020-03-24,72.25
2020-03-25,73.95
2020-03-26,64.6
2020-03-27,45.9
2020-03-28,0.0
2020-03-29,26.35
2020-03-30,15.3
2020-03-31,25.5
2020-04-01,49.58
2020-04-02,58.46
2020-04-03,55.5
2020-04-04,11.1
2020-04-05,0.0
2020-04-06,0.0
2020-04-07,38.48
2020-04-08,46.62
2020-04-09,74.0
2020-04-10,37.0
2020-04-11,30.34
2020-04-12,14.8
2020-04-13,43.66
2020-04-14,33.3
2020-04-15,56.24
2020-04-16,63.64
2020-04-17,68.82
2020-04-18,11.1
2020-04-19,0.0
2020-04-20,15.54
2020-04-21,54.02
2020-04-22,28.86
2020-04-23,54.02
2020-04-24,40.7
2020-04-25,18.5
2020-04-26,0.0
2020-04-27,31.08
2020-04-28,28.86
2020-04-29,28.12
2020-04-30,25.16
2020-05-01,28.42
2020-05-02,0.0
2020-05-03,16.24
2020-05-04,30.16
2020-05-05,46.98
2020-05-06,52.78
2020-05-07,43.5
2020-05-08,57.99999999999999
2020-05-09,17.4
2020-05-10,0.0
2020-05-11,13.919999999999998
2020-05-12,33.64
2020-05-13,33.059999999999995
2020-05-14,45.24
2020-05-15,24.36
2020-05-16,29.0
2020-05-17,0.0
2020-05-18,26.68
2020-05-19,18.56
2020-05-20,34.22
2020-05-21,26.68
2020-05-22,10.44
2020-05-23,0.0
2020-05-24,47.56
2020-05-25,0.0
2020-05-26,0.0
2020-05-27,33.059999999999995
2020-05-28,39.44
2020-05-29,40.6
2020-05-30,11.6
2020-05-31,0.0
2020-06-01,27.84
2020-06-02,0.0
2020-06-03,26.88
2020-06-04,22.08
2020-06-05,26.88
2020-06-06,0.0
2020-06-07,0.0
2020-06-08,33.6
2020-06-09,38.4
2020-06-10,27.36
2020-06-11,37.92
2020-06-12,25.92
2020-06-13,0.0
2020-06-14,0.0
2020-06-15,17.759999999999998
2020-06-16,39.36
2020-06-17,33.12
2020-06-18,24.48
2020-06-19,35.52
2020-06-20,27.36
2020-06-21,0.0
2020-06-22,9.12
2020-06-23,31.68
2020-06-24,24.48
2020-06-25,14.88
2020-06-26,31.2
2020-06-27,27.36
2020-06-28,24.48
2020-06-29,8.64
2020-06-30,48.0
2020-07-01,24.5
2020-07-02,33.32
2020-07-03,0.0
2020-07-04,0.0
2020-07-05,0.0
2020-07-06,9.8
2020-07-07,27.44
2020-07-08,36.26
2020-07-09,9.31
2020-07-10,27.93
2020-07-11,0.0
2020-07-12,0.0
2020-07-13,9.8
2020-07-14,38.71
2020-07-15,23.03
2020-07-16,8.82
2020-07-17,49.0
2020-07-18,24.5
2020-07-19,12.74
2020-07-20,19.11
2020-07-21,25.48
2020-07-22,26.46
2020-07-23,15.19
2020-07-24,11.76
2020-07-25,0.0
2020-07-26,0.0
2020-07-27,34.79
2020-07-28,41.16
2020-07-29,15.19
2020-07-30,8.82
2020-07-31,40.18
2020-08-01,0.0
2020-08-02,5.04
2020-08-03,13.86
2020-08-04,13.02
2020-08-05,15.54
2020-08-06,29.82
2020-08-07,11.34
2020-08-08,24.36
2020-08-09,0.0
2020-08-10,21.0
2020-08-11,24.36
2020-08-12,18.06
2020-08-13,25.2
2020-08-14,10.08
2020-08-15,0.0
2020-08-16,0.0
2020-08-17,15.96
2020-08-18,13.44
2020-08-19,14.7
2020-08-20,0.0
2020-08-21,0.0
2020-08-22,6.72
2020-08-23,23.52
2020-08-24,42.0
2020-08-25,9.24
2020-08-26,11.34
2020-08-27,11.76
2020-08-28,7.979999999999999
2020-08-29,0.0
2020-08-30,0.0
2020-08-31,4.2
2020-09-01,21.32
2020-09-02,14.35
2020-09-03,20.5
2020-09-04,13.94
2020-09-05,0.0
2020-09-06,0.0
2020-09-07,0.0
2020-09-08,0.0
2020-09-09,8.2
2020-09-10,27.47
2020-09-11,41.0
2020-09-12,0.0
2020-09-13,0.0
2020-09-14,0.0
2020-09-15,23.37
2020-09-16,10.66
2020-09-17,19.27
2020-09-18,34.44
2020-09-19,15.579999999999998
2020-09-20,0.0
2020-09-21,10.66
2020-09-22,13.94
2020-09-23,15.989999999999998
2020-09-24,14.76
2020-09-25,0.0
2020-09-26,6.97
2020-09-27,41.0
2020-09-28,18.45
2020-09-29,30.75
2020-09-30,26.65
2020-10-01,18.62
2020-10-02,30.87
2020-10-03,0.0
2020-10-04,11.27
2020-10-05,23.03
2020-10-06,9.31
2020-10-07,13.23
2020-10-08,0.0
2020-10-09,20.09
2020-10-10,18.13
2020-10-11,0.0
2020-10-12,13.72
2020-10-13,10.29
2020-10-14,36.75
2020-10-15,22.54
2020-10-16,32.34
2020-10-17,7.84
2020-10-18,13.72
2020-10-19,25.48
2020-10-20,24.01
2020-10-21,0.0
2020-10-22,19.11
2020-10-23,24.99
2020-10-24,34.3
2020-10-25,0.0
2020-10-26,33.32
2020-10-27,37.24
2020-10-28,35.28
2020-10-29,49.0
2020-10-30,28.42
2020-10-31,15.19
2020-11-01,0.0
2020-11-02,10.2
2020-11-03,19.38
2020-11-04,24.48
2020-11-05,32.13
2020-11-06,12.24
2020-11-07,12.24
2020-11-08,0.0
2020-11-09,51.0
2020-11-10,45.39
2020-11-11,44.37
2020-11-12,32.64
2020-11-13,30.09
2020-11-14,0.0
2020-11-15,0.0
2020-11-16,0.0
2020-11-17,0.0
2020-11-18,51.0
2020-11-19,45.39
2020-11-20,9.18
2020-11-21,13.77
2020-11-22,0.0
2020-11-23,13.77
2020-11-24,22.44
2020-11-25,45.39
2020-11-26,14.28
2020-11-27,18.36
2020-11-28,0.0
2020-11-29,0.0
2020-11-30,13.26
2020-12-01,36.57
2020-12-02,11.13
2020-12-03,37.1
2020-12-04,31.270000000000003
2020-12-05,0.0
2020-12-06,21.200000000000003
2020-12-07,33.39
2020-12-08,0.0
2020-12-09,0.0
2020-12-10,17.490000000000002
2020-12-11,32.86
2020-12-12,0.0
2020-12-13,0.0
2020-12-14,20.67
2020-12-15,33.92
2020-12-16,32.86
2020-12-17,18.55
2020-12-18,24.91
2020-12-19,18.02
2020-12-20,24.91
2020-12-21,46.64
2020-12-22,31.8
2020-12-23,10.6
2020-12-24,27.03
2020-12-25,15.9
2020-12-26,0.0
2020-12-27,9.01
2020-12-28,27.03
2020-12-29,28.09
2020-12-30,15.37
2020-12-31,53.0
2021-01-01,0.0
2021-01-02,14.64
2021-01-03,0.0
2021-01-04,27.45
2021-01-05,16.47
2021-01-06,51.85
2021-01-07,54.29
2021-01-08,56.73
2021-01-09,0.0
2021-01-10,15.25
2021-01-11,42.09
2021-01-12,31.72
2021-01-13,53.68
2021-01-14,28.06
2021-01-15,28.06
2021-01-16,28.67
2021-01-17,0.0
2021-01-18,13.42
2021-01-19,37.82
2021-01-20,57.34
2021-01-21,32.94
2021-01-22,44.53
2021-01-23,20.13
2021-01-24,0.0
2021-01-25,61.0
2021-01-26,54.29
2021-01-27,54.9
2021-01-28,17.69
2021-01-29,53.07
2021-01-30,0.0
2021-01-31,18.3
2021-02-01,41.4
2021-02-02,31.74
2021-02-03,30.36
2021-02-04,0.0
2021-02-05,29.67
2021-02-06,17.25
2021-02-07,13.8
2021-02-08,0.0
2021-02-09,28.98
2021-02-10,42.09
2021-02-11,31.05
2021-02-12,22.77
2021-02-13,18.63
2021-02-14,16.56
2021-02-15,0.0
2021-02-16,22.08
2021-02-17,23.46
2021-02-18,26.22
2021-02-19,48.3
2021-02-20,18.63
2021-02-21,0.0
2021-02-22,67.61999999999999
2021-02-23,69.0
2021-02-24,31.05
2021-02-25,0.0
2021-02-26,48.99
2021-02-27,0.0
2021-02-28,0.0
2021-03-01,42.7
2021-03-02,60.9
2021-03-03,28.0
2021-03-04,42.0
2021-03-05,55.3
2021-03-06,0.0
2021-03-07,11.9
2021-03-08,51.1
2021-03-09,39.2
2021-03-10,56.7
2021-03-11,57.4
2021-03-12,34.3
2021-03-13,23.8
2021-03-14,26.6
2021-03-15,32.2
2021-03-16,25.9
2021-03-17,22.4
2021-03-18,53.9
2021-03-19,0.0
2021-03-20,0.0
2021-03-21,0.0
2021-03-22,34.3
2021-03-23,70.0
2021-03-24,42.0
2021-03-25,32.9
2021-03-26,31.5
2021-03-27,18.9
2021-03-28,0.0
2021-03-29,49.0
2021-03-30,53.9
2021-03-31,44.1
2021-04-01,41.54
2021-04-02,24.12
2021-04-03,0.0
2021-04-04,0.0
2021-04-05,37.52
2021-04-06,52.260000000000005
2021-04-07,27.47
2021-04-08,59.63
2021-04-09,52.260000000000005
2021-04-10,25.46
2021-04-11,0.0
2021-04-12,30.82
2021-04-13,36.85
2021-04-14,51.59
2021-04-15,42.88
2021-04-16,12.06
2021-04-17,14.74
2021-04-18,14.07
2021-04-19,45.56
2021-04-20,67.0
2021-04-21,18.09
2021-04-22,64.32000000000001
2021-04-23,41.54
2021-04-24,22.110000000000003
2021-04-25,0.0
2021-04-26,16.75
2021-04-27,39.53
2021-04-28,20.77
2021-04-29,36.85
2021-04-30,29.48
2021-05-01,8.32
2021-05-02,14.08
2021-05-03,32.0
2021-05-04,27.52
2021-05-05,5.76
2021-05-06,38.4
2021-05-07,20.48
2021-05-08,8.32
2021-05-09,7.04
2021-05-10,28.8
2021-05-11,64.0
2021-05-12,42.88
2021-05-13,34.56
2021-05-14,30.08
2021-05-15,16.64
2021-05-16,10.24
2021-05-17,37.12
2021-05-18,60.16
2021-05-19,0.0
2021-05-20,0.0
2021-05-21,31.36
2021-05-22,0.0
2021-05-23,8.32
2021-05-24,14.08
2021-05-25,19.2
2021-05-26,10.88
2021-05-27,14.72
2021-05-28,21.76
2021-05-29,38.4
2021-05-30,29.44
2021-05-31,0.0
2021-06-01,31.200000000000003
2021-06-02,38.35
2021-06-03,61.1
2021-06-04,59.15
2021-06-05,0.0
2021-06-06,0.0
2021-06-07,44.2
2021-06-08,26.0
2021-06-09,33.15
2021-06-10,35.1
2021-06-11,26.0
2021-06-12,31.85
2021-06-13,28.6
2021-06-14,49.4
2021-06-15,29.25
2021-06-16,14.95
2021-06-17,54.6
2021-06-18,39.65
2021-06-19,0.0
2021-06-20,0.0
2021-06-21,37.7
2021-06-22,65.0
2021-06-23,31.200000000000003
2021-06-24,38.35
2021-06-25,57.85
2021-06-26,0.0
2021-06-27,16.900000000000002
2021-06-28,31.200000000000003
2021-06-29,32.5
2021-06-30,22.75
2021-07-01,24.0
2021-07-02,50.0
2021-07-03,11.0
2021-07-04,0.0
2021-07-05,27.0
2021-07-06,19.5
2021-07-07,40.5
2021-07-08,32.5
2021-07-09,34.0
2021-07-10,12.5
2021-07-11,0.0
2021-07-12,23.5
2021-07-13,27.5
2021-07-14,24.0
2021-07-15,37.5
2021-07-16,20.5
2021-07-17,0.0
2021-07-18,0.0
2021-07-19,35.5
2021-07-20,37.0
2021-07-21,22.0
2021-07-22,10.5
2021-07-23,48.0
2021-07-24,11.0
2021-07-25,0.0
2021-07-26,12.5
2021-07-27,20.0
2021-07-28,16.5
2021-07-29,48.0
2021-07-30,47.0
2021-07-31,23.0
2021-08-01,0.0
2021-08-02,33.040000000000006
2021-08-03,21.28
2021-08-04,56.00000000000001
2021-08-05,26.320000000000004
2021-08-06,33.6
2021-08-07,11.2
2021-08-08,0.0
2021-08-09,9.52
2021-08-10,37.52
2021-08-11,38.64
2021-08-12,44.8
2021-08-13,46.48
2021-08-14,12.32
2021-08-15,19.040000000000003
2021-08-16,31.360000000000003
2021-08-17,40.32000000000001
2021-08-18,15.68
2021-08-19,20.160000000000004
2021-08-20,33.040000000000006
2021-08-21,0.0
2021-08-22,0.0
2021-08-23,36.400000000000006
2021-08-24,46.48
2021-08-25,32.480000000000004
2021-08-26,36.400000000000006
2021-08-27,35.28
2021-08-28,13.44
2021-08-29,16.240000000000002
2021-08-30,17.360000000000003
2021-08-31,36.96
2021-09-01,14.4
2021-09-02,17.759999999999998
2021-09-03,0.0
2021-09-04,0.0
2021-09-05,0.0
2021-09-06,0.0
2021-09-07,23.52
2021-09-08,11.04
2021-09-09,13.44
2021-09-10,0.0
2021-09-11,0.0
2021-09-12,0.0
2021-09-13,18.24
2021-09-14,11.04
2021-09-15,16.8
2021-09-16,7.68
2021-09-17,24.48
2021-09-18,0.0
2021-09-19,0.0
2021-09-20,15.84
2021-09-21,39.84
2021-09-22,18.72
2021-09-23,19.2
2021-09-24,48.0
2021-09-25,0.0
2021-09-26,8.64
2021-09-27,13.92
2021-09-28,28.8
2021-09-29,24.96
2021-09-30,8.16
2021-10-01,14.21
2021-10-02,0.0
2021-10-03,0.0
2021-10-04,15.68
2021-10-05,18.62
2021-10-06,28.91
2021-10-07,13.72
2021-10-08,15.68
2021-10-09,0.0
2021-10-10,0.0
2021-10-11,10.78
2021-10-12,0.0
2021-10-13,0.0
2021-10-14,49.0
2021-10-15,25.48
2021-10-16,0.0
2021-10-17,9.31
2021-10-18,31.36
2021-10-19,21.07
2021-10-20,16.66
2021-10-21,28.91
2021-10-22,24.5
2021-10-23,29.89
2021-10-24,0.0
2021-10-25,22.54
2021-10-26,0.0
2021-10-27,22.54
2021-10-28,0.0
2021-10-29,41.65
2021-10-30,0.0
2021-10-31,0.0
2021-11-01,22.44
2021-11-02,11.22
2021-11-03,0.0
2021-11-04,43.56
2021-11-05,48.84
2021-11-06,9.9
2021-11-07,0.0
2021-11-08,55.440000000000005
2021-11-09,65.34
2021-11-10,19.14
2021-11-11,47.52
2021-11-12,30.360000000000003
2021-11-13,0.0
2021-11-14,0.0
2021-11-15,38.940000000000005
2021-11-16,33.0
2021-11-17,24.42
2021-11-18,24.42
2021-11-19,30.360000000000003
2021-11-20,0.0
2021-11-21,29.040000000000003
2021-11-22,31.68
2021-11-23,66.0
2021-11-24,26.4
2021-11-25,0.0
2021-11-26,40.92
2021-11-27,31.020000000000003
2021-11-28,18.48
2021-11-29,27.72
2021-11-30,22.44
2021-12-01,13.64
2021-12-02,22.94
2021-12-03,42.16
2021-12-04,34.72
2021-12-05,0.0
2021-12-06,38.44
2021-12-07,50.22
2021-12-08,32.24
2021-12-09,43.4
2021-12-10,43.4
2021-12-11,0.0
2021-12-12,10.54
2021-12-13,28.52
2021-12-14,0.0
2021-12-15,39.68
2021-12-16,37.82
2021-12-17,46.5
2021-12-18,0.0
2021-12-19,0.0
2021-12-20,38.44
2021-12-21,62.0
2021-12-22,50.84
2021-12-23,32.86
2021-12-24,35.96
2021-12-25,0.0
2021-12-26,14.88
2021-12-27,39.06
2021-12-28,40.3
2021-12-29,41.54
2021-12-30,34.72
2021-12-31,19.84
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,8.67
2022-01-04,0.0
2022-01-05,0.0
2022-01-06,46.92
2022-01-07,24.99
2022-01-08,19.89
2022-01-09,10.2
2022-01-10,22.95
2022-01-11,15.3
2022-01-12,15.3
2022-01-13,31.11
2022-01-14,33.15
2022-01-15,0.0
2022-01-16,0.0
2022-01-17,37.23
2022-01-18,31.62
2022-01-19,29.07
2022-01-20,26.52
2022-01-21,44.88
2022-01-22,15.3
2022-01-23,0.0
2022-01-24,51.0
2022-01-25,44.37
2022-01-26,9.18
2022-01-27,15.3
2022-01-28,12.24
2022-01-29,12.75
2022-01-30,0.0
2022-01-31,28.56
2022-02-01,0.0
2022-02-02,20.5
2022-02-03,33.0
2022-02-04,18.0
2022-02-05,12.5
2022-02-06,0.0
2022-02-07,24.0
2022-02-08,27.0
2022-02-09,20.0
2022-02-10,50.0
2022-02-11,30.5
2022-02-12,13.5
2022-02-13,15.0
2022-02-14,14.5
2022-02-15,12.5
2022-02-16,19.5
2022-02-17,27.0
2022-02-18,28.0
2022-02-19,0.0
2022-02-20,0.0
2022-02-21,9.5
2022-02-22,27.0
2022-02-23,13.5
2022-02-24,20.0
2022-02-25,0.0
2022-02-26,0.0
2022-02-27,7.5
2022-02-28,21.0
2022-03-01,50.84
2022-03-02,13.64
2022-03-03,27.9
2022-03-04,31.0
2022-03-05,13.64
2022-03-06,0.0
2022-03-07,34.72
2022-03-08,42.78
2022-03-09,36.58
2022-03-10,37.2
2022-03-11,62.0
2022-03-12,0.0
2022-03-13,0.0
2022-03-14,42.78
2022-03-15,45.26
2022-03-16,34.72
2022-03-17,38.44
2022-03-18,44.02
2022-03-19,0.0
2022-03-20,13.02
2022-03-21,34.72
2022-03-22,34.1
2022-03-23,40.3
2022-03-24,32.24
2022-03-25,28.52
2022-03-26,0.0
2022-03-27,0.0
2022-03-28,13.64
2022-03-29,23.56
2022-03-30,44.02
2022-03-31,45.88
2022-04-01,19.0
2022-04-02,0.0
2022-04-03,0.0
2022-04-04,0.0
2022-04-05,17.5
2022-04-06,19.0
2022-04-07,20.5
2022-04-08,0.0
2022-04-09,6.5
2022-04-10,0.0
2022-04-11,50.0
2022-04-12,14.5
2022-04-13,26.0
2022-04-14,20.5
2022-04-15,20.5
2022-04-16,6.5
2022-04-17,0.0
2022-04-18,27.0
2022-04-19,17.5
2022-04-20,11.5
2022-04-21,37.0
2022-04-22,25.0
2022-04-23,16.0
2022-04-24,0.0
2022-04-25,30.5
2022-04-26,15.5
2022-04-27,33.5
2022-04-28,22.0
2022-04-29,27.0
2022-04-30,7.5
2022-05-01,0.0
2022-05-02,16.650000000000002
2022-05-03,26.1
2022-05-04,40.5
2022-05-05,7.65
2022-05-06,23.4
2022-05-07,0.0
2022-05-08,0.0
2022-05-09,8.1
2022-05-10,0.0
2022-05-11,37.8
2022-05-12,31.05
2022-05-13,29.7
2022-05-14,13.05
2022-05-15,0.0
2022-05-16,15.75
2022-05-17,12.15
2022-05-18,12.6
2022-05-19,18.0
2022-05-20,45.0
2022-05-21,0.0
2022-05-22,14.4
2022-05-23,22.05
2022-05-24,24.3
2022-05-25,36.9
2022-05-26,40.5
2022-05-27,23.85
2022-05-28,0.0
2022-05-29,41.85
2022-05-30,15.3
2022-05-31,23.85
2022-06-01,26.880000000000003
2022-06-02,24.64
2022-06-03,15.12
2022-06-04,15.12
2022-06-05,0.0
2022-06-06,26.320000000000004
2022-06-07,13.44
2022-06-08,15.12
2022-06-09,7.840000000000001
2022-06-10,56.00000000000001
2022-06-11,0.0
2022-06-12,0.0
2022-06-13,29.120000000000005
2022-06-14,16.8
2022-06-15,27.44
2022-06-16,20.160000000000004
2022-06-17,25.76
2022-06-18,0.0
2022-06-19,33.6
2022-06-20,8.96
2022-06-21,17.92
2022-06-22,29.120000000000005
2022-06-23,47.040000000000006
2022-06-24,28.56
2022-06-25,9.52
2022-06-26,0.0
2022-06-27,37.52
2022-06-28,28.000000000000004
2022-06-29,21.28
2022-06-30,30.800000000000004
2022-07-01,37.62
2022-07-02,6.46
2022-07-03,0.0
2022-07-04,0.0
2022-07-05,23.56
2022-07-06,15.96
2022-07-07,23.56
2022-07-08,30.02
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,15.96
2022-07-12,0.0
2022-07-13,21.28
2022-07-14,19.38
2022-07-15,17.48
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,8.74
2022-07-19,13.68
2022-07-20,9.5
2022-07-21,10.26
2022-07-22,18.62
2022-07-23,15.58
2022-07-24,8.74
2022-07-25,13.68
2022-07-26,24.32
2022-07-27,12.54
2022-07-28,30.78
2022-07-29,38.0
2022-07-30,9.5
2022-07-31,10.64
2022-08-01,21.15
2022-08-02,35.1
2022-08-03,21.6
2022-08-04,31.95
2022-08-05,27.0
2022-08-06,8.1
2022-08-07,11.7
2022-08-08,20.7
2022-08-09,17.55
2022-08-10,32.85
2022-08-11,12.6
2022-08-12,21.15
2022-08-13,8.1
2022-08-14,0.0
2022-08-15,21.6
2022-08-16,25.2
2022-08-17,37.35
2022-08-18,11.7
2022-08-19,34.65
2022-08-20,15.3
2022-08-21,0.0
2022-08-22,45.0
2022-08-23,36.9
2022-08-24,18.0
2022-08-25,19.8
2022-08-26,8.55
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,22.95
2022-08-30,23.85
2022-08-31,28.8
2022-09-01,0.0
2022-09-02,13.69
2022-09-03,0.0
2022-09-04,0.0
2022-09-05,0.0
2022-09-06,0.0
2022-09-07,9.25
2022-09-08,13.69
2022-09-09,12.95
2022-09-10,0.0
2022-09-11,5.92
2022-09-12,12.21
2022-09-13,19.98
2022-09-14,25.9
2022-09-15,8.14
2022-09-16,6.66
2022-09-17,0.0
2022-09-18,0.0
2022-09-19,20.72
2022-09-20,8.51
2022-09-21,18.13
2022-09-22,8.51
2022-09-23,28.12
2022-09-24,11.1
2022-09-25,0.0
2022-09-26,11.84
2022-09-27,37.0
2022-09-28,15.54
2022-09-29,0.0
2022-09-30,33.3
2022-10-01,0.0
2022-10-02,6.12
2022-10-03,10.8
2022-10-04,14.4
2022-10-05,0.0
2022-10-06,7.56
2022-10-07,23.76
2022-10-08,12.96
2022-10-09,0.0
2022-10-10,9.36
2022-10-11,11.88
2022-10-12,10.8
2022-10-13,15.12
2022-10-14,8.28
2022-10-15,0.0
2022-10-16,0.0
2022-10-17,36.0
2022-10-18,20.88
2022-10-19,9.72
2022-10-20,0.0
2022-10-21,8.28
2022-10-22,0.0
2022-10-23,8.28
2022-10-24,0.0
2022-10-25,0.0
2022-10-26,19.8
2022-10-27,23.76
2022-10-28,16.2
2022-10-29,15.48
2022-10-30,0.0
2022-10-31,16.2
2022-11-01,17.22
2022-11-02,10.92
2022-11-03,22.26
2022-11-04,18.9
2022-11-05,11.34
2022-11-06,0.0
2022-11-07,20.16
2022-11-08,17.64
2022-11-09,6.3
2022-11-10,11.76
2022-11-11,36.54
2022-11-12,0.0
2022-11-13,0.0
2022-11-14,0.0
2022-11-15,18.48
2022-11-16,11.76
2022-11-17,10.5
2022-11-18,18.06
2022-11-19,0.0
2022-11-20,0.0
2022-11-21,8.4
2022-11-22,21.84
2022-11-23,15.12
2022-11-24,10.92
2022-11-25,42.0
2022-11-26,13.02
2022-11-27,0.0
2022-11-28,14.28
2022-11-29,10.5
2022-11-30,13.44
2022-12-01,16.81
2022-12-02,28.29
2022-12-03,9.43
2022-12-04,0.0
2022-12-05,12.3
2022-12-06,0.0
2022-12-07,9.84
2022-12-08,15.989999999999998
2022-12-09,0.0
2022-12-10,12.71
2022-12-11,16.4
2022-12-12,36.08
2022-12-13,25.83
2022-12-14,29.93
2022-12-15,25.01
2022-12-16,17.22
2022-12-17,0.0
2022-12-18,0.0
2022-12-19,9.02
2022-12-20,20.5
2022-12-21,26.65
2022-12-22,17.22
2022-12-23,19.68
2022-12-24,32.8
2022-12-25,19.68
2022-12-26,0.0
2022-12-27,32.39
2022-12-28,17.63
2022-12-29,41.0
2022-12-30,29.11
2022-12-31,18.45
2023-01-01,0.0
2023-01-02,12.74
2023-01-03,30.38
2023-01-04,24.99
2023-01-05,13.72
2023-01-06,34.79
2023-01-07,16.169999999999998
2023-01-08,0.0
2023-01-09,30.38
2023-01-10,16.169999999999998
2023-01-11,21.07
2023-01-12,30.87
2023-01-13,29.89
2023-01-14,12.25
2023-01-15,0.0
2023-01-16,0.0
2023-01-17,11.27
2023-01-18,28.42
2023-01-19,40.18
2023-01-20,19.11
2023-01-21,0.0
2023-01-22,8.33
2023-01-23,25.48
2023-01-24,19.11
2023-01-25,29.89
2023-01-26,8.33
2023-01-27,35.28
2023-01-28,11.76
2023-01-29,8.82
2023-01-30,32.83
2023-01-31,49.0
2023-02-01,37.4
2023-02-02,38.72
2023-02-03,10.56
2023-02-04,0.0
2023-02-05,0.0
2023-02-06,0.0
2023-02-07,22.44
2023-02-08,7.92
2023-02-09,21.56
2023-02-10,30.8
2023-02-11,18.48
2023-02-12,11.44
2023-02-13,25.08
2023-02-14,10.56
2023-02-15,9.24
2023-02-16,19.8
2023-02-17,18.92
2023-02-18,0.0
2023-02-19,0.0
2023-02-20,0.0
2023-02-21,44.0
2023-02-22,15.84
2023-02-23,22.88
2023-02-24,16.72
2023-02-25,18.92
2023-02-26,0.0
2023-02-27,12.76
2023-02-28,37.84
2023-03-01,37.84
2023-03-02,27.72
2023-03-03,44.0
2023-03-04,11.44
2023-03-05,10.56
2023-03-06,32.56
2023-03-07,0.0
2023-03-08,7.04
2023-03-09,24.2
2023-03-10,17.6
2023-03-11,0.0
2023-03-12,0.0
2023-03-13,25.52
2023-03-14,28.6
2023-03-15,11.88
2023-03-16,22.88
2023-03-17,19.8
2023-03-18,15.84
2023-03-19,0.0
2023-03-20,33.0
2023-03-21,9.24
