date,IBM Stock Price
2019-05-20,22.05
2019-05-21,42.14
2019-05-22,49.0
2019-05-23,34.79
2019-05-24,33.81
2019-05-25,14.209999999999999
2019-05-26,0.0
2019-05-27,0.0
2019-05-28,22.05
2019-05-29,25.48
2019-05-30,32.339999999999996
2019-05-31,23.03
2019-06-01,0.0
2019-06-02,8.8
2019-06-03,22.0
2019-06-04,25.080000000000002
2019-06-05,41.36
2019-06-06,25.52
2019-06-07,43.12
2019-06-08,14.96
2019-06-09,0.0
2019-06-10,30.8
2019-06-11,44.0
2019-06-12,29.92
2019-06-13,42.68
2019-06-14,25.52
2019-06-15,9.24
2019-06-16,0.0
2019-06-17,23.76
2019-06-18,37.4
2019-06-19,28.16
2019-06-20,38.72
2019-06-21,33.0
2019-06-22,14.52
2019-06-23,19.8
2019-06-24,28.16
2019-06-25,26.84
2019-06-26,22.88
2019-06-27,28.6
2019-06-28,41.36
2019-06-29,11.0
2019-06-30,14.08
2019-07-01,22.75
2019-07-02,12.35
2019-07-03,23.400000000000002
2019-07-04,11.05
2019-07-05,24.7
2019-07-06,15.600000000000001
2019-07-07,7.15
2019-07-08,29.25
2019-07-09,42.9
2019-07-10,32.5
2019-07-11,35.75
2019-07-12,27.3
2019-07-13,8.450000000000001
2019-07-14,5.2
2019-07-15,26.650000000000002
2019-07-16,33.800000000000004
2019-07-17,62.400000000000006
2019-07-18,65.0
2019-07-19,55.9
2019-07-20,20.150000000000002
2019-07-21,5.2
2019-07-22,36.4
2019-07-23,44.85
2019-07-24,29.900000000000002
2019-07-25,39.65
2019-07-26,23.400000000000002
2019-07-27,11.05
2019-07-28,3.9000000000000004
2019-07-29,33.800000000000004
2019-07-30,44.2
2019-07-31,36.4
2019-08-01,36.85
2019-08-02,41.800000000000004
2019-08-03,10.450000000000001
2019-08-04,0.0
2019-08-05,44.550000000000004
2019-08-06,46.2
2019-08-07,25.3
2019-08-08,55.00000000000001
2019-08-09,37.95
2019-08-10,18.150000000000002
2019-08-11,7.15
2019-08-12,37.400000000000006
2019-08-13,36.85
2019-08-14,41.25
2019-08-15,34.1
2019-08-16,40.150000000000006
2019-08-17,0.0
2019-08-18,3.8500000000000005
2019-08-19,25.85
2019-08-20,26.950000000000003
2019-08-21,40.7
2019-08-22,29.150000000000002
2019-08-23,37.95
2019-08-24,9.9
2019-08-25,6.050000000000001
2019-08-26,29.700000000000003
2019-08-27,24.200000000000003
2019-08-28,25.3
2019-08-29,20.900000000000002
2019-08-30,35.2
2019-08-31,11.55
2019-09-01,7.82
2019-09-02,10.120000000000001
2019-09-03,22.080000000000002
2019-09-04,31.28
2019-09-05,39.1
2019-09-06,34.96
2019-09-07,10.120000000000001
2019-09-08,0.0
2019-09-09,31.28
2019-09-10,28.98
2019-09-11,42.32
2019-09-12,35.88
2019-09-13,46.0
2019-09-14,8.280000000000001
2019-09-15,15.64
2019-09-16,29.44
2019-09-17,27.6
2019-09-18,38.64
2019-09-19,44.160000000000004
2019-09-20,32.660000000000004
2019-09-21,18.400000000000002
2019-09-22,8.74
2019-09-23,17.48
2019-09-24,28.52
2019-09-25,26.220000000000002
2019-09-26,33.120000000000005
2019-09-27,36.800000000000004
2019-09-28,22.540000000000003
2019-09-29,12.88
2019-09-30,31.740000000000002
2019-10-01,29.580000000000002
2019-10-02,21.42
2019-10-03,27.54
2019-10-04,22.95
2019-10-05,10.71
2019-10-06,7.65
2019-10-07,16.830000000000002
2019-10-08,26.01
2019-10-09,23.46
2019-10-10,26.01
2019-10-11,29.580000000000002
2019-10-12,27.03
2019-10-13,0.0
2019-10-14,22.95
2019-10-15,28.05
2019-10-16,45.9
2019-10-17,51.0
2019-10-18,34.17
2019-10-19,10.71
2019-10-20,4.59
2019-10-21,44.37
2019-10-22,31.62
2019-10-23,31.62
2019-10-24,36.21
2019-10-25,31.11
2019-10-26,0.0
2019-10-27,7.65
2019-10-28,37.230000000000004
2019-10-29,34.68
2019-10-30,46.92
2019-10-31,43.86
2019-11-01,25.080000000000002
2019-11-02,20.24
2019-11-03,21.56
2019-11-04,32.12
2019-11-05,44.0
2019-11-06,33.0
2019-11-07,41.8
2019-11-08,33.88
2019-11-09,9.68
2019-11-10,0.0
2019-11-11,26.4
2019-11-12,36.96
2019-11-13,26.4
2019-11-14,30.36
2019-11-15,26.4
2019-11-16,11.44
2019-11-17,10.56
2019-11-18,28.6
2019-11-19,23.76
2019-11-20,25.52
2019-11-21,16.28
2019-11-22,22.88
2019-11-23,8.8
2019-11-24,0.0
2019-11-25,27.72
2019-11-26,25.52
2019-11-27,18.92
2019-11-28,8.8
2019-11-29,6.16
2019-11-30,13.2
2019-12-01,4.7299999999999995
2019-12-02,15.91
2019-12-03,34.83
2019-12-04,29.669999999999998
2019-12-05,30.099999999999998
2019-12-06,25.37
2019-12-07,8.6
2019-12-08,3.01
2019-12-09,7.31
2019-12-10,20.64
2019-12-11,19.78
2019-12-12,20.64
2019-12-13,31.39
2019-12-14,9.459999999999999
2019-12-15,19.78
2019-12-16,24.08
2019-12-17,26.23
2019-12-18,38.7
2019-12-19,30.96
2019-12-20,41.28
2019-12-21,9.459999999999999
2019-12-22,8.17
2019-12-23,33.97
2019-12-24,18.06
2019-12-25,9.459999999999999
2019-12-26,43.0
2019-12-27,30.53
2019-12-28,12.9
2019-12-29,0.0
2019-12-30,34.83
2019-12-31,35.26
2020-01-01,4.34
2020-01-02,27.9
2020-01-03,14.879999999999999
2020-01-04,9.92
2020-01-05,1.8599999999999999
2020-01-06,11.16
2020-01-07,13.02
2020-01-08,26.04
2020-01-09,22.32
2020-01-10,16.74
2020-01-11,13.02
2020-01-12,4.34
2020-01-13,16.74
2020-01-14,19.84
2020-01-15,28.52
2020-01-16,23.56
2020-01-17,20.46
2020-01-18,6.2
2020-01-19,4.96
2020-01-20,8.68
2020-01-21,32.24
2020-01-22,49.6
2020-01-23,34.1
2020-01-24,32.86
2020-01-25,6.82
2020-01-26,3.1
2020-01-27,17.36
2020-01-28,26.04
2020-01-29,24.8
2020-01-30,34.1
2020-01-31,62.0
2020-02-01,23.04
2020-02-02,12.959999999999999
2020-02-03,38.16
2020-02-04,59.04
2020-02-05,72.0
2020-02-06,61.919999999999995
2020-02-07,41.76
2020-02-08,2.88
2020-02-09,13.68
2020-02-10,38.879999999999995
2020-02-11,46.08
2020-02-12,36.0
2020-02-13,50.4
2020-02-14,38.16
2020-02-15,11.52
2020-02-16,10.799999999999999
2020-02-17,15.84
2020-02-18,18.72
2020-02-19,38.879999999999995
2020-02-20,40.32
2020-02-21,34.56
2020-02-22,5.04
2020-02-23,0.0
2020-02-24,43.199999999999996
2020-02-25,48.239999999999995
2020-02-26,53.28
2020-02-27,51.839999999999996
2020-02-28,61.919999999999995
2020-02-29,25.919999999999998
2020-03-01,15.0
2020-03-02,39.0
2020-03-03,48.0
2020-03-04,55.0
2020-03-05,43.0
2020-03-06,50.0
2020-03-07,25.0
2020-03-08,7.0
2020-03-09,80.0
2020-03-10,63.0
2020-03-11,56.0
2020-03-12,78.0
2020-03-13,93.0
2020-03-14,23.0
2020-03-15,7.0
2020-03-16,87.0
2020-03-17,74.0
2020-03-18,67.0
2020-03-19,80.0
2020-03-20,94.0
2020-03-21,24.0
2020-03-22,17.0
2020-03-23,68.0
2020-03-24,100.0
2020-03-25,76.0
2020-03-26,68.0
2020-03-27,55.0
2020-03-28,22.0
2020-03-29,15.0
2020-03-30,57.0
2020-03-31,63.0
2020-04-01,54.6
2020-04-02,57.12
2020-04-03,52.08
2020-04-04,22.68
2020-04-05,26.88
2020-04-06,60.48
2020-04-07,54.6
2020-04-08,56.28
2020-04-09,58.8
2020-04-10,33.6
2020-04-11,15.959999999999999
2020-04-12,11.76
2020-04-13,59.64
2020-04-14,42.0
2020-04-15,44.519999999999996
2020-04-16,58.8
2020-04-17,58.8
2020-04-18,14.28
2020-04-19,12.6
2020-04-20,75.6
2020-04-21,84.0
2020-04-22,53.76
2020-04-23,58.8
2020-04-24,50.4
2020-04-25,7.56
2020-04-26,9.24
2020-04-27,40.32
2020-04-28,47.04
2020-04-29,68.88
2020-04-30,61.32
2020-05-01,53.46
2020-05-02,5.28
2020-05-03,14.520000000000001
2020-05-04,46.2
2020-05-05,54.120000000000005
2020-05-06,66.0
2020-05-07,38.940000000000005
2020-05-08,62.7
2020-05-09,12.540000000000001
2020-05-10,21.12
2020-05-11,42.24
2020-05-12,46.2
2020-05-13,42.9
2020-05-14,41.580000000000005
2020-05-15,33.660000000000004
2020-05-16,18.48
2020-05-17,10.56
2020-05-18,47.52
2020-05-19,48.18
2020-05-20,32.34
2020-05-21,47.52
2020-05-22,46.2
2020-05-23,16.5
2020-05-24,9.9
2020-05-25,5.94
2020-05-26,52.14
2020-05-27,43.56
2020-05-28,43.56
2020-05-29,36.96
2020-05-30,6.6000000000000005
2020-05-31,10.56
2020-06-01,35.42
2020-06-02,44.660000000000004
2020-06-03,42.35
2020-06-04,35.42
2020-06-05,77.0
2020-06-06,20.79
2020-06-07,13.86
2020-06-08,62.370000000000005
2020-06-09,63.910000000000004
2020-06-10,48.51
2020-06-11,59.29
2020-06-12,53.13
2020-06-13,15.4
2020-06-14,10.01
2020-06-15,53.13
2020-06-16,46.2
2020-06-17,55.44
2020-06-18,31.57
2020-06-19,57.75
2020-06-20,14.63
2020-06-21,14.63
2020-06-22,45.43
2020-06-23,42.35
2020-06-24,56.21
2020-06-25,43.120000000000005
2020-06-26,54.67
2020-06-27,8.47
2020-06-28,6.16
2020-06-29,41.58
2020-06-30,50.82
2020-07-01,23.43
2020-07-02,25.56
2020-07-03,17.04
2020-07-04,7.81
2020-07-05,7.81
2020-07-06,29.82
2020-07-07,30.529999999999998
2020-07-08,27.689999999999998
2020-07-09,31.95
2020-07-10,26.979999999999997
2020-07-11,11.36
2020-07-12,4.97
2020-07-13,30.529999999999998
2020-07-14,29.11
2020-07-15,37.629999999999995
2020-07-16,29.11
2020-07-17,28.4
2020-07-18,8.52
2020-07-19,4.26
2020-07-20,50.41
2020-07-21,71.0
2020-07-22,31.95
2020-07-23,37.629999999999995
2020-07-24,25.56
2020-07-25,12.07
2020-07-26,4.97
2020-07-27,27.689999999999998
2020-07-28,27.689999999999998
2020-07-29,22.009999999999998
2020-07-30,29.11
2020-07-31,42.599999999999994
2020-08-01,8.4
2020-08-02,8.4
2020-08-03,60.0
2020-08-04,41.4
2020-08-05,48.6
2020-08-06,44.4
2020-08-07,44.4
2020-08-08,18.599999999999998
2020-08-09,12.6
2020-08-10,52.8
2020-08-11,48.0
2020-08-12,45.0
2020-08-13,41.4
2020-08-14,36.0
2020-08-15,8.4
2020-08-16,10.2
2020-08-17,38.4
2020-08-18,39.6
2020-08-19,54.6
2020-08-20,34.8
2020-08-21,36.6
2020-08-22,16.2
2020-08-23,10.2
2020-08-24,34.8
2020-08-25,42.6
2020-08-26,34.199999999999996
2020-08-27,35.4
2020-08-28,38.4
2020-08-29,18.0
2020-08-30,13.799999999999999
2020-08-31,31.799999999999997
2020-09-01,44.52
2020-09-02,53.0
2020-09-03,47.7
2020-09-04,41.870000000000005
2020-09-05,14.84
2020-09-06,15.370000000000001
2020-09-07,11.66
2020-09-08,23.32
2020-09-09,41.870000000000005
2020-09-10,21.73
2020-09-11,33.39
2020-09-12,15.370000000000001
2020-09-13,6.36
2020-09-14,21.200000000000003
2020-09-15,28.62
2020-09-16,38.160000000000004
2020-09-17,34.45
2020-09-18,29.150000000000002
2020-09-19,5.83
2020-09-20,4.24
2020-09-21,27.560000000000002
2020-09-22,34.45
2020-09-23,27.560000000000002
2020-09-24,22.26
2020-09-25,29.68
2020-09-26,9.01
2020-09-27,6.36
2020-09-28,36.57
2020-09-29,41.34
2020-09-30,24.380000000000003
2020-10-01,21.599999999999998
2020-10-02,31.68
2020-10-03,12.24
2020-10-04,15.84
2020-10-05,24.48
2020-10-06,17.28
2020-10-07,29.52
2020-10-08,56.879999999999995
2020-10-09,72.0
2020-10-10,18.72
2020-10-11,12.959999999999999
2020-10-12,35.28
2020-10-13,36.72
2020-10-14,27.36
2020-10-15,22.32
2020-10-16,34.56
2020-10-17,16.56
2020-10-18,5.04
2020-10-19,34.56
2020-10-20,41.04
2020-10-21,38.16
2020-10-22,43.92
2020-10-23,40.32
2020-10-24,10.799999999999999
2020-10-25,6.4799999999999995
2020-10-26,38.879999999999995
2020-10-27,30.24
2020-10-28,36.0
2020-10-29,61.199999999999996
2020-10-30,28.799999999999997
2020-10-31,7.199999999999999
2020-11-01,0.0
2020-11-02,58.74
2020-11-03,34.32
2020-11-04,30.360000000000003
2020-11-05,29.700000000000003
2020-11-06,34.32
2020-11-07,11.88
2020-11-08,7.260000000000001
2020-11-09,64.02
2020-11-10,40.92
2020-11-11,40.92
2020-11-12,27.720000000000002
2020-11-13,46.86
2020-11-14,21.78
2020-11-15,5.94
2020-11-16,39.6
2020-11-17,48.18
2020-11-18,48.18
2020-11-19,27.060000000000002
2020-11-20,30.360000000000003
2020-11-21,9.9
2020-11-22,3.96
2020-11-23,40.260000000000005
2020-11-24,66.0
2020-11-25,46.86
2020-11-26,9.9
2020-11-27,25.080000000000002
2020-11-28,11.22
2020-11-29,15.180000000000001
2020-11-30,23.1
2020-12-01,53.6
2020-12-02,36.85
2020-12-03,56.95
2020-12-04,63.650000000000006
2020-12-05,32.160000000000004
2020-12-06,24.790000000000003
2020-12-07,57.620000000000005
2020-12-08,64.99000000000001
2020-12-09,66.33
2020-12-10,40.2
2020-12-11,64.99000000000001
2020-12-12,40.870000000000005
2020-12-13,6.7
2020-12-14,60.300000000000004
2020-12-15,54.940000000000005
2020-12-16,66.33
2020-12-17,56.28
2020-12-18,29.48
2020-12-19,18.76
2020-12-20,4.0200000000000005
2020-12-21,48.24
2020-12-22,46.230000000000004
2020-12-23,64.32000000000001
2020-12-24,33.5
2020-12-25,20.1
2020-12-26,16.080000000000002
2020-12-27,7.37
2020-12-28,58.290000000000006
2020-12-29,67.0
2020-12-30,60.970000000000006
2020-12-31,40.2
2021-01-01,7.92
2021-01-02,5.76
2021-01-03,13.68
2021-01-04,21.599999999999998
2021-01-05,24.48
2021-01-06,32.4
2021-01-07,33.839999999999996
2021-01-08,27.36
2021-01-09,10.799999999999999
2021-01-10,3.5999999999999996
2021-01-11,21.599999999999998
2021-01-12,20.88
2021-01-13,24.48
2021-01-14,21.599999999999998
2021-01-15,31.68
2021-01-16,8.64
2021-01-17,5.04
2021-01-18,5.76
2021-01-19,24.48
2021-01-20,36.72
2021-01-21,33.839999999999996
2021-01-22,72.0
2021-01-23,15.84
2021-01-24,10.08
2021-01-25,41.76
2021-01-26,38.16
2021-01-27,43.199999999999996
2021-01-28,28.799999999999997
2021-01-29,33.12
2021-01-30,13.68
2021-01-31,9.36
2021-02-01,69.0
2021-02-02,65.55
2021-02-03,53.129999999999995
2021-02-04,44.16
2021-02-05,35.879999999999995
2021-02-06,15.18
2021-02-07,9.66
2021-02-08,54.51
2021-02-09,47.61
2021-02-10,55.88999999999999
2021-02-11,46.23
2021-02-12,46.23
2021-02-13,20.009999999999998
2021-02-14,13.799999999999999
2021-02-15,21.389999999999997
2021-02-16,43.47
2021-02-17,41.4
2021-02-18,64.86
2021-02-19,44.16
2021-02-20,17.939999999999998
2021-02-21,0.0
2021-02-22,31.74
2021-02-23,62.099999999999994
2021-02-24,46.23
2021-02-25,66.24
2021-02-26,51.059999999999995
2021-02-27,11.04
2021-02-28,8.28
2021-03-01,49.4
2021-03-02,60.8
2021-03-03,76.0
2021-03-04,61.56
2021-03-05,60.8
2021-03-06,11.4
2021-03-07,15.2
2021-03-08,49.4
2021-03-09,50.92
2021-03-10,50.92
2021-03-11,61.56
2021-03-12,56.24
2021-03-13,20.52
2021-03-14,8.36
2021-03-15,41.04
2021-03-16,52.44
2021-03-17,41.04
2021-03-18,47.12
2021-03-19,63.08
2021-03-20,7.6
2021-03-21,0.0
2021-03-22,44.08
2021-03-23,53.96
2021-03-24,52.44
2021-03-25,47.12
2021-03-26,72.2
2021-03-27,26.6
2021-03-28,12.16
2021-03-29,44.08
2021-03-30,45.6
2021-03-31,48.64
2021-04-01,42.400000000000006
2021-04-02,24.8
2021-04-03,8.0
2021-04-04,11.200000000000001
2021-04-05,50.400000000000006
2021-04-06,48.800000000000004
2021-04-07,29.6
2021-04-08,32.0
2021-04-09,49.6
2021-04-10,0.0
2021-04-11,11.200000000000001
2021-04-12,47.2
2021-04-13,39.2
2021-04-14,45.6
2021-04-15,42.400000000000006
2021-04-16,30.400000000000002
2021-04-17,12.8
2021-04-18,12.0
2021-04-19,64.0
2021-04-20,68.8
2021-04-21,76.0
2021-04-22,80.0
2021-04-23,61.6
2021-04-24,13.600000000000001
2021-04-25,13.600000000000001
2021-04-26,40.800000000000004
2021-04-27,55.2
2021-04-28,63.2
2021-04-29,56.800000000000004
2021-04-30,42.400000000000006
2021-05-01,15.96
2021-05-02,5.32
2021-05-03,43.32
2021-05-04,55.480000000000004
2021-05-05,47.88
2021-05-06,68.4
2021-05-07,76.0
2021-05-08,11.4
2021-05-09,9.120000000000001
2021-05-10,57.76
2021-05-11,58.52
2021-05-12,57.76
2021-05-13,62.32
2021-05-14,49.4
2021-05-15,15.2
2021-05-16,10.64
2021-05-17,46.36
2021-05-18,42.56
2021-05-19,38.76
2021-05-20,43.32
2021-05-21,36.480000000000004
2021-05-22,12.92
2021-05-23,7.6
2021-05-24,50.92
2021-05-25,39.52
2021-05-26,26.6
2021-05-27,26.6
2021-05-28,46.36
2021-05-29,8.36
2021-05-30,0.0
2021-05-31,4.5600000000000005
2021-06-01,44.73
2021-06-02,54.669999999999995
2021-06-03,40.47
2021-06-04,67.45
2021-06-05,31.95
2021-06-06,12.78
2021-06-07,50.41
2021-06-08,59.64
2021-06-09,45.44
2021-06-10,60.349999999999994
2021-06-11,66.03
2021-06-12,16.33
2021-06-13,13.489999999999998
2021-06-14,55.379999999999995
2021-06-15,61.769999999999996
2021-06-16,71.0
2021-06-17,51.83
2021-06-18,60.349999999999994
2021-06-19,14.2
2021-06-20,10.649999999999999
2021-06-21,53.959999999999994
2021-06-22,61.769999999999996
2021-06-23,57.51
2021-06-24,55.379999999999995
2021-06-25,44.73
2021-06-26,28.4
2021-06-27,0.0
2021-06-28,49.699999999999996
2021-06-29,47.57
2021-06-30,62.48
2021-07-01,40.120000000000005
2021-07-02,59.84
2021-07-03,24.48
2021-07-04,6.800000000000001
2021-07-05,8.16
2021-07-06,48.96
2021-07-07,42.160000000000004
2021-07-08,38.760000000000005
2021-07-09,37.400000000000006
2021-07-10,6.800000000000001
2021-07-11,6.12
2021-07-12,31.28
2021-07-13,40.120000000000005
2021-07-14,55.080000000000005
2021-07-15,27.880000000000003
2021-07-16,41.480000000000004
2021-07-17,6.800000000000001
2021-07-18,8.84
2021-07-19,55.760000000000005
2021-07-20,68.0
2021-07-21,55.760000000000005
2021-07-22,45.56
2021-07-23,36.04
2021-07-24,9.520000000000001
2021-07-25,8.16
2021-07-26,33.32
2021-07-27,34.0
2021-07-28,39.440000000000005
2021-07-29,55.760000000000005
2021-07-30,32.64
2021-07-31,6.800000000000001
2021-08-01,21.96
2021-08-02,45.75
2021-08-03,37.21
2021-08-04,40.26
2021-08-05,54.9
2021-08-06,42.699999999999996
2021-08-07,15.86
2021-08-08,13.42
2021-08-09,53.07
2021-08-10,44.53
2021-08-11,36.6
2021-08-12,49.41
2021-08-13,43.31
2021-08-14,9.15
2021-08-15,11.59
2021-08-16,54.9
2021-08-17,47.58
2021-08-18,56.73
2021-08-19,45.14
2021-08-20,39.04
2021-08-21,22.57
2021-08-22,0.0
2021-08-23,39.65
2021-08-24,61.0
2021-08-25,52.46
2021-08-26,42.089999999999996
2021-08-27,46.97
2021-08-28,18.3
2021-08-29,0.0
2021-08-30,53.07
2021-08-31,31.72
2021-09-01,36.48
2021-09-02,50.73
2021-09-03,45.029999999999994
2021-09-04,16.529999999999998
2021-09-05,16.529999999999998
2021-09-06,14.249999999999998
2021-09-07,32.489999999999995
2021-09-08,35.91
2021-09-09,33.629999999999995
2021-09-10,35.339999999999996
2021-09-11,23.939999999999998
2021-09-12,0.0
2021-09-13,36.48
2021-09-14,39.33
2021-09-15,49.019999999999996
2021-09-16,51.3
2021-09-17,46.739999999999995
2021-09-18,14.819999999999999
2021-09-19,22.799999999999997
2021-09-20,32.489999999999995
2021-09-21,56.99999999999999
2021-09-22,25.08
2021-09-23,29.639999999999997
2021-09-24,40.47
2021-09-25,7.409999999999999
2021-09-26,5.699999999999999
2021-09-27,34.199999999999996
2021-09-28,47.309999999999995
2021-09-29,56.99999999999999
2021-09-30,36.48
2021-10-01,38.48
2021-10-02,14.06
2021-10-03,9.62
2021-10-04,46.62
2021-10-05,25.9
2021-10-06,28.12
2021-10-07,33.3
2021-10-08,28.86
2021-10-09,10.36
2021-10-10,5.18
2021-10-11,18.5
2021-10-12,28.12
2021-10-13,32.56
2021-10-14,31.08
2021-10-15,42.92
2021-10-16,5.92
2021-10-17,4.4399999999999995
2021-10-18,37.0
2021-10-19,34.78
2021-10-20,50.32
2021-10-21,74.0
2021-10-22,62.16
2021-10-23,19.24
2021-10-24,10.36
2021-10-25,48.839999999999996
2021-10-26,54.019999999999996
2021-10-27,45.14
2021-10-28,46.62
2021-10-29,51.8
2021-10-30,14.06
2021-10-31,8.14
2021-11-01,43.74
2021-11-02,41.31
2021-11-03,45.36
2021-11-04,81.0
2021-11-05,63.18000000000001
2021-11-06,18.630000000000003
2021-11-07,11.34
2021-11-08,61.56
2021-11-09,54.27
2021-11-10,38.07
2021-11-11,42.120000000000005
2021-11-12,42.93
2021-11-13,17.01
2021-11-14,9.72
2021-11-15,46.17
2021-11-16,51.03
2021-11-17,43.74
2021-11-18,49.410000000000004
2021-11-19,42.93
2021-11-20,17.01
2021-11-21,12.15
2021-11-22,41.31
2021-11-23,51.03
2021-11-24,34.02
2021-11-25,8.100000000000001
2021-11-26,36.45
2021-11-27,28.35
2021-11-28,12.96
2021-11-29,56.7
2021-11-30,50.220000000000006
2021-12-01,64.8
2021-12-02,64.8
2021-12-03,59.2
2021-12-04,20.0
2021-12-05,0.0
2021-12-06,48.800000000000004
2021-12-07,72.8
2021-12-08,50.400000000000006
2021-12-09,68.0
2021-12-10,76.80000000000001
2021-12-11,27.200000000000003
2021-12-12,9.600000000000001
2021-12-13,51.2
2021-12-14,55.2
2021-12-15,51.2
2021-12-16,63.2
2021-12-17,74.4
2021-12-18,26.400000000000002
2021-12-19,15.200000000000001
2021-12-20,60.0
2021-12-21,80.0
2021-12-22,72.0
2021-12-23,64.8
2021-12-24,31.200000000000003
2021-12-25,4.800000000000001
2021-12-26,12.8
2021-12-27,62.400000000000006
2021-12-28,71.2
2021-12-29,67.2
2021-12-30,60.800000000000004
2021-12-31,38.400000000000006
2022-01-01,10.27
2022-01-02,4.74
2022-01-03,33.18
2022-01-04,47.400000000000006
2022-01-05,56.09
2022-01-06,31.6
2022-01-07,28.44
2022-01-08,13.43
2022-01-09,0.0
2022-01-10,23.700000000000003
2022-01-11,37.92
2022-01-12,30.020000000000003
2022-01-13,28.44
2022-01-14,27.650000000000002
2022-01-15,8.690000000000001
2022-01-16,7.11
2022-01-17,11.850000000000001
2022-01-18,26.07
2022-01-19,25.28
2022-01-20,23.700000000000003
2022-01-21,32.39
2022-01-22,5.53
2022-01-23,9.48
2022-01-24,79.0
2022-01-25,71.89
2022-01-26,40.29
2022-01-27,33.97
2022-01-28,26.07
2022-01-29,6.32
2022-01-30,7.9
2022-01-31,27.650000000000002
2022-02-01,41.6
2022-02-02,51.35
2022-02-03,39.65
2022-02-04,48.75
2022-02-05,19.5
2022-02-06,5.8500000000000005
2022-02-07,43.550000000000004
2022-02-08,49.4
2022-02-09,45.5
2022-02-10,65.0
2022-02-11,29.900000000000002
2022-02-12,20.8
2022-02-13,5.8500000000000005
2022-02-14,37.7
2022-02-15,50.050000000000004
2022-02-16,42.25
2022-02-17,40.95
2022-02-18,50.050000000000004
2022-02-19,12.35
2022-02-20,10.4
2022-02-21,18.85
2022-02-22,46.800000000000004
2022-02-23,30.55
2022-02-24,53.300000000000004
2022-02-25,52.0
2022-02-26,14.3
2022-02-27,5.2
2022-02-28,50.050000000000004
2022-03-01,58.96
2022-03-02,46.900000000000006
2022-03-03,52.260000000000005
2022-03-04,46.900000000000006
2022-03-05,12.06
2022-03-06,7.37
2022-03-07,54.940000000000005
2022-03-08,50.25
2022-03-09,57.620000000000005
2022-03-10,54.940000000000005
2022-03-11,40.2
2022-03-12,19.43
2022-03-13,9.38
2022-03-14,46.230000000000004
2022-03-15,46.900000000000006
2022-03-16,67.0
2022-03-17,58.96
2022-03-18,53.6
2022-03-19,20.77
2022-03-20,14.07
2022-03-21,46.230000000000004
2022-03-22,53.6
2022-03-23,59.63
2022-03-24,49.580000000000005
2022-03-25,45.56
2022-03-26,16.75
2022-03-27,6.7
2022-03-28,40.2
2022-03-29,58.290000000000006
2022-03-30,44.220000000000006
2022-03-31,36.85
2022-04-01,32.160000000000004
2022-04-02,19.43
2022-04-03,10.05
2022-04-04,39.53
2022-04-05,30.82
2022-04-06,40.870000000000005
2022-04-07,36.85
2022-04-08,37.52
2022-04-09,10.05
2022-04-10,22.110000000000003
2022-04-11,20.1
2022-04-12,40.870000000000005
2022-04-13,33.5
2022-04-14,38.190000000000005
2022-04-15,20.1
2022-04-16,18.09
2022-04-17,4.69
2022-04-18,31.490000000000002
2022-04-19,52.260000000000005
2022-04-20,63.650000000000006
2022-04-21,67.0
2022-04-22,46.230000000000004
2022-04-23,15.41
2022-04-24,10.72
2022-04-25,40.870000000000005
2022-04-26,48.910000000000004
2022-04-27,35.510000000000005
2022-04-28,46.900000000000006
2022-04-29,46.230000000000004
2022-04-30,19.43
2022-05-01,0.0
2022-05-02,44.22
2022-05-03,35.64
2022-05-04,50.82
2022-05-05,54.120000000000005
2022-05-06,65.34
2022-05-07,24.42
2022-05-08,9.24
2022-05-09,44.88
2022-05-10,56.1
2022-05-11,55.440000000000005
2022-05-12,48.18
2022-05-13,53.46
2022-05-14,9.24
2022-05-15,15.84
2022-05-16,48.18
2022-05-17,52.14
2022-05-18,58.74
2022-05-19,66.0
2022-05-20,62.7
2022-05-21,12.540000000000001
2022-05-22,13.200000000000001
2022-05-23,36.96
2022-05-24,50.160000000000004
2022-05-25,44.22
2022-05-26,44.88
2022-05-27,54.78
2022-05-28,22.44
2022-05-29,19.14
2022-05-30,16.5
2022-05-31,59.400000000000006
2022-06-01,44.220000000000006
2022-06-02,38.190000000000005
2022-06-03,50.25
2022-06-04,12.73
2022-06-05,7.37
2022-06-06,58.96
2022-06-07,56.28
2022-06-08,44.220000000000006
2022-06-09,48.24
2022-06-10,46.900000000000006
2022-06-11,11.39
2022-06-12,6.7
2022-06-13,46.230000000000004
2022-06-14,54.27
2022-06-15,67.0
2022-06-16,52.93
2022-06-17,57.620000000000005
2022-06-18,20.1
2022-06-19,10.72
2022-06-20,32.160000000000004
2022-06-21,61.64
2022-06-22,53.6
2022-06-23,46.900000000000006
2022-06-24,59.63
2022-06-25,17.42
2022-06-26,8.71
2022-06-27,64.32000000000001
2022-06-28,60.300000000000004
2022-06-29,50.92
2022-06-30,47.57
2022-07-01,27.880000000000003
2022-07-02,6.800000000000001
2022-07-03,0.0
2022-07-04,8.16
2022-07-05,27.880000000000003
2022-07-06,37.400000000000006
2022-07-07,30.6
2022-07-08,44.2
2022-07-09,6.800000000000001
2022-07-10,0.0
2022-07-11,22.44
2022-07-12,28.560000000000002
2022-07-13,31.96
2022-07-14,38.080000000000005
2022-07-15,34.68
2022-07-16,13.600000000000001
2022-07-17,8.16
2022-07-18,47.6
2022-07-19,68.0
2022-07-20,51.68000000000001
2022-07-21,35.36
