date,Microsoft Stock Price
2019-04-18,12.959999999999999
2019-04-19,6.0
2019-04-20,3.12
2019-04-21,2.88
2019-04-22,13.2
2019-04-23,13.92
2019-04-24,17.759999999999998
2019-04-25,24.0
2019-04-26,15.6
2019-04-27,5.279999999999999
2019-04-28,3.12
2019-04-29,15.12
2019-04-30,13.92
2019-05-01,23.0
2019-05-02,14.030000000000001
2019-05-03,22.540000000000003
2019-05-04,6.67
2019-05-05,2.7600000000000002
2019-05-06,16.1
2019-05-07,13.110000000000001
2019-05-08,19.78
2019-05-09,11.73
2019-05-10,19.55
2019-05-11,5.0600000000000005
2019-05-12,3.45
2019-05-13,19.55
2019-05-14,17.71
2019-05-15,13.34
2019-05-16,16.330000000000002
2019-05-17,19.78
2019-05-18,8.05
2019-05-19,0.0
2019-05-20,8.74
2019-05-21,13.8
2019-05-22,16.330000000000002
2019-05-23,10.120000000000001
2019-05-24,12.42
2019-05-25,3.22
2019-05-26,2.99
2019-05-27,3.91
2019-05-28,12.42
2019-05-29,10.120000000000001
2019-05-30,9.66
2019-05-31,9.43
2019-06-01,4.8
2019-06-02,2.16
2019-06-03,16.08
2019-06-04,21.36
2019-06-05,17.28
2019-06-06,14.639999999999999
2019-06-07,23.279999999999998
2019-06-08,5.52
2019-06-09,6.72
2019-06-10,24.0
2019-06-11,20.64
2019-06-12,16.56
2019-06-13,19.2
2019-06-14,15.6
2019-06-15,4.08
2019-06-16,1.44
2019-06-17,16.8
2019-06-18,23.279999999999998
2019-06-19,19.439999999999998
2019-06-20,19.919999999999998
2019-06-21,17.52
2019-06-22,7.92
2019-06-23,1.44
2019-06-24,18.24
2019-06-25,17.04
2019-06-26,13.92
2019-06-27,16.56
2019-06-28,17.759999999999998
2019-06-29,0.0
2019-06-30,0.0
2019-07-01,20.28
2019-07-02,16.12
2019-07-03,12.74
2019-07-04,3.12
2019-07-05,17.94
2019-07-06,8.32
2019-07-07,7.54
2019-07-08,12.22
2019-07-09,19.76
2019-07-10,20.02
2019-07-11,18.98
2019-07-12,21.060000000000002
2019-07-13,7.28
2019-07-14,3.12
2019-07-15,18.46
2019-07-16,22.880000000000003
2019-07-17,16.38
2019-07-18,23.66
2019-07-19,26.0
2019-07-20,15.08
2019-07-21,2.8600000000000003
2019-07-22,21.580000000000002
2019-07-23,25.48
2019-07-24,20.54
2019-07-25,20.02
2019-07-26,21.84
2019-07-27,5.46
2019-07-28,5.2
2019-07-29,14.56
2019-07-30,18.98
2019-07-31,17.68
2019-08-01,21.32
2019-08-02,16.38
2019-08-03,5.720000000000001
2019-08-04,2.08
2019-08-05,26.0
2019-08-06,25.740000000000002
2019-08-07,16.38
2019-08-08,22.880000000000003
2019-08-09,21.84
2019-08-10,6.24
2019-08-11,3.9000000000000004
2019-08-12,15.08
2019-08-13,19.240000000000002
2019-08-14,18.98
2019-08-15,20.02
2019-08-16,21.84
2019-08-17,4.16
2019-08-18,2.34
2019-08-19,12.22
2019-08-20,15.860000000000001
2019-08-21,16.900000000000002
2019-08-22,16.900000000000002
2019-08-23,12.74
2019-08-24,3.12
2019-08-25,3.38
2019-08-26,15.08
2019-08-27,13.52
2019-08-28,14.56
2019-08-29,17.16
2019-08-30,18.46
2019-08-31,2.6
2019-09-01,5.25
2019-09-02,2.52
2019-09-03,11.549999999999999
2019-09-04,10.92
2019-09-05,13.229999999999999
2019-09-06,16.169999999999998
2019-09-07,4.2
2019-09-08,3.78
2019-09-09,11.129999999999999
2019-09-10,17.009999999999998
2019-09-11,13.44
2019-09-12,16.169999999999998
2019-09-13,12.809999999999999
2019-09-14,3.15
2019-09-15,2.73
2019-09-16,9.66
2019-09-17,14.28
2019-09-18,10.92
2019-09-19,21.0
2019-09-20,14.7
2019-09-21,9.45
2019-09-22,1.26
2019-09-23,14.49
2019-09-24,14.28
2019-09-25,13.44
2019-09-26,11.969999999999999
2019-09-27,10.08
2019-09-28,3.36
2019-09-29,3.36
2019-09-30,11.76
2019-10-01,11.76
2019-10-02,14.639999999999999
2019-10-03,11.04
2019-10-04,12.48
2019-10-05,2.16
2019-10-06,3.12
2019-10-07,9.12
2019-10-08,11.52
2019-10-09,9.12
2019-10-10,15.12
2019-10-11,12.719999999999999
2019-10-12,2.88
2019-10-13,2.16
2019-10-14,11.52
2019-10-15,14.399999999999999
2019-10-16,15.84
2019-10-17,8.16
2019-10-18,12.24
2019-10-19,1.92
2019-10-20,5.76
2019-10-21,12.719999999999999
2019-10-22,12.959999999999999
2019-10-23,21.599999999999998
2019-10-24,14.639999999999999
2019-10-25,15.12
2019-10-26,13.44
2019-10-27,5.279999999999999
2019-10-28,24.0
2019-10-29,23.04
2019-10-30,16.56
2019-10-31,17.759999999999998
2019-11-01,15.860000000000001
2019-11-02,7.28
2019-11-03,3.12
2019-11-04,17.68
2019-11-05,18.98
2019-11-06,16.900000000000002
2019-11-07,23.400000000000002
2019-11-08,19.240000000000002
2019-11-09,8.58
2019-11-10,3.9000000000000004
2019-11-11,13.26
2019-11-12,17.42
2019-11-13,15.860000000000001
2019-11-14,17.68
2019-11-15,24.44
2019-11-16,6.76
2019-11-17,5.46
2019-11-18,18.46
2019-11-19,18.46
2019-11-20,23.400000000000002
2019-11-21,16.38
2019-11-22,18.2
2019-11-23,6.5
2019-11-24,4.16
2019-11-25,17.68
2019-11-26,26.0
2019-11-27,23.400000000000002
2019-11-28,9.1
2019-11-29,5.46
2019-11-30,6.24
2019-12-01,2.5
2019-12-02,14.25
2019-12-03,15.75
2019-12-04,22.25
2019-12-05,25.0
2019-12-06,15.0
2019-12-07,3.5
2019-12-08,1.5
2019-12-09,15.0
2019-12-10,16.25
2019-12-11,17.75
2019-12-12,19.5
2019-12-13,24.5
2019-12-14,6.5
2019-12-15,4.5
2019-12-16,19.75
2019-12-17,19.0
2019-12-18,18.25
2019-12-19,23.75
2019-12-20,24.5
2019-12-21,8.5
2019-12-22,1.25
2019-12-23,20.0
2019-12-24,18.5
2019-12-25,1.25
2019-12-26,22.0
2019-12-27,23.5
2019-12-28,9.0
2019-12-29,2.75
2019-12-30,19.0
2019-12-31,17.0
2020-01-01,6.4799999999999995
2020-01-02,18.0
2020-01-03,18.72
2020-01-04,5.3999999999999995
2020-01-05,3.96
2020-01-06,16.919999999999998
2020-01-07,16.919999999999998
2020-01-08,20.88
2020-01-09,21.24
2020-01-10,19.439999999999998
2020-01-11,5.76
2020-01-12,5.04
2020-01-13,18.0
2020-01-14,22.32
2020-01-15,18.72
2020-01-16,21.599999999999998
2020-01-17,23.04
2020-01-18,6.84
2020-01-19,4.68
2020-01-20,3.5999999999999996
2020-01-21,20.52
2020-01-22,22.32
2020-01-23,22.68
2020-01-24,21.96
2020-01-25,4.68
2020-01-26,2.88
2020-01-27,19.8
2020-01-28,21.96
2020-01-29,32.76
2020-01-30,36.0
2020-01-31,29.16
2020-02-01,7.9799999999999995
2020-02-02,5.13
2020-02-03,18.24
2020-02-04,29.639999999999997
2020-02-05,29.069999999999997
2020-02-06,29.639999999999997
2020-02-07,27.36
2020-02-08,7.409999999999999
2020-02-09,2.8499999999999996
2020-02-10,23.939999999999998
2020-02-11,30.209999999999997
2020-02-12,25.65
2020-02-13,23.939999999999998
2020-02-14,25.08
2020-02-15,5.13
2020-02-16,4.56
2020-02-17,6.84
2020-02-18,20.52
2020-02-19,24.509999999999998
2020-02-20,21.09
2020-02-21,22.229999999999997
2020-02-22,5.699999999999999
2020-02-23,7.409999999999999
2020-02-24,32.489999999999995
2020-02-25,36.48
2020-02-26,30.209999999999997
2020-02-27,42.74999999999999
2020-02-28,56.99999999999999
2020-02-29,18.24
2020-03-01,13.0
2020-03-02,60.0
2020-03-03,48.0
2020-03-04,55.0
2020-03-05,43.0
2020-03-06,51.0
2020-03-07,15.0
2020-03-08,7.0
2020-03-09,73.0
2020-03-10,73.0
2020-03-11,57.0
2020-03-12,100.0
2020-03-13,91.0
2020-03-14,34.0
2020-03-15,18.0
2020-03-16,85.0
2020-03-17,77.0
2020-03-18,85.0
2020-03-19,77.0
2020-03-20,69.0
2020-03-21,32.0
2020-03-22,26.0
2020-03-23,77.0
2020-03-24,72.0
2020-03-25,73.0
2020-03-26,70.0
2020-03-27,63.0
2020-03-28,20.0
2020-03-29,16.0
2020-03-30,61.0
2020-03-31,66.0
2020-04-01,59.64
2020-04-02,61.059999999999995
2020-04-03,50.41
2020-04-04,24.849999999999998
2020-04-05,14.91
2020-04-06,63.19
2020-04-07,58.22
2020-04-08,55.379999999999995
2020-04-09,53.959999999999994
2020-04-10,26.27
2020-04-11,13.489999999999998
2020-04-12,9.94
2020-04-13,41.18
2020-04-14,56.8
2020-04-15,47.57
2020-04-16,55.379999999999995
2020-04-17,65.32
2020-04-18,17.75
2020-04-19,11.36
2020-04-20,48.28
2020-04-21,49.699999999999996
2020-04-22,48.28
2020-04-23,53.959999999999994
2020-04-24,41.18
2020-04-25,13.489999999999998
2020-04-26,14.91
2020-04-27,46.15
2020-04-28,48.989999999999995
2020-04-29,60.349999999999994
2020-04-30,71.0
2020-05-01,56.00000000000001
2020-05-02,15.680000000000001
2020-05-03,10.080000000000002
2020-05-04,43.120000000000005
2020-05-05,56.00000000000001
2020-05-06,46.480000000000004
2020-05-07,43.68000000000001
2020-05-08,43.120000000000005
2020-05-09,14.560000000000002
2020-05-10,8.96
2020-05-11,44.24
2020-05-12,43.68000000000001
2020-05-13,44.24
2020-05-14,48.160000000000004
2020-05-15,42.00000000000001
2020-05-16,14.000000000000002
2020-05-17,8.96
2020-05-18,47.6
2020-05-19,36.400000000000006
2020-05-20,48.160000000000004
2020-05-21,38.080000000000005
2020-05-22,36.96
2020-05-23,10.64
2020-05-24,8.4
2020-05-25,10.080000000000002
2020-05-26,37.52
2020-05-27,40.88
2020-05-28,38.080000000000005
2020-05-29,33.6
2020-05-30,14.000000000000002
2020-05-31,5.040000000000001
2020-06-01,35.4
2020-06-02,46.8
2020-06-03,42.6
2020-06-04,37.199999999999996
2020-06-05,48.0
2020-06-06,9.0
2020-06-07,10.2
2020-06-08,37.8
2020-06-09,51.6
2020-06-10,60.0
2020-06-11,51.6
2020-06-12,44.4
2020-06-13,16.2
2020-06-14,13.2
2020-06-15,43.8
2020-06-16,49.8
2020-06-17,46.8
2020-06-18,43.199999999999996
2020-06-19,43.8
2020-06-20,10.799999999999999
2020-06-21,9.0
2020-06-22,43.8
2020-06-23,59.4
2020-06-24,43.8
2020-06-25,39.0
2020-06-26,55.8
2020-06-27,18.0
2020-06-28,4.2
2020-06-29,50.4
2020-06-30,46.8
2020-07-01,39.68
2020-07-02,43.52
2020-07-03,18.56
2020-07-04,12.16
2020-07-05,10.88
2020-07-06,46.72
2020-07-07,48.0
2020-07-08,44.160000000000004
2020-07-09,48.64
2020-07-10,46.08
2020-07-11,10.24
2020-07-12,8.32
2020-07-13,42.24
2020-07-14,46.72
2020-07-15,45.44
2020-07-16,39.68
2020-07-17,40.96
2020-07-18,12.16
2020-07-19,6.4
2020-07-20,43.52
2020-07-21,42.88
2020-07-22,64.0
2020-07-23,51.2
2020-07-24,48.0
2020-07-25,12.16
2020-07-26,8.32
2020-07-27,41.6
2020-07-28,37.76
2020-07-29,37.12
2020-07-30,39.68
2020-07-31,62.72
2020-08-01,24.75
2020-08-02,8.25
2020-08-03,75.0
2020-08-04,51.0
2020-08-05,48.0
2020-08-06,56.25
2020-08-07,48.75
2020-08-08,18.0
2020-08-09,9.75
2020-08-10,42.0
2020-08-11,42.0
2020-08-12,46.5
2020-08-13,40.5
2020-08-14,32.25
2020-08-15,9.75
2020-08-16,6.75
2020-08-17,30.0
2020-08-18,36.75
2020-08-19,34.5
2020-08-20,34.5
2020-08-21,42.0
2020-08-22,9.75
2020-08-23,7.5
2020-08-24,36.0
2020-08-25,29.25
2020-08-26,40.5
2020-08-27,42.75
2020-08-28,41.25
2020-08-29,12.75
2020-08-30,9.0
2020-08-31,41.25
2020-09-01,61.11
2020-09-02,56.7
2020-09-03,63.0
2020-09-04,60.480000000000004
2020-09-05,17.01
2020-09-06,6.3
2020-09-07,10.71
2020-09-08,57.96
2020-09-09,54.18
2020-09-10,47.25
2020-09-11,45.36
2020-09-12,13.23
2020-09-13,7.5600000000000005
2020-09-14,46.62
2020-09-15,39.69
2020-09-16,34.65
2020-09-17,42.84
2020-09-18,44.73
2020-09-19,17.64
2020-09-20,6.3
2020-09-21,42.84
2020-09-22,45.99
2020-09-23,41.58
2020-09-24,36.54
2020-09-25,45.36
2020-09-26,15.75
2020-09-27,6.93
2020-09-28,39.69
2020-09-29,34.65
2020-09-30,34.02
2020-10-01,36.0
2020-10-02,36.5
2020-10-03,9.5
2020-10-04,7.5
2020-10-05,33.0
2020-10-06,34.0
2020-10-07,32.0
2020-10-08,35.5
2020-10-09,43.0
2020-10-10,20.0
2020-10-11,10.5
2020-10-12,43.0
2020-10-13,41.0
2020-10-14,35.0
2020-10-15,38.0
2020-10-16,35.0
2020-10-17,11.5
2020-10-18,0.0
2020-10-19,32.5
2020-10-20,33.0
2020-10-21,35.0
2020-10-22,33.0
2020-10-23,35.0
2020-10-24,15.0
2020-10-25,6.0
2020-10-26,35.0
2020-10-27,45.5
2020-10-28,50.0
2020-10-29,44.0
2020-10-30,40.0
2020-10-31,11.5
2020-11-01,7.31
2020-11-02,26.23
2020-11-03,31.39
2020-11-04,23.65
2020-11-05,27.52
2020-11-06,26.23
2020-11-07,13.33
2020-11-08,4.3
2020-11-09,43.0
2020-11-10,36.98
2020-11-11,40.42
2020-11-12,31.39
2020-11-13,25.8
2020-11-14,11.61
2020-11-15,4.7299999999999995
2020-11-16,31.39
2020-11-17,30.53
2020-11-18,26.66
2020-11-19,22.36
2020-11-20,30.53
2020-11-21,8.17
2020-11-22,6.88
2020-11-23,21.07
2020-11-24,31.82
2020-11-25,32.25
2020-11-26,10.75
2020-11-27,25.8
2020-11-28,9.89
2020-11-29,8.6
2020-11-30,19.35
2020-12-01,38.129999999999995
2020-12-02,29.52
2020-12-03,35.669999999999995
2020-12-04,36.489999999999995
2020-12-05,6.97
2020-12-06,7.789999999999999
2020-12-07,39.36
2020-12-08,30.34
2020-12-09,36.9
2020-12-10,33.21
2020-12-11,21.73
2020-12-12,9.84
2020-12-13,4.92
2020-12-14,32.39
2020-12-15,34.44
2020-12-16,35.669999999999995
2020-12-17,31.979999999999997
2020-12-18,36.08
2020-12-19,11.479999999999999
2020-12-20,6.56
2020-12-21,35.669999999999995
2020-12-22,40.18
2020-12-23,31.569999999999997
2020-12-24,30.749999999999996
2020-12-25,9.43
2020-12-26,5.739999999999999
2020-12-27,6.1499999999999995
2020-12-28,34.44
2020-12-29,41.0
2020-12-30,38.949999999999996
2020-12-31,32.39
2021-01-01,7.52
2021-01-02,6.109999999999999
2021-01-03,2.3499999999999996
2021-01-04,16.919999999999998
2021-01-05,22.56
2021-01-06,23.5
2021-01-07,22.09
2021-01-08,19.27
2021-01-09,7.52
2021-01-10,4.699999999999999
2021-01-11,17.39
2021-01-12,21.15
2021-01-13,22.56
2021-01-14,23.029999999999998
2021-01-15,23.5
2021-01-16,6.109999999999999
2021-01-17,5.17
2021-01-18,6.109999999999999
2021-01-19,20.68
2021-01-20,29.139999999999997
2021-01-21,28.2
2021-01-22,23.97
2021-01-23,8.459999999999999
2021-01-24,3.29
2021-01-25,24.91
2021-01-26,31.959999999999997
2021-01-27,47.0
2021-01-28,38.54
2021-01-29,30.549999999999997
2021-01-30,11.75
2021-01-31,8.93
2021-02-01,44.0
2021-02-02,44.0
2021-02-03,40.04
2021-02-04,40.48
2021-02-05,39.160000000000004
2021-02-06,12.32
2021-02-07,7.48
2021-02-08,28.6
2021-02-09,31.68
2021-02-10,29.92
2021-02-11,27.72
2021-02-12,31.24
2021-02-13,8.8
2021-02-14,6.6
2021-02-15,13.2
2021-02-16,25.96
2021-02-17,25.52
2021-02-18,31.68
2021-02-19,26.4
2021-02-20,7.92
2021-02-21,4.4
2021-02-22,33.44
2021-02-23,34.76
2021-02-24,31.24
2021-02-25,32.56
2021-02-26,28.6
2021-02-27,10.12
2021-02-28,5.72
2021-03-01,30.34
2021-03-02,35.26
2021-03-03,32.39
2021-03-04,38.949999999999996
2021-03-05,41.0
2021-03-06,15.17
2021-03-07,11.069999999999999
2021-03-08,34.03
2021-03-09,38.54
2021-03-10,36.9
2021-03-11,36.9
2021-03-12,32.39
2021-03-13,7.789999999999999
2021-03-14,4.92
2021-03-15,29.93
2021-03-16,31.569999999999997
2021-03-17,29.11
2021-03-18,28.7
2021-03-19,31.979999999999997
2021-03-20,11.069999999999999
2021-03-21,7.38
2021-03-22,30.749999999999996
2021-03-23,35.669999999999995
2021-03-24,25.009999999999998
2021-03-25,28.7
2021-03-26,31.159999999999997
2021-03-27,9.43
2021-03-28,4.51
2021-03-29,28.7
2021-03-30,27.88
2021-03-31,29.11
2021-04-01,34.78
2021-04-02,15.51
2021-04-03,7.989999999999999
2021-04-04,3.29
2021-04-05,41.83
2021-04-06,36.19
2021-04-07,30.549999999999997
2021-04-08,31.959999999999997
2021-04-09,34.309999999999995
2021-04-10,8.93
2021-04-11,8.93
2021-04-12,37.599999999999994
2021-04-13,45.12
2021-04-14,36.19
2021-04-15,38.54
2021-04-16,34.309999999999995
2021-04-17,7.989999999999999
2021-04-18,5.17
2021-04-19,27.259999999999998
2021-04-20,30.08
2021-04-21,33.839999999999996
2021-04-22,30.08
2021-04-23,25.849999999999998
2021-04-24,15.04
2021-04-25,5.17
2021-04-26,34.309999999999995
2021-04-27,36.66
2021-04-28,47.0
2021-04-29,45.589999999999996
2021-04-30,35.25
2021-05-01,10.64
2021-05-02,6.84
2021-05-03,30.78
2021-05-04,37.24
2021-05-05,30.4
2021-05-06,28.5
2021-05-07,38.0
2021-05-08,10.26
2021-05-09,5.7
2021-05-10,27.740000000000002
2021-05-11,29.64
2021-05-12,33.06
2021-05-13,34.58
2021-05-14,34.2
2021-05-15,4.5600000000000005
2021-05-16,4.18
2021-05-17,26.22
2021-05-18,33.44
2021-05-19,29.64
2021-05-20,23.56
2021-05-21,25.46
2021-05-22,5.32
2021-05-23,1.1400000000000001
2021-05-24,25.46
2021-05-25,26.98
2021-05-26,23.94
2021-05-27,27.740000000000002
2021-05-28,28.88
2021-05-29,4.18
2021-05-30,6.08
2021-05-31,8.74
2021-06-01,20.400000000000002
2021-06-02,22.44
2021-06-03,21.080000000000002
2021-06-04,29.580000000000002
2021-06-05,11.22
2021-06-06,3.4000000000000004
2021-06-07,19.720000000000002
2021-06-08,23.8
2021-06-09,24.14
2021-06-10,23.12
2021-06-11,25.16
2021-06-12,2.3800000000000003
2021-06-13,3.74
2021-06-14,24.14
2021-06-15,23.8
2021-06-16,21.080000000000002
2021-06-17,25.840000000000003
2021-06-18,20.060000000000002
2021-06-19,9.520000000000001
2021-06-20,3.06
2021-06-21,22.78
2021-06-22,30.6
2021-06-23,31.28
2021-06-24,34.0
2021-06-25,24.82
2021-06-26,6.800000000000001
2021-06-27,3.74
2021-06-28,26.180000000000003
2021-06-29,32.980000000000004
2021-06-30,25.840000000000003
2021-07-01,26.24
2021-07-02,29.93
2021-07-03,9.02
2021-07-04,8.61
2021-07-05,8.2
2021-07-06,25.009999999999998
2021-07-07,26.65
2021-07-08,26.24
2021-07-09,27.06
2021-07-10,6.97
2021-07-11,6.97
2021-07-12,27.06
2021-07-13,32.39
2021-07-14,33.21
2021-07-15,28.7
2021-07-16,20.91
2021-07-17,4.92
2021-07-18,4.92
2021-07-19,28.7
2021-07-20,23.779999999999998
2021-07-21,26.24
2021-07-22,29.52
2021-07-23,27.88
2021-07-24,8.2
2021-07-25,3.69
2021-07-26,27.88
2021-07-27,33.21
2021-07-28,41.0
2021-07-29,31.979999999999997
2021-07-30,27.06
2021-07-31,6.97
2021-08-01,5.2
2021-08-02,28.0
2021-08-03,24.400000000000002
2021-08-04,23.200000000000003
2021-08-05,25.200000000000003
2021-08-06,26.400000000000002
2021-08-07,6.4
2021-08-08,0.0
2021-08-09,29.200000000000003
2021-08-10,24.8
2021-08-11,27.200000000000003
2021-08-12,26.8
2021-08-13,26.8
2021-08-14,7.2
2021-08-15,7.6000000000000005
2021-08-16,28.400000000000002
2021-08-17,28.8
2021-08-18,22.0
2021-08-19,31.200000000000003
2021-08-20,40.0
2021-08-21,9.200000000000001
2021-08-22,5.6000000000000005
2021-08-23,28.0
2021-08-24,37.6
2021-08-25,27.6
2021-08-26,27.6
2021-08-27,32.800000000000004
2021-08-28,6.4
2021-08-29,4.4
2021-08-30,29.6
2021-08-31,25.6
2021-09-01,35.64
2021-09-02,36.0
2021-09-03,30.24
2021-09-04,5.76
2021-09-05,1.7999999999999998
2021-09-06,6.84
2021-09-07,24.84
2021-09-08,31.68
2021-09-09,23.04
2021-09-10,33.12
2021-09-11,9.0
2021-09-12,3.2399999999999998
2021-09-13,32.04
2021-09-14,29.52
2021-09-15,32.04
2021-09-16,31.68
2021-09-17,29.16
2021-09-18,6.4799999999999995
2021-09-19,3.96
2021-09-20,33.12
2021-09-21,30.959999999999997
2021-09-22,34.199999999999996
2021-09-23,33.12
2021-09-24,29.16
2021-09-25,6.84
2021-09-26,8.64
2021-09-27,25.919999999999998
2021-09-28,27.36
2021-09-29,28.799999999999997
2021-09-30,34.199999999999996
2021-10-01,19.6
2021-10-02,6.0
2021-10-03,4.800000000000001
2021-10-04,20.400000000000002
2021-10-05,18.400000000000002
2021-10-06,13.600000000000001
2021-10-07,26.0
2021-10-08,21.200000000000003
2021-10-09,6.0
2021-10-10,3.2
2021-10-11,14.4
2021-10-12,17.6
2021-10-13,18.8
2021-10-14,26.8
2021-10-15,23.6
2021-10-16,8.0
2021-10-17,5.2
2021-10-18,26.0
2021-10-19,27.6
2021-10-20,28.0
2021-10-21,28.0
2021-10-22,27.200000000000003
2021-10-23,5.6000000000000005
2021-10-24,3.6
2021-10-25,23.6
2021-10-26,32.0
2021-10-27,40.0
2021-10-28,33.6
2021-10-29,37.2
2021-10-30,6.800000000000001
2021-10-31,7.2
2021-11-01,43.74
2021-11-02,42.120000000000005
2021-11-03,42.660000000000004
2021-11-04,54.0
2021-11-05,42.120000000000005
2021-11-06,12.420000000000002
2021-11-07,5.4
2021-11-08,34.56
2021-11-09,34.02
2021-11-10,37.800000000000004
2021-11-11,46.980000000000004
2021-11-12,42.120000000000005
2021-11-13,12.96
2021-11-14,6.48
2021-11-15,35.1
2021-11-16,46.440000000000005
2021-11-17,37.800000000000004
2021-11-18,42.120000000000005
2021-11-19,44.28
2021-11-20,12.420000000000002
2021-11-21,12.96
2021-11-22,41.040000000000006
2021-11-23,34.02
2021-11-24,31.860000000000003
2021-11-25,10.8
2021-11-26,30.78
2021-11-27,14.580000000000002
2021-11-28,7.5600000000000005
2021-11-29,34.02
2021-11-30,42.120000000000005
2021-12-01,48.720000000000006
2021-12-02,47.6
2021-12-03,45.36000000000001
2021-12-04,11.760000000000002
2021-12-05,4.48
2021-12-06,42.56
2021-12-07,56.00000000000001
2021-12-08,43.120000000000005
2021-12-09,47.6
2021-12-10,41.440000000000005
2021-12-11,19.040000000000003
2021-12-12,6.720000000000001
2021-12-13,44.800000000000004
2021-12-14,42.00000000000001
2021-12-15,37.52
2021-12-16,36.96
2021-12-17,41.440000000000005
2021-12-18,11.200000000000001
2021-12-19,5.040000000000001
2021-12-20,29.120000000000005
2021-12-21,50.400000000000006
2021-12-22,48.720000000000006
2021-12-23,35.84
2021-12-24,21.840000000000003
2021-12-25,2.8000000000000003
2021-12-26,6.720000000000001
2021-12-27,43.68000000000001
2021-12-28,43.68000000000001
2021-12-29,45.36000000000001
2021-12-30,32.480000000000004
2021-12-31,33.6
2022-01-01,4.2
2022-01-02,3.5999999999999996
2022-01-03,17.4
2022-01-04,32.4
2022-01-05,34.8
2022-01-06,26.4
2022-01-07,23.4
2022-01-08,6.0
2022-01-09,5.3999999999999995
2022-01-10,22.8
2022-01-11,20.4
2022-01-12,23.4
2022-01-13,31.799999999999997
2022-01-14,21.599999999999998
2022-01-15,9.0
2022-01-16,3.0
2022-01-17,9.6
2022-01-18,31.799999999999997
2022-01-19,32.4
2022-01-20,30.599999999999998
2022-01-21,30.0
2022-01-22,15.0
2022-01-23,7.8
2022-01-24,60.0
2022-01-25,51.6
2022-01-26,40.8
2022-01-27,31.2
2022-01-28,33.0
2022-01-29,12.0
2022-01-30,7.199999999999999
2022-01-31,26.4
2022-02-01,48.97
2022-02-02,49.559999999999995
2022-02-03,56.64
2022-02-04,56.05
2022-02-05,15.93
2022-02-06,7.67
2022-02-07,44.25
2022-02-08,45.43
2022-02-09,43.66
2022-02-10,50.15
2022-02-11,34.809999999999995
2022-02-12,13.569999999999999
2022-02-13,7.08
2022-02-14,36.58
2022-02-15,38.94
2022-02-16,44.25
2022-02-17,35.989999999999995
2022-02-18,38.94
2022-02-19,15.34
2022-02-20,10.62
2022-02-21,11.799999999999999
2022-02-22,43.07
2022-02-23,37.169999999999995
2022-02-24,59.0
2022-02-25,50.15
2022-02-26,13.569999999999999
2022-02-27,7.08
2022-02-28,47.199999999999996
2022-03-01,40.0
2022-03-02,43.0
2022-03-03,40.5
2022-03-04,35.5
2022-03-05,11.0
2022-03-06,7.5
2022-03-07,44.0
2022-03-08,47.5
2022-03-09,38.5
2022-03-10,34.5
2022-03-11,37.5
2022-03-12,13.5
2022-03-13,10.0
2022-03-14,41.5
2022-03-15,47.5
2022-03-16,50.0
2022-03-17,43.5
2022-03-18,49.0
2022-03-19,17.0
2022-03-20,4.5
2022-03-21,42.5
2022-03-22,48.0
2022-03-23,42.0
2022-03-24,35.0
2022-03-25,32.0
2022-03-26,9.5
2022-03-27,9.0
2022-03-28,33.5
2022-03-29,42.5
2022-03-30,39.5
2022-03-31,35.5
2022-04-01,23.22
2022-04-02,8.6
2022-04-03,6.45
2022-04-04,27.52
2022-04-05,24.509999999999998
2022-04-06,25.8
2022-04-07,27.52
2022-04-08,27.09
2022-04-09,9.459999999999999
2022-04-10,6.45
2022-04-11,26.23
2022-04-12,32.25
2022-04-13,24.94
2022-04-14,25.8
2022-04-15,11.61
2022-04-16,6.02
2022-04-17,3.87
2022-04-18,27.95
2022-04-19,26.23
2022-04-20,31.82
2022-04-21,30.96
2022-04-22,21.93
2022-04-23,12.9
2022-04-24,5.16
2022-04-25,34.83
2022-04-26,43.0
2022-04-27,39.56
2022-04-28,42.57
2022-04-29,28.38
2022-04-30,13.33
2022-05-01,7.140000000000001
2022-05-02,31.62
2022-05-03,42.33
2022-05-04,31.62
2022-05-05,34.17
2022-05-06,39.27
2022-05-07,11.22
2022-05-08,6.63
2022-05-09,40.8
2022-05-10,49.47
2022-05-11,51.0
2022-05-12,34.17
2022-05-13,39.27
2022-05-14,13.77
2022-05-15,7.140000000000001
2022-05-16,32.64
2022-05-17,39.27
2022-05-18,43.35
2022-05-19,41.31
2022-05-20,32.13
2022-05-21,14.790000000000001
2022-05-22,6.63
2022-05-23,31.62
2022-05-24,34.68
2022-05-25,36.72
2022-05-26,30.6
2022-05-27,33.660000000000004
2022-05-28,10.2
2022-05-29,6.12
2022-05-30,7.140000000000001
2022-05-31,35.19
2022-06-01,30.4
2022-06-02,29.64
2022-06-03,26.6
2022-06-04,9.5
2022-06-05,3.8
2022-06-06,23.56
2022-06-07,20.14
2022-06-08,26.22
2022-06-09,22.42
2022-06-10,25.84
2022-06-11,7.98
2022-06-12,4.5600000000000005
2022-06-13,30.02
2022-06-14,31.92
2022-06-15,38.0
2022-06-16,31.16
2022-06-17,29.64
2022-06-18,9.88
2022-06-19,8.36
2022-06-20,12.540000000000001
2022-06-21,28.5
2022-06-22,28.88
2022-06-23,28.12
2022-06-24,28.5
2022-06-25,9.5
2022-06-26,4.5600000000000005
2022-06-27,22.42
2022-06-28,22.8
