date,Honeywell Stock Price_unscaled,Honeywell Stock Price_monthly,scale,Honeywell Stock Price
2019-04-02,38,39.0,0.39,14.82
2019-04-03,20,39.0,0.39,7.800000000000001
2019-04-04,89,39.0,0.39,34.71
2019-04-05,54,39.0,0.39,21.060000000000002
2019-04-06,37,39.0,0.39,14.43
2019-04-07,0,39.0,0.39,0.0
2019-04-08,18,39.0,0.39,7.0200000000000005
2019-04-09,0,39.0,0.39,0.0
2019-04-10,0,39.0,0.39,0.0
2019-04-11,28,39.0,0.39,10.92
2019-04-12,51,39.0,0.39,19.89
2019-04-13,0,39.0,0.39,0.0
2019-04-14,0,39.0,0.39,0.0
2019-04-15,31,39.0,0.39,12.09
2019-04-16,34,39.0,0.39,13.26
2019-04-17,59,39.0,0.39,23.01
2019-04-18,37,39.0,0.39,14.43
2019-04-19,26,39.0,0.39,10.14
2019-04-20,19,39.0,0.39,7.41
2019-04-21,24,39.0,0.39,9.36
2019-04-22,0,39.0,0.39,0.0
2019-04-23,100,39.0,0.39,39.0
2019-04-24,66,39.0,0.39,25.740000000000002
2019-04-25,0,39.0,0.39,0.0
2019-04-26,34,39.0,0.39,13.26
2019-04-27,0,39.0,0.39,0.0
2019-04-28,0,39.0,0.39,0.0
2019-04-29,0,39.0,0.39,0.0
2019-04-30,32,39.0,0.39,12.48
2019-05-01,36,35.0,0.35,12.6
2019-05-02,37,35.0,0.35,12.95
2019-05-03,49,35.0,0.35,17.15
2019-05-04,0,35.0,0.35,0.0
2019-05-05,25,35.0,0.35,8.75
2019-05-06,0,35.0,0.35,0.0
2019-05-07,71,35.0,0.35,24.849999999999998
2019-05-08,100,35.0,0.35,35.0
2019-05-09,59,35.0,0.35,20.65
2019-05-10,80,35.0,0.35,28.0
2019-05-11,0,35.0,0.35,0.0
2019-05-12,75,35.0,0.35,26.25
2019-05-13,61,35.0,0.35,21.349999999999998
2019-05-14,62,35.0,0.35,21.7
2019-05-15,77,35.0,0.35,26.95
2019-05-16,52,35.0,0.35,18.2
2019-05-17,83,35.0,0.35,29.049999999999997
2019-05-18,0,35.0,0.35,0.0
2019-05-19,0,35.0,0.35,0.0
2019-05-20,29,35.0,0.35,10.149999999999999
2019-05-21,63,35.0,0.35,22.049999999999997
2019-05-22,32,35.0,0.35,11.2
2019-05-23,35,35.0,0.35,12.25
2019-05-24,48,35.0,0.35,16.799999999999997
2019-05-25,0,35.0,0.35,0.0
2019-05-26,0,35.0,0.35,0.0
2019-05-27,0,35.0,0.35,0.0
2019-05-28,0,35.0,0.35,0.0
2019-05-29,31,35.0,0.35,10.85
2019-05-30,26,35.0,0.35,9.1
2019-05-31,46,35.0,0.35,16.099999999999998
2019-06-01,0,33.0,0.33,0.0
2019-06-02,42,33.0,0.33,13.860000000000001
2019-06-03,0,33.0,0.33,0.0
2019-06-04,0,33.0,0.33,0.0
2019-06-05,100,33.0,0.33,33.0
2019-06-06,43,33.0,0.33,14.190000000000001
2019-06-07,0,33.0,0.33,0.0
2019-06-08,42,33.0,0.33,13.860000000000001
2019-06-09,57,33.0,0.33,18.810000000000002
2019-06-10,71,33.0,0.33,23.43
2019-06-11,21,33.0,0.33,6.930000000000001
2019-06-12,57,33.0,0.33,18.810000000000002
2019-06-13,75,33.0,0.33,24.75
2019-06-14,0,33.0,0.33,0.0
2019-06-15,0,33.0,0.33,0.0
2019-06-16,0,33.0,0.33,0.0
2019-06-17,54,33.0,0.33,17.82
2019-06-18,62,33.0,0.33,20.46
2019-06-19,52,33.0,0.33,17.16
2019-06-20,49,33.0,0.33,16.17
2019-06-21,19,33.0,0.33,6.2700000000000005
2019-06-22,0,33.0,0.33,0.0
2019-06-23,0,33.0,0.33,0.0
2019-06-24,42,33.0,0.33,13.860000000000001
2019-06-25,0,33.0,0.33,0.0
2019-06-26,0,33.0,0.33,0.0
2019-06-27,0,33.0,0.33,0.0
2019-06-28,0,33.0,0.33,0.0
2019-06-29,30,33.0,0.33,9.9
2019-06-30,0,33.0,0.33,0.0
2019-07-01,47,34.0,0.34,15.98
2019-07-02,83,34.0,0.34,28.220000000000002
2019-07-03,95,34.0,0.34,32.300000000000004
2019-07-04,0,34.0,0.34,0.0
2019-07-05,0,34.0,0.34,0.0
2019-07-06,0,34.0,0.34,0.0
2019-07-07,0,34.0,0.34,0.0
2019-07-08,0,34.0,0.34,0.0
2019-07-09,73,34.0,0.34,24.82
2019-07-10,45,34.0,0.34,15.3
2019-07-11,76,34.0,0.34,25.840000000000003
2019-07-12,0,34.0,0.34,0.0
2019-07-13,100,34.0,0.34,34.0
2019-07-14,33,34.0,0.34,11.22
2019-07-15,68,34.0,0.34,23.12
2019-07-16,37,34.0,0.34,12.58
2019-07-17,47,34.0,0.34,15.98
2019-07-18,71,34.0,0.34,24.14
2019-07-19,0,34.0,0.34,0.0
2019-07-20,0,34.0,0.34,0.0
2019-07-21,29,34.0,0.34,9.860000000000001
2019-07-22,61,34.0,0.34,20.740000000000002
2019-07-23,0,34.0,0.34,0.0
2019-07-24,48,34.0,0.34,16.32
2019-07-25,83,34.0,0.34,28.220000000000002
2019-07-26,42,34.0,0.34,14.280000000000001
2019-07-27,0,34.0,0.34,0.0
2019-07-28,59,34.0,0.34,20.060000000000002
2019-07-29,44,34.0,0.34,14.96
2019-07-30,66,34.0,0.34,22.44
2019-07-31,0,34.0,0.34,0.0
2019-08-01,89,33.0,0.33,29.37
2019-08-02,0,33.0,0.33,0.0
2019-08-03,0,33.0,0.33,0.0
2019-08-04,33,33.0,0.33,10.89
2019-08-05,74,33.0,0.33,24.42
2019-08-06,74,33.0,0.33,24.42
2019-08-07,36,33.0,0.33,11.88
2019-08-08,86,33.0,0.33,28.380000000000003
2019-08-09,0,33.0,0.33,0.0
2019-08-10,0,33.0,0.33,0.0
2019-08-11,0,33.0,0.33,0.0
2019-08-12,96,33.0,0.33,31.68
2019-08-13,0,33.0,0.33,0.0
2019-08-14,100,33.0,0.33,33.0
2019-08-15,48,33.0,0.33,15.84
2019-08-16,0,33.0,0.33,0.0
2019-08-17,38,33.0,0.33,12.540000000000001
2019-08-18,39,33.0,0.33,12.870000000000001
2019-08-19,0,33.0,0.33,0.0
2019-08-20,69,33.0,0.33,22.77
2019-08-21,0,33.0,0.33,0.0
2019-08-22,0,33.0,0.33,0.0
2019-08-23,41,33.0,0.33,13.530000000000001
2019-08-24,33,33.0,0.33,10.89
2019-08-25,0,33.0,0.33,0.0
2019-08-26,0,33.0,0.33,0.0
2019-08-27,55,33.0,0.33,18.150000000000002
2019-08-28,0,33.0,0.33,0.0
2019-08-29,0,33.0,0.33,0.0
2019-08-30,0,33.0,0.33,0.0
2019-08-31,39,33.0,0.33,12.870000000000001
2019-09-01,0,27.0,0.27,0.0
2019-09-02,82,27.0,0.27,22.14
2019-09-03,0,27.0,0.27,0.0
2019-09-04,53,27.0,0.27,14.31
2019-09-05,0,27.0,0.27,0.0
2019-09-06,0,27.0,0.27,0.0
2019-09-07,55,27.0,0.27,14.850000000000001
2019-09-08,0,27.0,0.27,0.0
2019-09-09,42,27.0,0.27,11.34
2019-09-10,56,27.0,0.27,15.120000000000001
2019-09-11,0,27.0,0.27,0.0
2019-09-12,46,27.0,0.27,12.420000000000002
2019-09-13,89,27.0,0.27,24.03
2019-09-14,0,27.0,0.27,0.0
2019-09-15,48,27.0,0.27,12.96
2019-09-16,100,27.0,0.27,27.0
2019-09-17,85,27.0,0.27,22.950000000000003
2019-09-18,96,27.0,0.27,25.92
2019-09-19,31,27.0,0.27,8.370000000000001
2019-09-20,73,27.0,0.27,19.71
2019-09-21,0,27.0,0.27,0.0
2019-09-22,0,27.0,0.27,0.0
2019-09-23,0,27.0,0.27,0.0
2019-09-24,79,27.0,0.27,21.330000000000002
2019-09-25,0,27.0,0.27,0.0
2019-09-26,58,27.0,0.27,15.66
2019-09-27,70,27.0,0.27,18.900000000000002
2019-09-28,0,27.0,0.27,0.0
2019-09-29,43,27.0,0.27,11.610000000000001
2019-09-30,0,27.0,0.27,0.0
2019-10-01,15,33.0,0.33,4.95
2019-10-02,20,33.0,0.33,6.6000000000000005
2019-10-03,16,33.0,0.33,5.28
2019-10-04,39,33.0,0.33,12.870000000000001
2019-10-05,0,33.0,0.33,0.0
2019-10-06,0,33.0,0.33,0.0
2019-10-07,26,33.0,0.33,8.58
2019-10-08,19,33.0,0.33,6.2700000000000005
2019-10-09,0,33.0,0.33,0.0
2019-10-10,14,33.0,0.33,4.62
2019-10-11,27,33.0,0.33,8.91
2019-10-12,37,33.0,0.33,12.21
2019-10-13,0,33.0,0.33,0.0
2019-10-14,0,33.0,0.33,0.0
2019-10-15,75,33.0,0.33,24.75
2019-10-16,25,33.0,0.33,8.25
2019-10-17,100,33.0,0.33,33.0
2019-10-18,20,33.0,0.33,6.6000000000000005
2019-10-19,0,33.0,0.33,0.0
2019-10-20,69,33.0,0.33,22.77
2019-10-21,0,33.0,0.33,0.0
2019-10-22,0,33.0,0.33,0.0
2019-10-23,28,33.0,0.33,9.24
2019-10-24,29,33.0,0.33,9.57
2019-10-25,0,33.0,0.33,0.0
2019-10-26,42,33.0,0.33,13.860000000000001
2019-10-27,0,33.0,0.33,0.0
2019-10-28,51,33.0,0.33,16.830000000000002
2019-10-29,40,33.0,0.33,13.200000000000001
2019-10-30,41,33.0,0.33,13.530000000000001
2019-10-31,0,33.0,0.33,0.0
2019-11-01,43,34.0,0.34,14.620000000000001
2019-11-02,0,34.0,0.34,0.0
2019-11-03,0,34.0,0.34,0.0
2019-11-04,83,34.0,0.34,28.220000000000002
2019-11-05,47,34.0,0.34,15.98
2019-11-06,41,34.0,0.34,13.940000000000001
2019-11-07,0,34.0,0.34,0.0
2019-11-08,59,34.0,0.34,20.060000000000002
2019-11-09,0,34.0,0.34,0.0
2019-11-10,77,34.0,0.34,26.180000000000003
2019-11-11,0,34.0,0.34,0.0
2019-11-12,35,34.0,0.34,11.9
2019-11-13,100,34.0,0.34,34.0
2019-11-14,21,34.0,0.34,7.140000000000001
2019-11-15,41,34.0,0.34,13.940000000000001
2019-11-16,27,34.0,0.34,9.180000000000001
2019-11-17,0,34.0,0.34,0.0
2019-11-18,0,34.0,0.34,0.0
2019-11-19,48,34.0,0.34,16.32
2019-11-20,72,34.0,0.34,24.48
2019-11-21,22,34.0,0.34,7.48
2019-11-22,0,34.0,0.34,0.0
2019-11-23,0,34.0,0.34,0.0
2019-11-24,0,34.0,0.34,0.0
2019-11-25,47,34.0,0.34,15.98
2019-11-26,73,34.0,0.34,24.82
2019-11-27,28,34.0,0.34,9.520000000000001
2019-11-28,0,34.0,0.34,0.0
2019-11-29,0,34.0,0.34,0.0
2019-11-30,51,34.0,0.34,17.34
2019-12-01,0,25.0,0.25,0.0
2019-12-02,31,25.0,0.25,7.75
2019-12-03,63,25.0,0.25,15.75
2019-12-04,80,25.0,0.25,20.0
2019-12-05,27,25.0,0.25,6.75
2019-12-06,50,25.0,0.25,12.5
2019-12-07,56,25.0,0.25,14.0
2019-12-08,0,25.0,0.25,0.0
2019-12-09,0,25.0,0.25,0.0
2019-12-10,0,25.0,0.25,0.0
2019-12-11,0,25.0,0.25,0.0
2019-12-12,0,25.0,0.25,0.0
2019-12-13,52,25.0,0.25,13.0
2019-12-14,36,25.0,0.25,9.0
2019-12-15,0,25.0,0.25,0.0
2019-12-16,0,25.0,0.25,0.0
2019-12-17,39,25.0,0.25,9.75
2019-12-18,28,25.0,0.25,7.0
2019-12-19,0,25.0,0.25,0.0
2019-12-20,22,25.0,0.25,5.5
2019-12-21,100,25.0,0.25,25.0
2019-12-22,0,25.0,0.25,0.0
2019-12-23,0,25.0,0.25,0.0
2019-12-24,42,25.0,0.25,10.5
2019-12-25,0,25.0,0.25,0.0
2019-12-26,38,25.0,0.25,9.5
2019-12-27,43,25.0,0.25,10.75
2019-12-28,62,25.0,0.25,15.5
2019-12-29,0,25.0,0.25,0.0
2019-12-30,33,25.0,0.25,8.25
2019-12-31,41,25.0,0.25,10.25
2020-01-01,0,38.0,0.38,0.0
2020-01-02,93,38.0,0.38,35.34
2020-01-03,33,38.0,0.38,12.540000000000001
2020-01-04,55,38.0,0.38,20.9
2020-01-05,0,38.0,0.38,0.0
2020-01-06,61,38.0,0.38,23.18
2020-01-07,38,38.0,0.38,14.44
2020-01-08,33,38.0,0.38,12.540000000000001
2020-01-09,40,38.0,0.38,15.2
2020-01-10,36,38.0,0.38,13.68
2020-01-11,0,38.0,0.38,0.0
2020-01-12,0,38.0,0.38,0.0
2020-01-13,50,38.0,0.38,19.0
2020-01-14,0,38.0,0.38,0.0
2020-01-15,41,38.0,0.38,15.58
2020-01-16,100,38.0,0.38,38.0
2020-01-17,0,38.0,0.38,0.0
2020-01-18,0,38.0,0.38,0.0
2020-01-19,0,38.0,0.38,0.0
2020-01-20,0,38.0,0.38,0.0
2020-01-21,61,38.0,0.38,23.18
2020-01-22,26,38.0,0.38,9.88
2020-01-23,0,38.0,0.38,0.0
2020-01-24,86,38.0,0.38,32.68
2020-01-25,0,38.0,0.38,0.0
2020-01-26,50,38.0,0.38,19.0
2020-01-27,33,38.0,0.38,12.540000000000001
2020-01-28,41,38.0,0.38,15.58
2020-01-29,0,38.0,0.38,0.0
2020-01-30,98,38.0,0.38,37.24
2020-01-31,92,38.0,0.38,34.96
2020-02-01,0,44.0,0.44,0.0
2020-02-02,0,44.0,0.44,0.0
2020-02-03,17,44.0,0.44,7.48
2020-02-04,47,44.0,0.44,20.68
2020-02-05,57,44.0,0.44,25.080000000000002
2020-02-06,0,44.0,0.44,0.0
2020-02-07,45,44.0,0.44,19.8
2020-02-08,0,44.0,0.44,0.0
2020-02-09,0,44.0,0.44,0.0
2020-02-10,43,44.0,0.44,18.92
2020-02-11,25,44.0,0.44,11.0
2020-02-12,64,44.0,0.44,28.16
2020-02-13,26,44.0,0.44,11.44
2020-02-14,40,44.0,0.44,17.6
2020-02-15,0,44.0,0.44,0.0
2020-02-16,0,44.0,0.44,0.0
2020-02-17,0,44.0,0.44,0.0
2020-02-18,0,44.0,0.44,0.0
2020-02-19,15,44.0,0.44,6.6
2020-02-20,79,44.0,0.44,34.76
2020-02-21,68,44.0,0.44,29.92
2020-02-22,0,44.0,0.44,0.0
2020-02-23,0,44.0,0.44,0.0
2020-02-24,0,44.0,0.44,0.0
2020-02-25,37,44.0,0.44,16.28
2020-02-26,0,44.0,0.44,0.0
2020-02-27,77,44.0,0.44,33.88
2020-02-28,100,44.0,0.44,44.0
2020-02-29,64,44.0,0.44,28.16
2020-03-01,0,100.0,1.0,0.0
2020-03-02,87,100.0,1.0,87.0
2020-03-03,55,100.0,1.0,55.0
2020-03-04,33,100.0,1.0,33.0
2020-03-05,41,100.0,1.0,41.0
2020-03-06,0,100.0,1.0,0.0
2020-03-07,0,100.0,1.0,0.0
2020-03-08,14,100.0,1.0,14.0
2020-03-09,66,100.0,1.0,66.0
2020-03-10,59,100.0,1.0,59.0
2020-03-11,31,100.0,1.0,31.0
2020-03-12,52,100.0,1.0,52.0
2020-03-13,66,100.0,1.0,66.0
2020-03-14,0,100.0,1.0,0.0
2020-03-15,0,100.0,1.0,0.0
2020-03-16,63,100.0,1.0,63.0
2020-03-17,78,100.0,1.0,78.0
2020-03-18,51,100.0,1.0,51.0
2020-03-19,89,100.0,1.0,89.0
2020-03-20,31,100.0,1.0,31.0
2020-03-21,75,100.0,1.0,75.0
2020-03-22,26,100.0,1.0,26.0
2020-03-23,100,100.0,1.0,100.0
2020-03-24,99,100.0,1.0,99.0
2020-03-25,68,100.0,1.0,68.0
2020-03-26,78,100.0,1.0,78.0
2020-03-27,98,100.0,1.0,98.0
2020-03-28,36,100.0,1.0,36.0
2020-03-29,0,100.0,1.0,0.0
2020-03-30,74,100.0,1.0,74.0
2020-03-31,92,100.0,1.0,92.0
2020-04-01,100,70.0,0.7,70.0
2020-04-02,58,70.0,0.7,40.599999999999994
2020-04-03,66,70.0,0.7,46.199999999999996
2020-04-04,0,70.0,0.7,0.0
2020-04-05,18,70.0,0.7,12.6
2020-04-06,70,70.0,0.7,49.0
2020-04-07,52,70.0,0.7,36.4
2020-04-08,81,70.0,0.7,56.699999999999996
2020-04-09,77,70.0,0.7,53.9
2020-04-10,11,70.0,0.7,7.699999999999999
2020-04-11,0,70.0,0.7,0.0
2020-04-12,0,70.0,0.7,0.0
2020-04-13,38,70.0,0.7,26.599999999999998
2020-04-14,66,70.0,0.7,46.199999999999996
2020-04-15,46,70.0,0.7,32.199999999999996
2020-04-16,42,70.0,0.7,29.4
2020-04-17,40,70.0,0.7,28.0
2020-04-18,0,70.0,0.7,0.0
2020-04-19,30,70.0,0.7,21.0
2020-04-20,46,70.0,0.7,32.199999999999996
2020-04-21,47,70.0,0.7,32.9
2020-04-22,25,70.0,0.7,17.5
2020-04-23,32,70.0,0.7,22.4
2020-04-24,15,70.0,0.7,10.5
2020-04-25,0,70.0,0.7,0.0
2020-04-26,28,70.0,0.7,19.599999999999998
2020-04-27,48,70.0,0.7,33.599999999999994
2020-04-28,34,70.0,0.7,23.799999999999997
2020-04-29,41,70.0,0.7,28.7
2020-04-30,56,70.0,0.7,39.199999999999996
2020-05-01,65,51.0,0.51,33.15
2020-05-02,67,51.0,0.51,34.17
2020-05-03,0,51.0,0.51,0.0
2020-05-04,27,51.0,0.51,13.77
2020-05-05,100,51.0,0.51,51.0
2020-05-06,29,51.0,0.51,14.790000000000001
2020-05-07,31,51.0,0.51,15.81
2020-05-08,15,51.0,0.51,7.65
2020-05-09,25,51.0,0.51,12.75
2020-05-10,0,51.0,0.51,0.0
2020-05-11,45,51.0,0.51,22.95
2020-05-12,19,51.0,0.51,9.69
2020-05-13,19,51.0,0.51,9.69
2020-05-14,0,51.0,0.51,0.0
2020-05-15,43,51.0,0.51,21.93
2020-05-16,22,51.0,0.51,11.22
2020-05-17,0,51.0,0.51,0.0
2020-05-18,57,51.0,0.51,29.07
2020-05-19,22,51.0,0.51,11.22
2020-05-20,0,51.0,0.51,0.0
2020-05-21,81,51.0,0.51,41.31
2020-05-22,29,51.0,0.51,14.790000000000001
2020-05-23,21,51.0,0.51,10.71
2020-05-24,0,51.0,0.51,0.0
2020-05-25,0,51.0,0.51,0.0
2020-05-26,57,51.0,0.51,29.07
2020-05-27,29,51.0,0.51,14.790000000000001
2020-05-28,31,51.0,0.51,15.81
2020-05-29,54,51.0,0.51,27.54
2020-05-30,0,51.0,0.51,0.0
2020-05-31,0,51.0,0.51,0.0
2020-06-01,38,54.0,0.54,20.520000000000003
2020-06-02,59,54.0,0.54,31.860000000000003
2020-06-03,0,54.0,0.54,0.0
2020-06-04,80,54.0,0.54,43.2
2020-06-05,75,54.0,0.54,40.5
2020-06-06,0,54.0,0.54,0.0
2020-06-07,0,54.0,0.54,0.0
2020-06-08,41,54.0,0.54,22.14
2020-06-09,77,54.0,0.54,41.580000000000005
2020-06-10,76,54.0,0.54,41.040000000000006
2020-06-11,61,54.0,0.54,32.940000000000005
2020-06-12,60,54.0,0.54,32.400000000000006
2020-06-13,0,54.0,0.54,0.0
2020-06-14,26,54.0,0.54,14.040000000000001
2020-06-15,72,54.0,0.54,38.88
2020-06-16,54,54.0,0.54,29.160000000000004
2020-06-17,58,54.0,0.54,31.32
2020-06-18,0,54.0,0.54,0.0
2020-06-19,39,54.0,0.54,21.060000000000002
2020-06-20,43,54.0,0.54,23.220000000000002
2020-06-21,0,54.0,0.54,0.0
2020-06-22,0,54.0,0.54,0.0
2020-06-23,35,54.0,0.54,18.900000000000002
2020-06-24,0,54.0,0.54,0.0
2020-06-25,44,54.0,0.54,23.76
2020-06-26,39,54.0,0.54,21.060000000000002
2020-06-27,0,54.0,0.54,0.0
2020-06-28,28,54.0,0.54,15.120000000000001
2020-06-29,100,54.0,0.54,54.0
2020-06-30,56,54.0,0.54,30.240000000000002
2020-07-01,20,56.0,0.56,11.200000000000001
2020-07-02,28,56.0,0.56,15.680000000000001
2020-07-03,18,56.0,0.56,10.080000000000002
2020-07-04,0,56.0,0.56,0.0
2020-07-05,33,56.0,0.56,18.48
2020-07-06,52,56.0,0.56,29.120000000000005
2020-07-07,23,56.0,0.56,12.88
2020-07-08,26,56.0,0.56,14.560000000000002
2020-07-09,54,56.0,0.56,30.240000000000002
2020-07-10,63,56.0,0.56,35.28
2020-07-11,0,56.0,0.56,0.0
2020-07-12,0,56.0,0.56,0.0
2020-07-13,12,56.0,0.56,6.720000000000001
2020-07-14,68,56.0,0.56,38.080000000000005
2020-07-15,100,56.0,0.56,56.00000000000001
2020-07-16,33,56.0,0.56,18.48
2020-07-17,42,56.0,0.56,23.520000000000003
2020-07-18,15,56.0,0.56,8.4
2020-07-19,57,56.0,0.56,31.92
2020-07-20,63,56.0,0.56,35.28
2020-07-21,48,56.0,0.56,26.880000000000003
2020-07-22,44,56.0,0.56,24.64
2020-07-23,68,56.0,0.56,38.080000000000005
2020-07-24,28,56.0,0.56,15.680000000000001
2020-07-25,17,56.0,0.56,9.520000000000001
2020-07-26,17,56.0,0.56,9.520000000000001
2020-07-27,28,56.0,0.56,15.680000000000001
2020-07-28,56,56.0,0.56,31.360000000000003
2020-07-29,32,56.0,0.56,17.92
2020-07-30,11,56.0,0.56,6.16
2020-07-31,46,56.0,0.56,25.76
2020-08-01,0,63.0,0.63,0.0
2020-08-02,0,63.0,0.63,0.0
2020-08-03,45,63.0,0.63,28.35
2020-08-04,16,63.0,0.63,10.08
2020-08-05,13,63.0,0.63,8.19
2020-08-06,24,63.0,0.63,15.120000000000001
2020-08-07,88,63.0,0.63,55.44
2020-08-08,0,63.0,0.63,0.0
2020-08-09,0,63.0,0.63,0.0
2020-08-10,30,63.0,0.63,18.9
2020-08-11,34,63.0,0.63,21.42
2020-08-12,78,63.0,0.63,49.14
2020-08-13,49,63.0,0.63,30.87
2020-08-14,58,63.0,0.63,36.54
2020-08-15,14,63.0,0.63,8.82
2020-08-16,0,63.0,0.63,0.0
2020-08-17,51,63.0,0.63,32.13
2020-08-18,43,63.0,0.63,27.09
2020-08-19,44,63.0,0.63,27.72
2020-08-20,34,63.0,0.63,21.42
2020-08-21,22,63.0,0.63,13.86
2020-08-22,0,63.0,0.63,0.0
2020-08-23,0,63.0,0.63,0.0
2020-08-24,96,63.0,0.63,60.480000000000004
2020-08-25,100,63.0,0.63,63.0
2020-08-26,71,63.0,0.63,44.73
2020-08-27,34,63.0,0.63,21.42
2020-08-28,51,63.0,0.63,32.13
2020-08-29,16,63.0,0.63,10.08
2020-08-30,0,63.0,0.63,0.0
2020-08-31,55,63.0,0.63,34.65
2020-09-01,46,53.0,0.53,24.380000000000003
2020-09-02,81,53.0,0.53,42.93
2020-09-03,74,53.0,0.53,39.22
2020-09-04,65,53.0,0.53,34.45
2020-09-05,36,53.0,0.53,19.080000000000002
2020-09-06,0,53.0,0.53,0.0
2020-09-07,31,53.0,0.53,16.43
2020-09-08,46,53.0,0.53,24.380000000000003
2020-09-09,43,53.0,0.53,22.790000000000003
2020-09-10,38,53.0,0.53,20.14
2020-09-11,100,53.0,0.53,53.0
2020-09-12,47,53.0,0.53,24.91
2020-09-13,0,53.0,0.53,0.0
2020-09-14,18,53.0,0.53,9.540000000000001
2020-09-15,78,53.0,0.53,41.34
2020-09-16,78,53.0,0.53,41.34
2020-09-17,37,53.0,0.53,19.61
2020-09-18,94,53.0,0.53,49.82
2020-09-19,34,53.0,0.53,18.02
2020-09-20,0,53.0,0.53,0.0
2020-09-21,48,53.0,0.53,25.44
2020-09-22,41,53.0,0.53,21.73
2020-09-23,57,53.0,0.53,30.21
2020-09-24,76,53.0,0.53,40.28
2020-09-25,40,53.0,0.53,21.200000000000003
2020-09-26,25,53.0,0.53,13.25
2020-09-27,0,53.0,0.53,0.0
2020-09-28,61,53.0,0.53,32.33
2020-09-29,0,53.0,0.53,0.0
2020-09-30,0,53.0,0.53,0.0
2020-10-01,77,47.0,0.47,36.19
2020-10-02,24,47.0,0.47,11.28
2020-10-03,37,47.0,0.47,17.39
2020-10-04,48,47.0,0.47,22.56
2020-10-05,46,47.0,0.47,21.619999999999997
2020-10-06,23,47.0,0.47,10.809999999999999
2020-10-07,0,47.0,0.47,0.0
2020-10-08,54,47.0,0.47,25.38
2020-10-09,48,47.0,0.47,22.56
2020-10-10,0,47.0,0.47,0.0
2020-10-11,0,47.0,0.47,0.0
2020-10-12,84,47.0,0.47,39.48
2020-10-13,32,47.0,0.47,15.04
2020-10-14,25,47.0,0.47,11.75
2020-10-15,68,47.0,0.47,31.959999999999997
2020-10-16,56,47.0,0.47,26.32
2020-10-17,0,47.0,0.47,0.0
2020-10-18,80,47.0,0.47,37.599999999999994
2020-10-19,70,47.0,0.47,32.9
2020-10-20,84,47.0,0.47,39.48
2020-10-21,100,47.0,0.47,47.0
2020-10-22,0,47.0,0.47,0.0
2020-10-23,43,47.0,0.47,20.209999999999997
2020-10-24,0,47.0,0.47,0.0
2020-10-25,0,47.0,0.47,0.0
2020-10-26,37,47.0,0.47,17.39
2020-10-27,93,47.0,0.47,43.71
2020-10-28,39,47.0,0.47,18.33
2020-10-29,43,47.0,0.47,20.209999999999997
2020-10-30,57,47.0,0.47,26.79
2020-10-31,0,47.0,0.47,0.0
2020-11-01,31,62.0,0.62,19.22
2020-11-02,58,62.0,0.62,35.96
2020-11-03,25,62.0,0.62,15.5
2020-11-04,16,62.0,0.62,9.92
2020-11-05,26,62.0,0.62,16.12
2020-11-06,25,62.0,0.62,15.5
2020-11-07,30,62.0,0.62,18.6
2020-11-08,0,62.0,0.62,0.0
2020-11-09,100,62.0,0.62,62.0
2020-11-10,63,62.0,0.62,39.06
2020-11-11,51,62.0,0.62,31.62
2020-11-12,0,62.0,0.62,0.0
2020-11-13,43,62.0,0.62,26.66
2020-11-14,0,62.0,0.62,0.0
2020-11-15,0,62.0,0.62,0.0
2020-11-16,69,62.0,0.62,42.78
2020-11-17,89,62.0,0.62,55.18
2020-11-18,75,62.0,0.62,46.5
2020-11-19,60,62.0,0.62,37.2
2020-11-20,65,62.0,0.62,40.3
2020-11-21,51,62.0,0.62,31.62
2020-11-22,17,62.0,0.62,10.54
2020-11-23,43,62.0,0.62,26.66
2020-11-24,42,62.0,0.62,26.04
2020-11-25,0,62.0,0.62,0.0
2020-11-26,83,62.0,0.62,51.46
2020-11-27,59,62.0,0.62,36.58
2020-11-28,29,62.0,0.62,17.98
2020-11-29,31,62.0,0.62,19.22
2020-11-30,50,62.0,0.62,31.0
2020-12-01,39,51.0,0.51,19.89
2020-12-02,17,51.0,0.51,8.67
2020-12-03,30,51.0,0.51,15.3
2020-12-04,97,51.0,0.51,49.47
2020-12-05,68,51.0,0.51,34.68
2020-12-06,23,51.0,0.51,11.73
2020-12-07,36,51.0,0.51,18.36
2020-12-08,48,51.0,0.51,24.48
2020-12-09,16,51.0,0.51,8.16
2020-12-10,41,51.0,0.51,20.91
2020-12-11,71,51.0,0.51,36.21
2020-12-12,100,51.0,0.51,51.0
2020-12-13,0,51.0,0.51,0.0
2020-12-14,50,51.0,0.51,25.5
2020-12-15,48,51.0,0.51,24.48
2020-12-16,0,51.0,0.51,0.0
2020-12-17,53,51.0,0.51,27.03
2020-12-18,65,51.0,0.51,33.15
2020-12-19,0,51.0,0.51,0.0
2020-12-20,0,51.0,0.51,0.0
2020-12-21,0,51.0,0.51,0.0
2020-12-22,26,51.0,0.51,13.26
2020-12-23,26,51.0,0.51,13.26
2020-12-24,25,51.0,0.51,12.75
2020-12-25,23,51.0,0.51,11.73
2020-12-26,0,51.0,0.51,0.0
2020-12-27,36,51.0,0.51,18.36
2020-12-28,0,51.0,0.51,0.0
2020-12-29,38,51.0,0.51,19.38
2020-12-30,42,51.0,0.51,21.42
2020-12-31,20,51.0,0.51,10.2
