date,VeChain price
2019-11-11,3.88
2019-11-12,2.32
2019-11-13,2.0
2019-11-14,1.52
2019-11-15,2.88
2019-11-16,2.16
2019-11-17,0.0
2019-11-18,2.7600000000000002
2019-11-19,2.12
2019-11-20,2.44
2019-11-21,1.48
2019-11-22,0.0
2019-11-23,0.0
2019-11-24,0.0
2019-11-25,1.8800000000000001
2019-11-26,3.44
2019-11-27,0.0
2019-11-28,0.0
2019-11-29,0.0
2019-11-30,0.0
2019-12-01,0.69
2019-12-02,1.2
2019-12-03,0.0
2019-12-04,0.54
2019-12-05,0.0
2019-12-06,1.14
2019-12-07,3.0
2019-12-08,0.0
2019-12-09,0.84
2019-12-10,0.63
2019-12-11,0.51
2019-12-12,0.96
2019-12-13,0.72
2019-12-14,0.87
2019-12-15,0.78
2019-12-16,0.0
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,0.6
2019-12-20,0.0
2019-12-21,0.0
2019-12-22,0.0
2019-12-23,0.0
2019-12-24,1.26
2019-12-25,0.0
2019-12-26,1.74
2019-12-27,0.75
2019-12-28,0.0
2019-12-29,0.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-01,0.0
2020-01-02,0.0
2020-01-03,1.42
2020-01-04,0.0
2020-01-05,1.12
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.5
2020-01-10,0.0
2020-01-11,0.0
2020-01-12,0.0
2020-01-13,0.4
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,2.0
2020-01-18,0.0
2020-01-19,1.1400000000000001
2020-01-20,0.0
2020-01-21,0.0
2020-01-22,0.0
2020-01-23,0.0
2020-01-24,0.0
2020-01-25,0.64
2020-01-26,0.5
2020-01-27,0.0
2020-01-28,0.52
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,1.98
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,1.8800000000000001
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,1.6
2020-02-07,2.08
2020-02-08,0.0
2020-02-09,1.84
2020-02-10,0.0
2020-02-11,1.8
2020-02-12,2.52
2020-02-13,0.0
2020-02-14,4.0
2020-02-15,2.36
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,1.12
2020-02-20,0.0
2020-02-21,0.0
2020-02-22,0.0
2020-02-23,0.0
2020-02-24,1.4000000000000001
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,2.04
2020-02-28,1.76
2020-02-29,0.0
2020-03-01,1.68
2020-03-02,0.0
2020-03-03,1.65
2020-03-04,2.1
2020-03-05,1.8299999999999998
2020-03-06,0.0
2020-03-07,0.0
2020-03-08,0.0
2020-03-09,0.0
2020-03-10,2.88
2020-03-11,0.0
2020-03-12,0.0
2020-03-13,0.0
2020-03-14,1.5899999999999999
2020-03-15,0.0
2020-03-16,3.0
2020-03-17,2.01
2020-03-18,0.0
2020-03-19,0.99
2020-03-20,0.0
2020-03-21,0.0
2020-03-22,0.0
2020-03-23,0.0
2020-03-24,0.8999999999999999
2020-03-25,2.07
2020-03-26,0.0
2020-03-27,2.34
2020-03-28,0.0
2020-03-29,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-04,0.0
2020-04-05,0.0
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,1.28
2020-04-10,0.0
2020-04-11,0.0
2020-04-12,0.0
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,0.52
2020-04-18,0.0
2020-04-19,1.76
2020-04-20,0.0
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.52
2020-04-24,0.68
2020-04-25,0.0
2020-04-26,2.0
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,1.12
2020-05-01,3.2
2020-05-02,1.6
2020-05-03,0.0
2020-05-04,2.5500000000000003
2020-05-05,0.0
2020-05-06,1.0
2020-05-07,0.0
2020-05-08,1.85
2020-05-09,1.35
2020-05-10,1.7000000000000002
2020-05-11,3.7
2020-05-12,2.2
2020-05-13,2.0
2020-05-14,1.6500000000000001
2020-05-15,1.6
2020-05-16,2.35
2020-05-17,3.3000000000000003
2020-05-18,0.0
2020-05-19,1.1
2020-05-20,1.35
2020-05-21,2.0500000000000003
2020-05-22,0.0
2020-05-23,1.85
2020-05-24,0.0
2020-05-25,3.1500000000000004
2020-05-26,1.55
2020-05-27,2.85
2020-05-28,0.0
2020-05-29,3.0500000000000003
2020-05-30,5.0
2020-05-31,3.95
2020-06-01,2.2
2020-06-02,1.5
2020-06-03,5.4
2020-06-04,3.8000000000000003
2020-06-05,3.7
2020-06-06,7.4
2020-06-07,3.9000000000000004
2020-06-08,10.0
2020-06-09,4.6000000000000005
2020-06-10,7.1000000000000005
2020-06-11,7.7
2020-06-12,7.9
2020-06-13,6.300000000000001
2020-06-14,4.2
2020-06-15,4.7
2020-06-16,5.2
2020-06-17,5.2
2020-06-18,6.6000000000000005
2020-06-19,2.4000000000000004
2020-06-20,1.7000000000000002
2020-06-21,5.0
2020-06-22,2.6
2020-06-23,3.5
2020-06-24,5.2
2020-06-25,0.0
2020-06-26,2.9000000000000004
2020-06-27,0.0
2020-06-28,3.5
2020-06-29,0.0
2020-06-30,0.0
2020-07-01,1.71
2020-07-02,2.66
2020-07-03,3.99
2020-07-04,9.69
2020-07-05,16.15
2020-07-06,8.36
2020-07-07,6.84
2020-07-08,19.0
2020-07-09,9.69
2020-07-10,7.41
2020-07-11,7.22
2020-07-12,3.42
2020-07-13,6.46
2020-07-14,5.89
2020-07-15,6.84
2020-07-16,4.5600000000000005
2020-07-17,2.47
2020-07-18,3.99
2020-07-19,3.61
2020-07-20,5.32
2020-07-21,3.42
2020-07-22,7.03
2020-07-23,3.8
2020-07-24,4.18
2020-07-25,1.71
2020-07-26,4.37
2020-07-27,5.89
2020-07-28,5.13
2020-07-29,4.37
2020-07-30,5.32
2020-07-31,3.99
2020-08-01,3.6400000000000006
2020-08-02,6.0200000000000005
2020-08-03,1.54
2020-08-04,0.0
2020-08-05,5.460000000000001
2020-08-06,5.180000000000001
2020-08-07,5.880000000000001
2020-08-08,9.66
2020-08-09,10.64
2020-08-10,0.0
2020-08-11,7.000000000000001
2020-08-12,11.340000000000002
2020-08-13,8.96
2020-08-14,8.96
2020-08-15,14.000000000000002
2020-08-16,5.040000000000001
2020-08-17,3.7800000000000002
2020-08-18,4.48
2020-08-19,7.140000000000001
2020-08-20,3.7800000000000002
2020-08-21,4.9
2020-08-22,2.3800000000000003
2020-08-23,1.8200000000000003
2020-08-24,1.2600000000000002
2020-08-25,4.760000000000001
2020-08-26,2.24
2020-08-27,3.6400000000000006
2020-08-28,2.5200000000000005
2020-08-29,2.9400000000000004
2020-08-30,2.1
2020-08-31,2.24
2020-09-01,8.0
2020-09-02,1.92
2020-09-03,6.5600000000000005
2020-09-04,5.36
2020-09-05,7.12
2020-09-06,3.68
2020-09-07,3.6
2020-09-08,2.4
2020-09-09,0.0
2020-09-10,5.12
2020-09-11,1.6
2020-09-12,4.0
2020-09-13,0.0
2020-09-14,2.4
2020-09-15,3.36
2020-09-16,0.0
2020-09-17,0.0
2020-09-18,2.0
2020-09-19,2.08
2020-09-20,2.96
2020-09-21,3.36
2020-09-22,2.16
2020-09-23,0.0
2020-09-24,3.36
2020-09-25,2.56
2020-09-26,3.12
2020-09-27,7.04
2020-09-28,1.76
2020-09-29,2.56
2020-09-30,3.04
2020-10-01,0.0
2020-10-02,0.9500000000000001
2020-10-03,1.0
2020-10-04,2.7
2020-10-05,0.75
2020-10-06,0.0
2020-10-07,0.7000000000000001
2020-10-08,0.0
2020-10-09,1.35
2020-10-10,1.3
2020-10-11,0.0
2020-10-12,5.0
2020-10-13,1.35
2020-10-14,1.4000000000000001
2020-10-15,0.0
2020-10-16,1.75
2020-10-17,0.0
2020-10-18,0.0
2020-10-19,0.0
2020-10-20,0.65
2020-10-21,1.4000000000000001
2020-10-22,0.7000000000000001
2020-10-23,1.1
2020-10-24,1.05
2020-10-25,0.0
2020-10-26,0.65
2020-10-27,0.0
2020-10-28,1.0
2020-10-29,0.0
2020-10-30,0.0
2020-10-31,2.3000000000000003
2020-11-01,0.0
2020-11-02,1.76
2020-11-03,0.0
2020-11-04,1.54
2020-11-05,2.64
2020-11-06,1.43
2020-11-07,1.76
2020-11-08,2.09
2020-11-09,0.0
2020-11-10,2.09
2020-11-11,2.64
2020-11-12,1.54
2020-11-13,2.64
2020-11-14,2.75
2020-11-15,0.0
2020-11-16,1.76
2020-11-17,2.97
2020-11-18,4.18
2020-11-19,3.74
2020-11-20,2.86
2020-11-21,3.85
2020-11-22,3.52
2020-11-23,11.0
2020-11-24,3.63
2020-11-25,7.48
2020-11-26,0.0
2020-11-27,3.63
2020-11-28,3.74
2020-11-29,4.29
2020-11-30,4.73
2020-12-01,5.28
2020-12-02,0.0
2020-12-03,5.12
2020-12-04,6.24
2020-12-05,4.96
2020-12-06,5.92
2020-12-07,2.88
2020-12-08,6.88
2020-12-09,4.32
2020-12-10,0.0
2020-12-11,2.56
2020-12-12,1.76
2020-12-13,3.84
2020-12-14,3.84
2020-12-15,0.0
2020-12-16,7.68
2020-12-17,16.0
2020-12-18,6.5600000000000005
2020-12-19,5.6000000000000005
2020-12-20,10.24
2020-12-21,5.92
2020-12-22,3.84
2020-12-23,4.16
2020-12-24,3.68
2020-12-25,5.44
2020-12-26,5.6000000000000005
2020-12-27,6.24
2020-12-28,11.200000000000001
2020-12-29,6.4
2020-12-30,8.96
2020-12-31,9.120000000000001
2021-01-01,5.76
2021-01-02,13.92
2021-01-03,13.2
2021-01-04,24.0
2021-01-05,20.64
2021-01-06,23.279999999999998
2021-01-07,12.719999999999999
2021-01-08,14.879999999999999
2021-01-09,16.8
2021-01-10,5.52
2021-01-11,7.4399999999999995
2021-01-12,7.199999999999999
2021-01-13,5.52
2021-01-14,6.24
2021-01-15,4.08
2021-01-16,5.52
2021-01-17,0.0
2021-01-18,13.92
2021-01-19,8.64
2021-01-20,13.44
2021-01-21,7.4399999999999995
2021-01-22,7.199999999999999
2021-01-23,8.4
2021-01-24,8.4
2021-01-25,9.36
2021-01-26,0.0
2021-01-27,9.84
2021-01-28,7.68
2021-01-29,13.2
2021-01-30,9.12
2021-01-31,11.76
2021-02-01,11.16
2021-02-02,5.76
2021-02-03,8.28
2021-02-04,10.44
2021-02-05,18.0
2021-02-06,19.8
2021-02-07,24.84
2021-02-08,17.28
2021-02-09,24.119999999999997
2021-02-10,15.84
2021-02-11,20.16
2021-02-12,35.28
2021-02-13,36.0
2021-02-14,21.24
2021-02-15,21.96
2021-02-16,25.56
2021-02-17,20.88
2021-02-18,13.68
2021-02-19,15.479999999999999
2021-02-20,24.119999999999997
2021-02-21,21.96
2021-02-22,11.879999999999999
2021-02-23,15.84
2021-02-24,8.64
2021-02-25,13.68
2021-02-26,8.64
2021-02-27,14.399999999999999
2021-02-28,7.199999999999999
2021-03-01,19.8
2021-03-02,9.9
2021-03-03,14.4
2021-03-04,21.150000000000002
2021-03-05,17.55
2021-03-06,5.4
2021-03-07,28.8
2021-03-08,30.150000000000002
2021-03-09,13.5
2021-03-10,33.300000000000004
2021-03-11,24.3
2021-03-12,28.8
2021-03-13,32.4
2021-03-14,20.25
2021-03-15,39.15
2021-03-16,27.45
2021-03-17,32.4
2021-03-18,32.85
2021-03-19,29.7
2021-03-20,45.0
2021-03-21,30.150000000000002
2021-03-22,31.95
2021-03-23,26.55
2021-03-24,36.0
2021-03-25,32.85
2021-03-26,29.25
2021-03-27,31.05
2021-03-28,27.900000000000002
2021-03-29,29.7
2021-03-30,28.8
2021-03-31,16.2
2021-04-01,13.950000000000001
2021-04-02,12.09
2021-04-03,17.67
2021-04-04,20.46
2021-04-05,27.900000000000002
2021-04-06,23.25
2021-04-07,23.25
2021-04-08,22.32
2021-04-09,33.480000000000004
2021-04-10,50.220000000000006
2021-04-11,34.410000000000004
2021-04-12,32.550000000000004
2021-04-13,32.550000000000004
2021-04-14,53.940000000000005
2021-04-15,54.870000000000005
2021-04-16,86.49000000000001
2021-04-17,93.0
2021-04-18,57.660000000000004
2021-04-19,67.89
2021-04-20,50.220000000000006
2021-04-21,46.5
2021-04-22,44.64
2021-04-23,43.71
2021-04-24,31.62
2021-04-25,29.76
2021-04-26,26.970000000000002
2021-04-27,30.69
2021-04-28,31.62
2021-04-29,28.830000000000002
2021-04-30,28.830000000000002
2021-05-01,51.0
2021-05-02,46.0
2021-05-03,47.0
2021-05-04,62.0
2021-05-05,71.0
2021-05-06,80.0
2021-05-07,100.0
2021-05-08,60.0
2021-05-09,65.0
2021-05-10,66.0
2021-05-11,59.0
2021-05-12,64.0
2021-05-13,53.0
2021-05-14,52.0
2021-05-15,49.0
2021-05-16,59.0
2021-05-17,47.0
2021-05-18,49.0
2021-05-19,83.0
2021-05-20,48.0
2021-05-21,56.0
2021-05-22,50.0
2021-05-23,60.0
2021-05-24,52.0
2021-05-25,34.0
2021-05-26,41.0
2021-05-27,37.0
2021-05-28,31.0
2021-05-29,29.0
2021-05-30,31.0
2021-05-31,31.0
2021-06-01,33.44
2021-06-02,36.52
2021-06-03,41.8
2021-06-04,44.0
2021-06-05,32.12
2021-06-06,16.28
2021-06-07,30.8
2021-06-08,33.0
2021-06-09,30.36
2021-06-10,26.84
2021-06-11,16.72
2021-06-12,27.72
2021-06-13,26.84
2021-06-14,32.56
2021-06-15,16.72
2021-06-16,14.08
2021-06-17,15.4
2021-06-18,6.16
2021-06-19,18.92
2021-06-20,14.08
2021-06-21,20.68
2021-06-22,22.44
2021-06-23,22.44
2021-06-24,26.4
2021-06-25,26.84
2021-06-26,16.72
2021-06-27,19.36
2021-06-28,18.92
2021-06-29,18.92
2021-06-30,12.76
2021-07-01,18.24
2021-07-02,11.28
2021-07-03,6.24
2021-07-04,9.12
2021-07-05,15.12
2021-07-06,15.36
2021-07-07,12.719999999999999
2021-07-08,4.32
2021-07-09,10.559999999999999
2021-07-10,5.52
2021-07-11,9.36
2021-07-12,7.4399999999999995
2021-07-13,6.72
2021-07-14,7.68
2021-07-15,10.32
2021-07-16,16.08
2021-07-17,9.6
2021-07-18,9.12
2021-07-19,8.4
2021-07-20,12.48
2021-07-21,6.24
2021-07-22,10.32
2021-07-23,11.76
2021-07-24,12.959999999999999
2021-07-25,16.32
2021-07-26,24.0
2021-07-27,11.04
2021-07-28,10.32
2021-07-29,10.32
2021-07-30,8.4
2021-07-31,6.24
2021-08-01,16.32
2021-08-02,11.9
2021-08-03,5.1000000000000005
2021-08-04,19.040000000000003
2021-08-05,16.32
2021-08-06,12.920000000000002
2021-08-07,19.380000000000003
2021-08-08,19.380000000000003
2021-08-09,21.42
2021-08-10,19.380000000000003
2021-08-11,24.48
2021-08-12,22.44
2021-08-13,23.8
2021-08-14,32.300000000000004
2021-08-15,29.240000000000002
2021-08-16,34.0
2021-08-17,18.360000000000003
2021-08-18,17.0
2021-08-19,16.32
2021-08-20,21.42
2021-08-21,16.32
2021-08-22,29.92
2021-08-23,26.520000000000003
2021-08-24,17.0
2021-08-25,25.840000000000003
2021-08-26,13.260000000000002
2021-08-27,18.360000000000003
2021-08-28,13.600000000000001
2021-08-29,11.56
2021-08-30,22.1
2021-08-31,22.1
2021-09-01,24.0
2021-09-02,30.0
2021-09-03,21.0
2021-09-04,22.8
2021-09-05,22.8
2021-09-06,21.3
2021-09-07,25.8
2021-09-08,14.1
2021-09-09,14.1
2021-09-10,14.1
2021-09-11,24.0
2021-09-12,16.8
2021-09-13,12.0
2021-09-14,16.5
2021-09-15,15.0
2021-09-16,12.9
2021-09-17,14.399999999999999
2021-09-18,13.799999999999999
2021-09-19,16.2
2021-09-20,14.1
2021-09-21,21.9
2021-09-22,11.7
2021-09-23,11.1
2021-09-24,15.0
2021-09-25,16.5
2021-09-26,6.8999999999999995
2021-09-27,15.0
2021-09-28,10.799999999999999
2021-09-29,7.5
2021-09-30,18.0
2021-10-01,14.08
2021-10-02,19.52
2021-10-03,13.120000000000001
2021-10-04,11.52
2021-10-05,13.120000000000001
2021-10-06,13.120000000000001
2021-10-07,19.52
2021-10-08,14.72
2021-10-09,13.76
2021-10-10,21.12
2021-10-11,22.400000000000002
2021-10-12,5.44
2021-10-13,12.8
2021-10-14,24.64
2021-10-15,24.64
2021-10-16,24.96
2021-10-17,28.48
2021-10-18,29.12
2021-10-19,18.88
2021-10-20,19.84
2021-10-21,31.04
2021-10-22,23.68
2021-10-23,17.28
2021-10-24,19.84
2021-10-25,25.92
2021-10-26,29.44
2021-10-27,26.88
2021-10-28,32.0
2021-10-29,17.92
2021-10-30,23.04
2021-10-31,12.8
2021-11-01,4.5600000000000005
2021-11-02,17.48
2021-11-03,17.48
2021-11-04,23.18
2021-11-05,28.12
2021-11-06,19.76
2021-11-07,19.76
2021-11-08,25.84
2021-11-09,38.0
2021-11-10,26.22
2021-11-11,20.14
2021-11-12,15.58
2021-11-13,19.38
2021-11-14,21.66
2021-11-15,27.36
2021-11-16,14.82
2021-11-17,19.38
2021-11-18,20.9
2021-11-19,14.44
2021-11-20,19.38
2021-11-21,11.4
2021-11-22,12.16
2021-11-23,11.02
2021-11-24,13.68
2021-11-25,8.36
2021-11-26,14.44
2021-11-27,3.42
2021-11-28,13.3
2021-11-29,10.26
2021-11-30,13.3
2021-12-01,14.08
2021-12-02,5.94
2021-12-03,13.2
2021-12-04,14.96
2021-12-05,22.0
2021-12-06,14.52
2021-12-07,15.18
2021-12-08,13.2
2021-12-09,11.0
2021-12-10,10.78
2021-12-11,14.52
2021-12-12,5.72
2021-12-13,9.68
2021-12-14,17.16
2021-12-15,15.62
2021-12-16,10.78
2021-12-17,11.22
2021-12-18,5.06
2021-12-19,8.14
2021-12-20,12.32
2021-12-21,9.46
2021-12-22,16.94
2021-12-23,7.26
2021-12-24,14.74
2021-12-25,3.96
2021-12-26,14.52
2021-12-27,17.82
2021-12-28,3.96
2021-12-29,9.46
2021-12-30,17.16
2021-12-31,6.38
2022-01-01,13.3
2022-01-02,4.48
2022-01-03,7.5600000000000005
2022-01-04,10.080000000000002
2022-01-05,6.0200000000000005
2022-01-06,14.000000000000002
2022-01-07,6.720000000000001
2022-01-08,3.6400000000000006
2022-01-09,4.9
2022-01-10,13.72
2022-01-11,8.96
2022-01-12,8.96
2022-01-13,8.540000000000001
2022-01-14,4.340000000000001
2022-01-15,8.260000000000002
2022-01-16,4.9
2022-01-17,7.280000000000001
2022-01-18,6.580000000000001
2022-01-19,6.300000000000001
2022-01-20,3.5000000000000004
2022-01-21,9.520000000000001
2022-01-22,4.0600000000000005
2022-01-23,6.720000000000001
2022-01-24,10.360000000000001
2022-01-25,7.140000000000001
2022-01-26,7.000000000000001
2022-01-27,7.700000000000001
2022-01-28,2.1
2022-01-29,0.0
2022-01-30,0.0
2022-01-31,8.260000000000002
2022-02-01,2.2
2022-02-02,4.95
2022-02-03,4.51
2022-02-04,4.62
2022-02-05,11.0
2022-02-06,5.94
2022-02-07,7.04
2022-02-08,6.05
2022-02-09,9.02
2022-02-10,7.04
2022-02-11,5.39
2022-02-12,7.48
2022-02-13,0.0
2022-02-14,6.49
2022-02-15,5.06
2022-02-16,3.63
2022-02-17,10.34
2022-02-18,0.0
2022-02-19,3.74
2022-02-20,4.62
2022-02-21,4.84
2022-02-22,6.71
2022-02-23,3.74
2022-02-24,10.12
2022-02-25,0.0
2022-02-26,0.0
2022-02-27,4.18
2022-02-28,5.39
2022-03-01,3.1
2022-03-02,2.0
2022-03-03,4.1000000000000005
2022-03-04,1.1
2022-03-05,1.3
2022-03-06,2.8000000000000003
2022-03-07,3.2
2022-03-08,3.4000000000000004
2022-03-09,3.8000000000000003
2022-03-10,0.0
2022-03-11,0.0
2022-03-12,1.6
2022-03-13,2.2
2022-03-14,4.5
2022-03-15,3.3000000000000003
2022-03-16,1.9000000000000001
2022-03-17,1.5
2022-03-18,3.7
2022-03-19,2.7
2022-03-20,0.0
2022-03-21,4.6000000000000005
2022-03-22,2.2
2022-03-23,2.5
2022-03-24,5.800000000000001
2022-03-25,1.9000000000000001
2022-03-26,2.7
2022-03-27,9.600000000000001
2022-03-28,6.4
2022-03-29,3.9000000000000004
2022-03-30,10.0
2022-03-31,2.7
2022-04-01,5.85
2022-04-02,6.75
2022-04-03,7.02
2022-04-04,6.21
2022-04-05,6.4799999999999995
2022-04-06,5.13
2022-04-07,3.5999999999999996
2022-04-08,5.9399999999999995
2022-04-09,7.739999999999999
2022-04-10,8.01
2022-04-11,0.0
2022-04-12,3.78
2022-04-13,9.0
2022-04-14,4.05
2022-04-15,0.0
2022-04-16,4.77
2022-04-17,3.15
2022-04-18,5.49
2022-04-19,1.71
2022-04-20,4.2299999999999995
2022-04-21,6.93
2022-04-22,6.75
2022-04-23,3.42
2022-04-24,5.85
2022-04-25,3.8699999999999997
2022-04-26,2.88
2022-04-27,5.58
2022-04-28,2.88
2022-04-29,6.569999999999999
2022-04-30,6.3
2022-05-01,5.2
2022-05-02,5.6000000000000005
2022-05-03,1.28
2022-05-04,2.96
2022-05-05,2.24
2022-05-06,5.76
2022-05-07,0.0
2022-05-08,0.0
2022-05-09,6.48
2022-05-10,3.36
2022-05-11,5.36
2022-05-12,7.68
2022-05-13,8.0
2022-05-14,5.36
2022-05-15,6.16
2022-05-16,3.7600000000000002
2022-05-17,8.0
2022-05-18,3.04
2022-05-19,6.16
2022-05-20,3.52
2022-05-21,0.0
2022-05-22,3.52
2022-05-23,0.0
2022-05-24,2.0
2022-05-25,0.0
2022-05-26,4.32
2022-05-27,4.32
2022-05-28,0.0
2022-05-29,6.4
2022-05-30,3.44
2022-05-31,3.6
2022-06-01,0.0
2022-06-02,0.0
2022-06-03,3.2800000000000002
2022-06-04,2.24
2022-06-05,2.88
2022-06-06,0.0
2022-06-07,2.72
2022-06-08,1.76
2022-06-09,6.24
2022-06-10,3.44
2022-06-11,0.0
2022-06-12,4.16
2022-06-13,5.5200000000000005
2022-06-14,0.0
2022-06-15,5.6000000000000005
2022-06-16,2.64
2022-06-17,4.5600000000000005
2022-06-18,8.0
2022-06-19,3.2800000000000002
2022-06-20,3.36
2022-06-21,1.76
2022-06-22,1.84
2022-06-23,2.4
2022-06-24,3.6
2022-06-25,5.04
2022-06-26,3.12
2022-06-27,2.32
2022-06-28,2.0
2022-06-29,2.88
2022-06-30,1.52
2022-07-01,1.26
2022-07-02,3.5999999999999996
2022-07-03,1.38
2022-07-04,0.0
2022-07-05,1.26
2022-07-06,1.92
2022-07-07,0.0
2022-07-08,2.2199999999999998
2022-07-09,3.06
2022-07-10,2.34
2022-07-11,1.5
2022-07-12,3.12
2022-07-13,2.2199999999999998
2022-07-14,6.0
2022-07-15,0.0
2022-07-16,1.5
2022-07-17,0.0
2022-07-18,1.7999999999999998
2022-07-19,4.5
2022-07-20,1.14
2022-07-21,0.0
2022-07-22,2.04
2022-07-23,1.74
2022-07-24,0.0
2022-07-25,0.0
2022-07-26,3.42
2022-07-27,0.0
2022-07-28,1.98
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,1.6199999999999999
2022-08-01,0.0
2022-08-02,1.0
2022-08-03,2.35
2022-08-04,4.9
2022-08-05,3.9000000000000004
2022-08-06,1.6500000000000001
2022-08-07,1.4500000000000002
2022-08-08,2.95
2022-08-09,0.0
2022-08-10,4.1000000000000005
2022-08-11,0.0
2022-08-12,5.0
2022-08-13,4.65
2022-08-14,1.35
2022-08-15,1.4000000000000001
2022-08-16,1.25
2022-08-17,0.0
2022-08-18,3.5500000000000003
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,2.85
2022-08-22,1.05
2022-08-23,0.0
2022-08-24,0.0
2022-08-25,0.0
2022-08-26,1.1500000000000001
2022-08-27,0.0
2022-08-28,4.1000000000000005
2022-08-29,1.25
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,2.88
2022-09-02,0.0
2022-09-03,2.24
2022-09-04,1.08
2022-09-05,0.0
2022-09-06,2.2
2022-09-07,2.84
2022-09-08,3.3200000000000003
2022-09-09,1.32
2022-09-10,0.0
2022-09-11,4.0
2022-09-12,0.0
2022-09-13,0.0
2022-09-14,0.0
2022-09-15,1.36
2022-09-16,2.8000000000000003
2022-09-17,1.08
2022-09-18,1.28
2022-09-19,0.0
2022-09-20,1.24
2022-09-21,0.0
2022-09-22,1.92
2022-09-23,1.92
2022-09-24,2.44
2022-09-25,0.0
2022-09-26,0.0
2022-09-27,1.28
2022-09-28,0.0
2022-09-29,1.24
2022-09-30,0.0
2022-10-01,0.0
2022-10-02,0.0
2022-10-03,0.0
2022-10-04,3.72
2022-10-05,2.04
2022-10-06,0.0
2022-10-07,0.0
2022-10-08,0.0
2022-10-09,2.08
2022-10-10,0.0
2022-10-11,1.56
2022-10-12,0.0
2022-10-13,3.12
2022-10-14,2.32
2022-10-15,0.0
2022-10-16,1.76
2022-10-17,1.76
2022-10-18,0.0
2022-10-19,0.0
2022-10-20,2.04
2022-10-21,1.84
2022-10-22,3.8000000000000003
2022-10-23,2.44
2022-10-24,2.64
2022-10-25,0.0
2022-10-26,4.0
2022-10-27,2.0
2022-10-28,2.96
2022-10-29,2.92
2022-10-30,0.0
2022-10-31,3.48
2022-11-01,1.2000000000000002
2022-11-02,3.7
2022-11-03,1.4000000000000001
2022-11-04,2.0500000000000003
2022-11-05,0.0
2022-11-06,0.0
2022-11-07,1.55
2022-11-08,0.0
2022-11-09,1.9500000000000002
2022-11-10,2.95
2022-11-11,1.05
2022-11-12,1.75
2022-11-13,2.45
2022-11-14,1.7000000000000002
2022-11-15,2.0
2022-11-16,0.0
2022-11-17,0.0
2022-11-18,5.0
2022-11-19,1.0
2022-11-20,1.1
2022-11-21,1.05
2022-11-22,0.0
2022-11-23,2.0500000000000003
2022-11-24,0.0
2022-11-25,0.0
2022-11-26,1.6500000000000001
2022-11-27,1.4000000000000001
2022-11-28,0.0
2022-11-29,0.0
2022-11-30,1.8
2022-12-01,1.96
2022-12-02,0.0
2022-12-03,0.0
2022-12-04,4.0
2022-12-05,2.7600000000000002
2022-12-06,0.0
2022-12-07,0.0
2022-12-08,1.16
2022-12-09,0.0
2022-12-10,3.56
2022-12-11,0.0
2022-12-12,0.0
2022-12-13,0.0
2022-12-14,2.96
2022-12-15,3.92
2022-12-16,2.16
2022-12-17,0.0
2022-12-18,0.0
2022-12-19,1.6
2022-12-20,0.0
2022-12-21,1.6400000000000001
2022-12-22,0.0
2022-12-23,2.0
2022-12-24,1.8
2022-12-25,0.0
2022-12-26,0.0
2022-12-27,0.0
2022-12-28,1.52
2022-12-29,0.0
2022-12-30,0.0
2022-12-31,1.56
2023-01-01,0.0
2023-01-02,1.2000000000000002
2023-01-03,0.0
2023-01-04,0.0
2023-01-05,3.9000000000000004
2023-01-06,0.0
2023-01-07,3.25
2023-01-08,3.35
2023-01-09,0.0
2023-01-10,0.0
2023-01-11,1.6500000000000001
2023-01-12,0.0
2023-01-13,0.0
2023-01-14,5.0
2023-01-15,1.1500000000000001
2023-01-16,0.0
2023-01-17,0.0
2023-01-18,1.3
2023-01-19,0.0
2023-01-20,0.0
2023-01-21,0.0
2023-01-22,4.15
2023-01-23,3.6500000000000004
2023-01-24,1.0
2023-01-25,1.2000000000000002
2023-01-26,0.0
2023-01-27,1.55
2023-01-28,0.9500000000000001
2023-01-29,0.0
2023-01-30,1.5
2023-01-31,1.25
2023-02-01,0.0
2023-02-02,0.0
2023-02-03,3.2
2023-02-04,4.3500000000000005
2023-02-05,0.0
2023-02-06,0.0
2023-02-07,0.0
2023-02-08,0.0
2023-02-09,5.0
2023-02-10,4.9
2023-02-11,2.1
2023-02-12,4.1000000000000005
