date,JNJ
2019-10-08,18.0
2019-10-09,35.1
2019-10-10,18.45
2019-10-11,21.6
2019-10-12,10.35
2019-10-13,9.45
2019-10-14,17.1
2019-10-15,33.75
2019-10-16,26.1
2019-10-17,24.3
2019-10-18,45.0
2019-10-19,16.650000000000002
2019-10-20,10.8
2019-10-21,36.0
2019-10-22,28.35
2019-10-23,25.2
2019-10-24,24.3
2019-10-25,24.75
2019-10-26,9.45
2019-10-27,6.3
2019-10-28,20.7
2019-10-29,31.05
2019-10-30,29.7
2019-10-31,21.15
2019-11-01,21.33
2019-11-02,5.4
2019-11-03,6.210000000000001
2019-11-04,23.22
2019-11-05,22.14
2019-11-06,24.840000000000003
2019-11-07,26.19
2019-11-08,18.36
2019-11-09,9.18
2019-11-10,7.290000000000001
2019-11-11,17.01
2019-11-12,22.14
2019-11-13,17.82
2019-11-14,20.25
2019-11-15,22.41
2019-11-16,9.18
2019-11-17,7.0200000000000005
2019-11-18,18.630000000000003
2019-11-19,18.09
2019-11-20,22.68
2019-11-21,24.03
2019-11-22,27.0
2019-11-23,10.8
2019-11-24,4.050000000000001
2019-11-25,17.28
2019-11-26,19.17
2019-11-27,18.630000000000003
2019-11-28,6.210000000000001
2019-11-29,9.45
2019-11-30,5.94
2019-12-01,2.7
2019-12-02,15.12
2019-12-03,18.630000000000003
2019-12-04,18.09
2019-12-05,18.36
2019-12-06,26.19
2019-12-07,10.8
2019-12-08,6.75
2019-12-09,17.82
2019-12-10,18.9
2019-12-11,16.470000000000002
2019-12-12,22.14
2019-12-13,19.44
2019-12-14,7.56
2019-12-15,5.4
2019-12-16,22.950000000000003
2019-12-17,26.19
2019-12-18,18.9
2019-12-19,21.87
2019-12-20,27.0
2019-12-21,10.8
2019-12-22,6.48
2019-12-23,22.950000000000003
2019-12-24,16.470000000000002
2019-12-25,8.370000000000001
2019-12-26,18.09
2019-12-27,17.55
2019-12-28,7.83
2019-12-29,6.75
2019-12-30,16.470000000000002
2019-12-31,19.44
2020-01-01,8.28
2020-01-02,24.12
2020-01-03,20.88
2020-01-04,6.84
2020-01-05,4.32
2020-01-06,16.56
2020-01-07,16.2
2020-01-08,25.2
2020-01-09,20.88
2020-01-10,17.64
2020-01-11,12.6
2020-01-12,7.199999999999999
2020-01-13,21.96
2020-01-14,19.44
2020-01-15,25.2
2020-01-16,21.96
2020-01-17,26.64
2020-01-18,10.44
2020-01-19,7.199999999999999
2020-01-20,9.72
2020-01-21,23.04
2020-01-22,36.0
2020-01-23,29.52
2020-01-24,20.16
2020-01-25,8.64
2020-01-26,5.4
2020-01-27,18.72
2020-01-28,26.28
2020-01-29,26.28
2020-01-30,28.8
2020-01-31,20.88
2020-02-01,7.36
2020-02-02,4.16
2020-02-03,14.08
2020-02-04,21.44
2020-02-05,21.12
2020-02-06,21.12
2020-02-07,18.56
2020-02-08,6.08
2020-02-09,4.8
2020-02-10,15.04
2020-02-11,14.4
2020-02-12,17.28
2020-02-13,15.68
2020-02-14,18.56
2020-02-15,7.04
2020-02-16,4.8
2020-02-17,5.76
2020-02-18,14.72
2020-02-19,16.32
2020-02-20,14.72
2020-02-21,14.72
2020-02-22,4.8
2020-02-23,6.08
2020-02-24,19.84
2020-02-25,19.2
2020-02-26,16.0
2020-02-27,19.52
2020-02-28,32.0
2020-02-29,13.76
2020-03-01,6.2
2020-03-02,19.22
2020-03-03,19.22
2020-03-04,19.22
2020-03-05,18.6
2020-03-06,18.6
2020-03-07,7.439999999999999
2020-03-08,8.06
2020-03-09,22.32
2020-03-10,22.94
2020-03-11,22.32
2020-03-12,28.52
2020-03-13,31.62
2020-03-14,8.06
2020-03-15,8.06
2020-03-16,29.14
2020-03-17,22.94
2020-03-18,28.52
2020-03-19,26.66
2020-03-20,29.14
2020-03-21,7.439999999999999
2020-03-22,11.16
2020-03-23,29.14
2020-03-24,27.9
2020-03-25,31.0
2020-03-26,27.28
2020-03-27,21.08
2020-03-28,9.92
2020-03-29,6.82
2020-03-30,62.0
2020-03-31,47.12
2020-04-01,37.7
2020-04-02,29.25
2020-04-03,27.95
2020-04-04,11.7
2020-04-05,11.05
2020-04-06,31.85
2020-04-07,30.55
2020-04-08,28.6
2020-04-09,31.85
2020-04-10,15.6
2020-04-11,9.1
2020-04-12,7.800000000000001
2020-04-13,31.85
2020-04-14,65.0
2020-04-15,43.55
2020-04-16,35.1
2020-04-17,39.0
2020-04-18,11.7
2020-04-19,9.1
2020-04-20,26.65
2020-04-21,27.3
2020-04-22,26.65
2020-04-23,33.15
2020-04-24,26.65
2020-04-25,9.75
2020-04-26,7.15
2020-04-27,26.65
2020-04-28,24.7
2020-04-29,27.95
2020-04-30,23.4
2020-05-01,30.03
2020-05-02,13.65
2020-05-03,7.800000000000001
2020-05-04,30.03
2020-05-05,32.76
2020-05-06,26.91
2020-05-07,24.57
2020-05-08,30.81
2020-05-09,10.92
2020-05-10,9.75
2020-05-11,24.96
2020-05-12,27.3
2020-05-13,25.74
2020-05-14,26.91
2020-05-15,30.03
2020-05-16,11.31
2020-05-17,8.58
2020-05-18,37.44
2020-05-19,35.88
2020-05-20,39.0
2020-05-21,30.81
2020-05-22,23.4
2020-05-23,12.09
2020-05-24,5.46
2020-05-25,7.41
2020-05-26,29.64
2020-05-27,27.3
2020-05-28,26.52
2020-05-29,26.91
2020-05-30,8.58
2020-05-31,8.19
2020-06-01,26.46
2020-06-02,31.08
2020-06-03,28.98
2020-06-04,28.14
2020-06-05,35.28
2020-06-06,14.28
2020-06-07,7.979999999999999
2020-06-08,30.24
2020-06-09,30.66
2020-06-10,34.02
2020-06-11,39.48
2020-06-12,42.0
2020-06-13,13.44
2020-06-14,8.4
2020-06-15,34.86
2020-06-16,34.02
2020-06-17,29.82
2020-06-18,27.3
2020-06-19,32.34
2020-06-20,9.66
2020-06-21,10.08
2020-06-22,26.88
2020-06-23,25.62
2020-06-24,26.04
2020-06-25,27.3
2020-06-26,24.78
2020-06-27,11.34
2020-06-28,10.5
2020-06-29,30.66
2020-06-30,29.4
2020-07-01,18.0
2020-07-02,19.35
2020-07-03,13.95
2020-07-04,6.75
2020-07-05,5.8500000000000005
2020-07-06,20.7
2020-07-07,20.25
2020-07-08,18.9
2020-07-09,22.05
2020-07-10,18.0
2020-07-11,7.65
2020-07-12,7.65
2020-07-13,24.75
2020-07-14,26.55
2020-07-15,30.6
2020-07-16,45.0
2020-07-17,30.15
2020-07-18,10.35
2020-07-19,6.75
2020-07-20,25.2
2020-07-21,30.6
2020-07-22,25.2
2020-07-23,23.85
2020-07-24,22.95
2020-07-25,9.9
2020-07-26,6.3
2020-07-27,22.05
2020-07-28,21.6
2020-07-29,21.6
2020-07-30,34.2
2020-07-31,25.2
2020-08-01,12.32
2020-08-02,6.6
2020-08-03,24.2
2020-08-04,25.52
2020-08-05,44.0
2020-08-06,33.0
2020-08-07,32.12
2020-08-08,10.56
2020-08-09,12.32
2020-08-10,28.16
2020-08-11,29.92
2020-08-12,31.24
2020-08-13,22.88
2020-08-14,25.08
2020-08-15,10.56
2020-08-16,8.36
2020-08-17,22.0
2020-08-18,22.88
2020-08-19,34.32
2020-08-20,21.56
2020-08-21,29.92
2020-08-22,14.52
2020-08-23,10.56
2020-08-24,29.48
2020-08-25,25.52
2020-08-26,27.72
2020-08-27,25.08
2020-08-28,25.52
2020-08-29,8.36
2020-08-30,6.16
2020-08-31,24.2
2020-09-01,22.04
2020-09-02,20.14
2020-09-03,22.04
2020-09-04,19.38
2020-09-05,9.12
2020-09-06,4.94
2020-09-07,3.8
2020-09-08,20.14
2020-09-09,21.28
2020-09-10,19.76
2020-09-11,17.48
2020-09-12,8.36
2020-09-13,5.7
2020-09-14,17.1
2020-09-15,19.38
2020-09-16,18.24
2020-09-17,18.24
2020-09-18,20.14
2020-09-19,6.84
2020-09-20,6.46
2020-09-21,16.72
2020-09-22,17.1
2020-09-23,38.0
2020-09-24,28.12
2020-09-25,25.46
2020-09-26,12.54
2020-09-27,9.5
2020-09-28,20.9
2020-09-29,20.14
2020-09-30,19.0
2020-10-01,13.2
2020-10-02,13.2
2020-10-03,4.84
2020-10-04,3.08
2020-10-05,11.88
2020-10-06,11.88
2020-10-07,11.88
2020-10-08,16.72
2020-10-09,13.64
2020-10-10,5.72
2020-10-11,5.28
2020-10-12,15.84
2020-10-13,44.0
2020-10-14,18.04
2020-10-15,16.28
2020-10-16,13.64
2020-10-17,3.96
2020-10-18,3.96
2020-10-19,12.76
2020-10-20,13.2
2020-10-21,12.32
2020-10-22,12.76
2020-10-23,15.84
2020-10-24,6.16
2020-10-25,4.4
2020-10-26,11.44
2020-10-27,13.2
2020-10-28,15.4
2020-10-29,15.4
2020-10-30,17.6
2020-10-31,4.4
2020-11-01,7.41
2020-11-02,25.35
2020-11-03,26.130000000000003
2020-11-04,17.55
2020-11-05,22.23
2020-11-06,20.67
2020-11-07,8.19
2020-11-08,6.24
2020-11-09,39.0
2020-11-10,27.3
2020-11-11,29.25
2020-11-12,28.86
2020-11-13,36.27
2020-11-14,12.48
2020-11-15,13.26
2020-11-16,38.22
2020-11-17,26.130000000000003
2020-11-18,33.15
2020-11-19,35.1
2020-11-20,33.93
2020-11-21,16.77
2020-11-22,10.14
2020-11-23,29.25
2020-11-24,36.27
2020-11-25,33.15
2020-11-26,9.75
2020-11-27,21.45
2020-11-28,11.31
2020-11-29,7.41
2020-11-30,23.79
2020-12-01,34.79
2020-12-02,36.75
2020-12-03,38.71
2020-12-04,42.63
2020-12-05,18.13
2020-12-06,10.29
2020-12-07,35.77
2020-12-08,46.55
2020-12-09,48.02
2020-12-10,40.67
2020-12-11,45.08
2020-12-12,24.5
2020-12-13,12.25
2020-12-14,42.14
2020-12-15,41.16
2020-12-16,41.65
2020-12-17,49.0
2020-12-18,47.53
2020-12-19,24.5
2020-12-20,15.19
2020-12-21,45.57
2020-12-22,41.16
2020-12-23,37.73
2020-12-24,31.36
2020-12-25,15.19
2020-12-26,13.23
2020-12-27,14.21
2020-12-28,37.24
2020-12-29,36.26
2020-12-30,43.12
2020-12-31,36.75
2021-01-01,8.100000000000001
2021-01-02,8.100000000000001
2021-01-03,8.100000000000001
2021-01-04,17.82
2021-01-05,21.87
2021-01-06,19.44
2021-01-07,20.25
2021-01-08,21.06
2021-01-09,10.53
2021-01-10,8.100000000000001
2021-01-11,20.25
2021-01-12,20.25
2021-01-13,28.35
2021-01-14,42.93
2021-01-15,29.97
2021-01-16,11.34
2021-01-17,9.72
2021-01-18,13.77
2021-01-19,26.73
2021-01-20,28.35
2021-01-21,26.73
2021-01-22,29.160000000000004
2021-01-23,16.200000000000003
2021-01-24,16.200000000000003
2021-01-25,42.93
2021-01-26,58.32000000000001
2021-01-27,46.98
2021-01-28,38.88
2021-01-29,81.0
2021-01-30,29.160000000000004
2021-01-31,15.39
2021-02-01,55.2
2021-02-02,51.2
2021-02-03,47.2
2021-02-04,54.400000000000006
2021-02-05,72.0
2021-02-06,24.8
2021-02-07,17.6
2021-02-08,44.0
2021-02-09,43.2
2021-02-10,39.2
2021-02-11,39.2
2021-02-12,36.0
2021-02-13,13.6
2021-02-14,11.2
2021-02-15,18.4
2021-02-16,37.6
2021-02-17,32.800000000000004
2021-02-18,36.8
2021-02-19,29.6
2021-02-20,12.8
2021-02-21,12.0
2021-02-22,32.800000000000004
2021-02-23,38.400000000000006
2021-02-24,79.2
2021-02-25,57.6
2021-02-26,80.0
2021-02-27,52.8
2021-02-28,57.6
2021-03-01,100.0
2021-03-02,77.0
2021-03-03,65.0
2021-03-04,69.0
2021-03-05,57.0
2021-03-06,25.0
2021-03-07,21.0
2021-03-08,45.0
2021-03-09,52.0
2021-03-10,48.0
2021-03-11,51.0
2021-03-12,49.0
2021-03-13,23.0
2021-03-14,16.0
2021-03-15,41.0
2021-03-16,43.0
2021-03-17,35.0
2021-03-18,34.0
2021-03-19,40.0
2021-03-20,18.0
2021-03-21,16.0
2021-03-22,33.0
2021-03-23,37.0
2021-03-24,33.0
2021-03-25,37.0
2021-03-26,35.0
2021-03-27,17.0
2021-03-28,17.0
2021-03-29,41.0
2021-03-30,40.0
2021-03-31,42.0
2021-04-01,22.08
2021-04-02,14.72
2021-04-03,9.2
2021-04-04,8.280000000000001
2021-04-05,20.24
2021-04-06,19.32
2021-04-07,20.24
2021-04-08,21.16
2021-04-09,25.76
2021-04-10,15.64
2021-04-11,13.8
2021-04-12,17.48
2021-04-13,92.0
2021-04-14,39.56
2021-04-15,27.6
2021-04-16,19.32
2021-04-17,11.04
2021-04-18,9.2
2021-04-19,18.4
2021-04-20,24.84
2021-04-21,22.08
2021-04-22,17.48
2021-04-23,22.08
2021-04-24,10.12
2021-04-25,7.36
2021-04-26,16.560000000000002
2021-04-27,16.560000000000002
2021-04-28,12.88
2021-04-29,12.88
2021-04-30,12.88
2021-05-01,15.98
2021-05-02,14.1
2021-05-03,39.48
2021-05-04,40.42
2021-05-05,40.42
2021-05-06,45.12
2021-05-07,45.12
2021-05-08,18.8
2021-05-09,14.57
2021-05-10,38.54
2021-05-11,37.13
2021-05-12,37.6
2021-05-13,37.13
2021-05-14,40.89
2021-05-15,23.97
2021-05-16,11.75
2021-05-17,36.19
2021-05-18,30.55
2021-05-19,47.0
2021-05-20,33.84
2021-05-21,28.67
2021-05-22,19.27
2021-05-23,12.22
2021-05-24,34.78
2021-05-25,31.96
2021-05-26,30.55
2021-05-27,33.37
2021-05-28,31.02
2021-05-29,13.16
2021-05-30,10.81
2021-05-31,8.93
2021-06-01,33.82
2021-06-02,38.0
2021-06-03,28.88
2021-06-04,25.46
2021-06-05,14.82
2021-06-06,11.4
2021-06-07,31.92
2021-06-08,28.88
2021-06-09,34.2
2021-06-10,30.4
2021-06-11,31.54
2021-06-12,12.54
2021-06-13,11.02
2021-06-14,32.68
2021-06-15,31.92
2021-06-16,26.6
2021-06-17,26.98
2021-06-18,23.94
2021-06-19,9.12
2021-06-20,12.54
2021-06-21,25.84
2021-06-22,26.98
2021-06-23,28.5
2021-06-24,25.84
2021-06-25,24.32
2021-06-26,16.72
2021-06-27,11.02
2021-06-28,31.54
2021-06-29,28.5
2021-06-30,29.26
2021-07-01,24.2
2021-07-02,26.84
2021-07-03,9.68
2021-07-04,5.28
2021-07-05,8.36
2021-07-06,24.2
2021-07-07,23.32
2021-07-08,20.68
2021-07-09,25.52
2021-07-10,11.0
2021-07-11,8.36
2021-07-12,34.76
2021-07-13,32.56
2021-07-14,28.6
2021-07-15,35.64
2021-07-16,31.24
2021-07-17,11.88
2021-07-18,10.12
2021-07-19,28.6
2021-07-20,29.92
2021-07-21,44.0
2021-07-22,32.56
2021-07-23,29.04
2021-07-24,12.32
2021-07-25,10.12
2021-07-26,25.96
2021-07-27,26.84
2021-07-28,28.6
2021-07-29,26.4
2021-07-30,24.64
2021-07-31,9.24
2021-08-01,9.12
2021-08-02,26.4
2021-08-03,35.04
2021-08-04,35.04
2021-08-05,31.68
2021-08-06,30.24
2021-08-07,18.24
2021-08-08,13.44
2021-08-09,29.28
2021-08-10,27.84
2021-08-11,26.88
2021-08-12,32.16
2021-08-13,29.28
2021-08-14,14.88
2021-08-15,9.6
2021-08-16,29.76
2021-08-17,36.0
2021-08-18,37.92
2021-08-19,47.04
2021-08-20,42.72
2021-08-21,13.44
2021-08-22,15.84
2021-08-23,34.56
2021-08-24,32.16
2021-08-25,48.0
2021-08-26,34.56
2021-08-27,27.84
2021-08-28,16.32
2021-08-29,6.72
2021-08-30,30.72
2021-08-31,24.96
2021-09-01,26.6
2021-09-02,24.15
2021-09-03,25.55
2021-09-04,11.55
2021-09-05,8.399999999999999
2021-09-06,8.75
2021-09-07,30.1
2021-09-08,26.25
2021-09-09,33.95
2021-09-10,28.35
2021-09-11,11.9
2021-09-12,10.5
2021-09-13,27.3
2021-09-14,25.9
2021-09-15,21.0
2021-09-16,24.5
2021-09-17,23.8
2021-09-18,14.35
2021-09-19,7.0
2021-09-20,30.1
2021-09-21,35.0
2021-09-22,23.45
2021-09-23,27.3
2021-09-24,26.25
2021-09-25,8.399999999999999
2021-09-26,8.049999999999999
2021-09-27,23.1
2021-09-28,26.6
2021-09-29,23.45
2021-09-30,25.55
2021-10-01,22.2
2021-10-02,12.21
2021-10-03,6.66
2021-10-04,17.759999999999998
2021-10-05,19.61
2021-10-06,18.5
2021-10-07,17.02
2021-10-08,17.02
2021-10-09,7.77
2021-10-10,6.29
2021-10-11,17.39
2021-10-12,15.17
2021-10-13,18.13
2021-10-14,23.68
2021-10-15,23.68
2021-10-16,11.84
2021-10-17,8.14
2021-10-18,23.68
2021-10-19,37.0
2021-10-20,28.49
2021-10-21,26.64
2021-10-22,22.94
2021-10-23,10.36
2021-10-24,4.81
2021-10-25,24.42
2021-10-26,21.46
2021-10-27,19.98
2021-10-28,23.31
2021-10-29,16.65
2021-10-30,8.14
2021-10-31,8.14
2021-11-01,10.53
2021-11-02,14.04
2021-11-03,11.7
2021-11-04,11.7
2021-11-05,12.09
2021-11-06,4.29
2021-11-07,2.73
2021-11-08,10.53
2021-11-09,10.53
2021-11-10,12.09
2021-11-11,10.53
2021-11-12,39.0
2021-11-13,10.53
2021-11-14,5.46
2021-11-15,14.82
2021-11-16,12.87
2021-11-17,10.92
2021-11-18,15.21
2021-11-19,13.26
2021-11-20,5.8500000000000005
2021-11-21,2.73
2021-11-22,9.75
2021-11-23,12.09
2021-11-24,9.36
2021-11-25,4.29
2021-11-26,8.97
2021-11-27,4.68
2021-11-28,4.29
2021-11-29,8.97
2021-11-30,12.09
2021-12-01,19.44
2021-12-02,22.68
2021-12-03,17.64
2021-12-04,8.28
2021-12-05,7.92
2021-12-06,18.36
2021-12-07,25.56
2021-12-08,23.04
2021-12-09,21.96
2021-12-10,24.48
2021-12-11,7.92
2021-12-12,5.76
2021-12-13,19.08
2021-12-14,28.44
2021-12-15,23.4
2021-12-16,28.08
2021-12-17,36.0
2021-12-18,11.52
2021-12-19,10.44
2021-12-20,29.16
2021-12-21,22.68
2021-12-22,23.04
2021-12-23,19.08
2021-12-24,11.52
2021-12-25,5.4
2021-12-26,7.92
2021-12-27,19.08
2021-12-28,20.52
2021-12-29,20.16
2021-12-30,21.96
2021-12-31,16.2
2022-01-01,6.2700000000000005
2022-01-02,7.92
2022-01-03,15.510000000000002
2022-01-04,24.42
2022-01-05,30.03
2022-01-06,16.17
2022-01-07,18.48
2022-01-08,9.57
2022-01-09,5.94
2022-01-10,15.84
2022-01-11,16.17
2022-01-12,15.510000000000002
2022-01-13,18.15
2022-01-14,18.15
2022-01-15,5.28
2022-01-16,7.92
2022-01-17,9.57
2022-01-18,12.87
2022-01-19,17.16
2022-01-20,20.130000000000003
2022-01-21,19.8
2022-01-22,9.57
2022-01-23,6.2700000000000005
2022-01-24,25.08
2022-01-25,33.0
2022-01-26,21.12
2022-01-27,15.84
2022-01-28,18.15
2022-01-29,5.61
2022-01-30,5.28
2022-01-31,18.15
2022-02-01,24.3
2022-02-02,23.4
2022-02-03,24.9
2022-02-04,22.2
2022-02-05,8.4
2022-02-06,6.0
2022-02-07,24.9
2022-02-08,24.0
2022-02-09,26.7
2022-02-10,30.0
2022-02-11,21.9
2022-02-12,8.4
2022-02-13,5.1
2022-02-14,24.0
2022-02-15,27.3
2022-02-16,18.0
2022-02-17,20.4
2022-02-18,23.4
2022-02-19,11.1
2022-02-20,8.4
2022-02-21,9.0
2022-02-22,23.1
2022-02-23,20.4
2022-02-24,27.9
2022-02-25,29.4
2022-02-26,13.2
2022-02-27,7.5
2022-02-28,25.8
2022-03-01,32.2
2022-03-02,25.2
2022-03-03,27.65
2022-03-04,25.2
2022-03-05,9.45
2022-03-06,3.85
2022-03-07,33.95
2022-03-08,35.0
2022-03-09,29.75
2022-03-10,26.6
2022-03-11,26.6
2022-03-12,14.7
2022-03-13,10.5
2022-03-14,33.599999999999994
2022-03-15,29.75
2022-03-16,30.1
2022-03-17,29.05
2022-03-18,26.6
2022-03-19,12.95
2022-03-20,11.9
2022-03-21,28.35
2022-03-22,25.9
2022-03-23,28.0
2022-03-24,28.7
2022-03-25,28.0
2022-03-26,10.15
2022-03-27,10.15
2022-03-28,23.8
2022-03-29,31.85
2022-03-30,31.5
2022-03-31,27.3
2022-04-01,16.799999999999997
2022-04-02,6.65
2022-04-03,5.6
2022-04-04,13.65
2022-04-05,15.05
2022-04-06,16.799999999999997
2022-04-07,15.4
2022-04-08,16.45
2022-04-09,8.049999999999999
2022-04-10,6.3
2022-04-11,12.95
2022-04-12,15.4
2022-04-13,16.45
2022-04-14,15.4
2022-04-15,7.699999999999999
2022-04-16,4.9
2022-04-17,6.65
2022-04-18,16.099999999999998
2022-04-19,35.0
2022-04-20,22.05
2022-04-21,18.55
2022-04-22,14.0
2022-04-23,7.0
2022-04-24,6.3
2022-04-25,16.099999999999998
2022-04-26,18.2
2022-04-27,15.749999999999998
2022-04-28,16.099999999999998
2022-04-29,15.749999999999998
2022-04-30,5.949999999999999
2022-05-01,7.75
2022-05-02,19.22
2022-05-03,22.32
2022-05-04,21.08
2022-05-05,26.97
2022-05-06,31.0
2022-05-07,13.33
2022-05-08,6.51
2022-05-09,19.22
2022-05-10,22.94
2022-05-11,22.32
2022-05-12,19.22
2022-05-13,19.53
2022-05-14,7.13
2022-05-15,7.75
2022-05-16,18.6
2022-05-17,18.29
2022-05-18,21.08
2022-05-19,21.39
2022-05-20,18.6
2022-05-21,9.61
2022-05-22,11.47
2022-05-23,18.29
2022-05-24,20.77
2022-05-25,22.63
2022-05-26,20.77
2022-05-27,14.88
2022-05-28,6.51
2022-05-29,5.89
2022-05-30,4.96
2022-05-31,16.74
2022-06-01,27.0
2022-06-02,21.87
2022-06-03,20.25
2022-06-04,8.64
2022-06-05,7.56
2022-06-06,16.200000000000003
2022-06-07,21.6
2022-06-08,20.25
2022-06-09,17.28
2022-06-10,22.950000000000003
2022-06-11,13.77
2022-06-12,8.370000000000001
2022-06-13,24.57
2022-06-14,25.110000000000003
2022-06-15,18.630000000000003
2022-06-16,24.840000000000003
2022-06-17,15.66
2022-06-18,8.64
2022-06-19,7.83
2022-06-20,13.77
2022-06-21,22.41
2022-06-22,22.41
2022-06-23,24.3
2022-06-24,21.06
2022-06-25,6.210000000000001
2022-06-26,8.64
2022-06-27,19.71
2022-06-28,20.520000000000003
2022-06-29,22.41
2022-06-30,22.14
2022-07-01,12.15
2022-07-02,4.59
2022-07-03,4.86
2022-07-04,3.51
2022-07-05,12.15
2022-07-06,12.96
2022-07-07,13.77
2022-07-08,9.72
2022-07-09,4.32
2022-07-10,4.59
2022-07-11,10.53
2022-07-12,11.88
2022-07-13,8.64
2022-07-14,14.31
2022-07-15,12.420000000000002
2022-07-16,5.130000000000001
2022-07-17,5.67
2022-07-18,13.5
2022-07-19,27.0
2022-07-20,17.01
2022-07-21,14.04
2022-07-22,11.88
2022-07-23,5.4
2022-07-24,6.210000000000001
2022-07-25,12.69
2022-07-26,13.5
2022-07-27,12.420000000000002
2022-07-28,12.15
2022-07-29,11.07
2022-07-30,6.48
2022-07-31,4.59
2022-08-01,25.2
2022-08-02,24.9
2022-08-03,22.5
2022-08-04,25.2
2022-08-05,24.6
2022-08-06,9.3
2022-08-07,10.5
2022-08-08,28.8
2022-08-09,24.6
2022-08-10,23.4
2022-08-11,27.6
2022-08-12,29.1
2022-08-13,9.6
2022-08-14,13.8
2022-08-15,30.0
2022-08-16,25.5
2022-08-17,27.6
2022-08-18,25.8
2022-08-19,28.5
2022-08-20,16.5
2022-08-21,8.7
2022-08-22,23.1
2022-08-23,24.0
2022-08-24,24.0
2022-08-25,24.6
2022-08-26,23.7
2022-08-27,8.4
2022-08-28,13.2
2022-08-29,26.4
2022-08-30,26.7
2022-08-31,19.5
2022-09-01,20.54
2022-09-02,17.16
2022-09-03,6.5
2022-09-04,2.8600000000000003
2022-09-05,6.24
2022-09-06,18.98
2022-09-07,19.24
2022-09-08,16.38
2022-09-09,22.36
2022-09-10,8.84
2022-09-11,5.2
2022-09-12,16.38
2022-09-13,22.62
2022-09-14,21.58
2022-09-15,22.36
2022-09-16,19.76
2022-09-17,10.4
2022-09-18,7.28
2022-09-19,23.66
2022-09-20,18.98
2022-09-21,21.58
2022-09-22,22.1
2022-09-23,17.94
2022-09-24,10.66
2022-09-25,6.76
2022-09-26,19.5
2022-09-27,21.06
2022-09-28,26.0
2022-09-29,22.62
2022-09-30,19.5
2022-10-01,7.0200000000000005
2022-10-02,5.94
2022-10-03,15.66
2022-10-04,16.470000000000002
2022-10-05,14.580000000000002
2022-10-06,11.61
2022-10-07,12.420000000000002
2022-10-08,6.210000000000001
2022-10-09,5.94
2022-10-10,13.77
2022-10-11,11.61
2022-10-12,14.04
2022-10-13,13.5
2022-10-14,13.77
2022-10-15,4.86
2022-10-16,4.32
2022-10-17,13.5
2022-10-18,27.0
2022-10-19,15.66
2022-10-20,14.85
2022-10-21,14.31
2022-10-22,5.94
2022-10-23,5.94
2022-10-24,15.93
2022-10-25,14.85
2022-10-26,14.04
2022-10-27,15.66
2022-10-28,17.55
2022-10-29,6.48
2022-10-30,5.67
2022-10-31,15.66
2022-11-01,28.000000000000004
2022-11-02,21.56
2022-11-03,16.8
2022-11-04,12.04
2022-11-05,7.280000000000001
2022-11-06,5.040000000000001
2022-11-07,14.000000000000002
2022-11-08,15.96
2022-11-09,14.28
2022-11-10,19.6
2022-11-11,26.320000000000004
2022-11-12,8.680000000000001
2022-11-13,6.720000000000001
2022-11-14,16.520000000000003
2022-11-15,19.6
2022-11-16,17.360000000000003
2022-11-17,21.000000000000004
2022-11-18,16.8
2022-11-19,7.840000000000001
2022-11-20,4.760000000000001
2022-11-21,15.12
2022-11-22,14.000000000000002
2022-11-23,12.88
2022-11-24,6.44
2022-11-25,8.120000000000001
2022-11-26,8.96
2022-11-27,4.48
2022-11-28,14.000000000000002
2022-11-29,13.44
2022-11-30,14.840000000000002
2022-12-01,18.96
2022-12-02,22.56
2022-12-03,11.28
2022-12-04,15.84
2022-12-05,21.12
2022-12-06,16.56
2022-12-07,21.36
2022-12-08,21.12
2022-12-09,17.759999999999998
2022-12-10,9.84
2022-12-11,8.16
2022-12-12,23.04
2022-12-13,20.64
2022-12-14,18.72
2022-12-15,19.68
2022-12-16,21.12
2022-12-17,7.92
2022-12-18,6.24
2022-12-19,16.8
2022-12-20,24.0
2022-12-21,16.8
2022-12-22,17.52
2022-12-23,22.32
2022-12-24,7.68
2022-12-25,4.32
2022-12-26,10.56
2022-12-27,19.92
2022-12-28,18.96
2022-12-29,12.96
2022-12-30,13.92
2022-12-31,8.4
2023-01-01,0.66
2023-01-02,6.2700000000000005
2023-01-03,12.21
2023-01-04,16.5
2023-01-05,12.21
2023-01-06,13.86
2023-01-07,7.260000000000001
2023-01-08,5.28
2023-01-09,14.85
2023-01-10,15.84
2023-01-11,15.510000000000002
2023-01-12,15.18
2023-01-13,16.17
2023-01-14,7.92
2023-01-15,6.6000000000000005
2023-01-16,7.260000000000001
2023-01-17,12.87
2023-01-18,15.84
2023-01-19,15.84
2023-01-20,17.16
2023-01-21,6.6000000000000005
2023-01-22,5.28
2023-01-23,17.82
2023-01-24,33.0
2023-01-25,16.830000000000002
2023-01-26,14.52
2023-01-27,16.17
2023-01-28,6.930000000000001
2023-01-29,7.92
2023-01-30,26.73
2023-01-31,24.75
2023-02-01,29.76
2023-02-02,28.21
2023-02-03,25.11
2023-02-04,10.85
2023-02-05,12.71
2023-02-06,24.8
2023-02-07,26.04
2023-02-08,17.98
2023-02-09,20.46
2023-02-10,24.49
2023-02-11,9.3
2023-02-12,9.92
2023-02-13,18.91
2023-02-14,23.25
2023-02-15,31.0
2023-02-16,27.59
2023-02-17,29.14
2023-02-18,13.33
2023-02-19,6.82
2023-02-20,13.64
